structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2898173004257953	-24.5024345424329	C41H66O13	[M + CH2O2 - H]-	RROGHRHLBLVQSG	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-43)25(37)9-12-40(26,39)6)53-34-32(28(45)23(44)19-51-34)54-33-31(48)30(47)29(46)24(18-42)52-33/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	Cauloside C	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)O)C	3.0999999	159898;6324903;11700570;13878149;13878151;11803298;10417705;23304292;45359707;102304804;102573413;131701065;133556388	COCONUT:(CNP0215863 CNP0378285);KNApSAcK:(31613);Natural Products:(UNPD4561 UNPD49683 UNPD159993 UNPD56186 UNPD105796 UNPD164254 UNPD31818 UNPD108695 UNPD190285 UNPD98684 UNPD61867 UNPD76720);database;PubChem:(159898 6324903 11700570 13878149 13878151 11803298 10417705 23304292 45359707 102304804 102573413 131701065 133556388);SuperNatural:(SN00164787 SN00337416 SN00282575 SN00353149 SN00344075 SN00257206 SN00327661 SN00388132 SN00306776 SN00369406 SN00355548 SN00280600);CHEBI:(81174);additional;MeSH:(13878151);KEGG:(C17547);Training Set;PubMed	68723196278
2	1	N/A	-42.821572627427344	C41H66O13	[M + CH2O2 - H]-	OOEDWIOAWQLSNT	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-43)25(37)9-12-40(26,39)6)53-33-31(48)32(23(44)19-51-33)54-34-30(47)29(46)28(45)24(18-42)52-34/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C	3.0999999	10417704;101155180	COCONUT:(CNP0214659);KNApSAcK:(31687);Natural Products:(UNPD147796 UNPD137023);database;PubChem:(10417704 101155180);SuperNatural:(SN00262691 SN00339695)	68722655250
3	1	N/A	-50.07604528542155	C41H66O13	[M + CH2O2 - H]-	CTTLCTYXPWGOMY	InChI=1S/C41H66O13/c1-36(2)14-15-41(35(49)50)21(16-36)20-8-9-25-38(5)12-11-27(37(3,4)24(38)10-13-39(25,6)40(20,7)17-26(41)44)53-34-32(28(45)22(43)19-51-34)54-33-31(48)30(47)29(46)23(18-42)52-33/h8,21-34,42-48H,9-19H2,1-7H3,(H,49,50)	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C(=O)O)C	3.79999995	45269267	COCONUT:(CNP0273572);Natural Products:(UNPD145425 UNPD145613);database;PubChem:(45269267);SuperNatural:(SN00305429 SN00358531);PubMed	68722655298
4	1	N/A	-50.60862587009492	C41H66O13	[M + CH2O2 - H]-	KAYMPWXMHIUNGC	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-43)25(37)9-12-40(26,39)6)54-33-31(47)29(45)24(19-51-33)53-34-32(48)30(46)28(44)23(18-42)52-34/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	(4aS,6bR,9S,10S,12aR)-10-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)OC7C(C(C(C(O7)CO)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C	3.0999999	6325978;11556805;14488610;23304618;57336189;86344899;101687686;124910823;124910824;124910825;124910826	COCONUT:(CNP0044019 CNP0277465);Natural Products:(UNPD64302 UNPD41354 UNPD172931 UNPD148292);database;PubChem:(6325978 11556805 14488610 23304618 57336189 86344899 101687686 124910823 124910824 124910825 124910826);SuperNatural:(SN00168350 SN00286948 SN00389797 SN00274335 SN00317826);PubMed	68722655298
5	1	N/A	-55.33690020657168	C41H66O13	[M + CH2O2 - H]-	XLRCLQVFCBYALB	InChI=1S/C41H66O13/c1-20-28(45)30(47)31(48)33(52-20)54-32-29(46)23(43)18-51-34(32)53-27-11-12-37(4)24(38(27,5)19-42)10-13-39(6)25(37)9-8-21-22-16-36(2,3)14-15-41(22,35(49)50)26(44)17-40(21,39)7/h8,20,22-34,42-48H,9-19H2,1-7H3,(H,49,50)	null	CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CC(C7(C6CC(CC7)(C)C)C(=O)O)O)C)C)C)O)O)O)O)O	3.0	10055947;11093920;85105764;133562008	COCONUT:(CNP0204210);KNApSAcK:(33301);Natural Products:(UNPD10149 UNPD190494);database;PubChem:(10055947 11093920 85105764 133562008);SuperNatural:(SN00392438 SN00281421);MeSH:(11093920);PubMed;KEGG Mine	77312589910
6	1	N/A	-62.09302636583159	C41H66O13	[M + CH2O2 - H]-	RLGBWHURXHONSU	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-43)25(37)9-12-40(26,39)6)53-34-32(30(47)29(46)24(18-42)52-34)54-33-31(48)28(45)23(44)19-51-33/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)OC7C(C(C(CO7)O)O)O)C)C)C2C1)C)C(=O)O)C	3.0999999	101591991	COCONUT:(CNP0202079);Natural Products:(UNPD4166);database;PubChem:(101591991);SuperNatural:(SN00244899)	68722655234
7	1	N/A	-68.39518337041591	C41H66O13	[M + CH2O2 - H]-	CHKCAKWHMPQIMQ	InChI=1S/C41H66O13/c1-36(2)14-15-41(35(49)50)21(16-36)20-8-9-25-38(5)12-11-27(37(3,4)24(38)10-13-39(25,6)40(20,7)17-26(41)44)53-33-31(48)32(22(43)19-51-33)54-34-30(47)29(46)28(45)23(18-42)52-34/h8,21-34,42-48H,9-19H2,1-7H3,(H,49,50)	(4aR,5R,6aR,6aS,6bR,10S,12aR)-10-[(2S,3R,4S,5S)-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(CO6)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C(=O)O)C	3.79999995	11828777;10417703	COCONUT:(CNP0270727);Natural Products:(UNPD71698);database;PubChem:(11828777 10417703);SuperNatural:(SN00241811)	68722655234
8	1	N/A	-69.2217298890644	C41H66O13	[M + CH2O2 - H]-	YQNMQQJNTNYPRA	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-44)25(37)9-12-40(26,39)6)53-34-31(48)32(24(19-43)52-34)54-33-30(47)29(46)28(45)23(18-42)51-33/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C	3.03874302	""	COCONUT:(CNP0346190);Natural Products:(UNPD130684);database;SuperNatural:(SN00244912)	68722655232
9	1	N/A	-69.42726363969697	C41H66O13	[M + CH2O2 - H]-	DWXBXAIUMKFNBO	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(54-34-32(48)30(46)28(44)23(18-42)53-34)38(4,25(37)9-12-40(26,39)6)20-51-33-31(47)29(45)24(19-43)52-33/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)COC6C(C(C(O6)CO)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)O)C	3.03874302	""	COCONUT:(CNP0162493);Natural Products:(UNPD230356);database	68721606656
10	1	N/A	-71.70573741934108	C41H66O13	[M + CH2O2 - H]-	YNMWBVNUVVDDPQ	InChI=1S/C41H66O13/c1-36(2)13-15-41(35(49)50)16-14-39(5)21(22(41)17-36)7-8-26-37(3)11-10-27(38(4,20-43)25(37)9-12-40(26,39)6)54-34-31(47)29(45)24(53-34)19-51-33-32(48)30(46)28(44)23(18-42)52-33/h7,22-34,42-48H,8-20H2,1-6H3,(H,49,50)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C	3.03874302	""	COCONUT:(CNP0321112);KNApSAcK:(46764);Natural Products:(UNPD82271);database;SuperNatural:(SN00277285)	68722655248
