structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09888093354249942	-24.295948068122648	C30H46O6	[M + H]+	DVZQJJHIDXRSFW	InChI=1S/C30H46O6/c1-25(2)13-15-30(24(35)36)16-14-27(4)17(21(30)22(25)32)7-8-18-26(3)11-10-20(31)29(6,23(33)34)19(26)9-12-28(18,27)5/h7,18-22,31-32H,8-16H2,1-6H3,(H,33,34)(H,35,36)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)O)C)C)C2C1O)C)C(=O)O)C	5.11175537	""	COCONUT:(CNP0191445);Natural Products:(UNPD180635);database	68721606656
2	1	N/A	-25.2583172553383	C30H46O6	[M + H]+	UIEGOKVPCRANSU	InChI=1S/C30H46O6/c1-17-9-14-30(24(34)35)16-15-26(3)18(22(30)29(17,6)36)7-8-19-25(2)12-11-21(31)28(5,23(32)33)20(25)10-13-27(19,26)4/h7,17,19-22,31,36H,8-16H2,1-6H3,(H,32,33)(H,34,35)	rotundioic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)O)C)C)C2C1(C)O)C)C(=O)O	5.19999981	13857523;13857524;13857526;13857528;21672638;23928131;44201983;73755756;91145344;93472766;93472767;93472768;91505938;95224612;95224613;95224614;95224615;91361519;98683209;124827769;124827770;124827771;124827772;138108233	COCONUT:(CNP0136570 CNP0249512);Natural Products:(UNPD91886 UNPD9003 UNPD149378 UNPD164426 UNPD117628);database;PubChem:(13857523 13857524 13857526 13857528 21672638 23928131 44201983 73755756 91145344 93472766 93472767 93472768 91505938 95224612 95224613 95224614 95224615 91361519 98683209 124827769 124827770 124827771 124827772 138108233);SuperNatural:(SN00234942 SN00038626 SN00040871 SN00364830 SN00040872 SN00038624 SN00038625 SN00363651 SN00040874 SN00040873 SN00038623 SN00281908);ZINC bio:(ZINC38139693 ZINC38139694 ZINC38139695 ZINC38139696 ZINC67912569 ZINC67912570 ZINC67912573 ZINC67912574);additional;MeSH:(21672638);Training Set;PubMed	68723204166
3	1	N/A	-35.50551277275981	C30H46O6	[M + H]+	KJANSOMALXNCRY	InChI=1S/C30H46O6/c1-17-9-12-30(24(34)35)14-13-27(4)18(22(30)29(17,6)36)7-8-21-25(2)15-19(32)23(33)26(3,16-31)20(25)10-11-28(21,27)5/h7,16-17,19-23,32-33,36H,8-15H2,1-6H3,(H,34,35)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C=O)O)O)C)C)C2C1(C)O)C)C(=O)O	4.0999999	10577404;10323801;44557561;56950368	COCONUT:(CNP0133594);Natural Products:(UNPD102118 UNPD226886);database;PubChem:(10577404 10323801 44557561 56950368);SuperNatural:(SN00360341)	68722655234
4	1	N/A	-35.91378258777892	C30H46O6	[M + H]+	IDGXIXSKISLYAC	InChI=1S/C30H46O6/c1-25(2)11-13-30(24(35)36)14-12-27(4)17(18(30)15-25)7-8-20-26(3)16-19(31)22(32)29(6,23(33)34)21(26)9-10-28(20,27)5/h7,18-22,31-32H,8-16H2,1-6H3,(H,33,34)(H,35,36)	medicagenate	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1)C)C(=O)O)C	5.80000019	65048;436072;462205;5327432;12299992;9935842;10029042;22524553;69569837;69569851;86341978;124827205;124827206;124827207;124827208;134820255;138115165	HMDB:(34551);SuperNatural:(SN00281035 SN00251102 SN00381736 SN00376599 SN00364545 SN00287095);additional;MeSH:(65048 134820255);Plantcyc:(CPD-9483);PubMed;COCONUT:(CNP0145973 CNP0420306);Natural Products:(UNPD99985 UNPD171257 UNPD194627 UNPD68890 UNPD123334 UNPD130168 UNPD188775);database;PubChem:(65048 436072 462205 5327432 12299992 9935842 10029042 22524553 69569837 69569851 86341978 124827205 124827206 124827207 124827208 134820255 138115165);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-9483);KEGG Mine	77330040910
5	1	N/A	-38.59590671682785	C30H46O6	[M + H]+	GNEGPNROTQKQLS	InChI=1S/C30H46O6/c1-18-8-13-29(24(34)35)15-14-26(3)19(23(29)28(18,5)36)6-7-20-25(2)11-10-22(33)30(16-31,17-32)21(25)9-12-27(20,26)4/h6,16,18,20-23,32-33,36H,7-15,17H2,1-5H3,(H,34,35)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(CO)C=O)O)C)C)C2C1(C)O)C)C(=O)O	4.37350893	""	COCONUT:(CNP0285880);Natural Products:(UNPD213136);database	68721606656
6	1	N/A	-38.72618071258128	C30H46O6	[M + H]+	NZUXOCGZXRCSGC	InChI=1S/C30H46O6/c1-25(2)13-14-30(24(35)36)18(15-25)17-7-8-19-26(3)11-10-21(31)29(6,23(33)34)20(26)9-12-27(19,4)28(17,5)16-22(30)32/h7,18-22,31-32H,8-16H2,1-6H3,(H,33,34)(H,35,36)	16-alpha-hydroxygypsogenate	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C(=O)O)O)C)C(=O)O)C	6.0999999	21592329;25202058;25202059;56776344;95224352;95224353;95611240;124485179;124485180	COCONUT:(CNP0142558 CNP0257459);database;PubChem:(21592329 25202058 25202059 56776344 95224352 95224353 95611240 124485179 124485180);SuperNatural:(SN00040456 SN00040457 SN00041420 SN00040454 SN00040455 SN00215612 SN00041421);CHEBI:(71529);ZINC bio:(ZINC67911457 ZINC67911458 ZINC67911461 ZINC67911462 ZINC71877953 ZINC71877954);PubChem class - bio and metabolites;Plantcyc:(CPD-9476);Training Set;PubMed;Biocyc:(CPD-9476);KEGG Mine	77329492066
7	1	N/A	-39.526587844288834	C30H46O6	[M + H]+	QYKAPXBOKSBRMO	InChI=1S/C30H46O6/c1-17-9-12-30(24(34)35)14-13-27(4)18(22(30)29(17,6)36)7-8-21-25(2)15-19(32)23(33)26(3,16-31)20(25)10-11-28(21,27)5/h7,19-23,31-33,36H,1,8-16H2,2-6H3,(H,34,35)	null	CC12CCC3C(C1CC=C4C2(CCC5(C4C(C(=C)CC5)(C)O)C(=O)O)C)(CC(C(C3(C)CO)O)O)C	3.5999999	72734493	COCONUT:(CNP0254969);Natural Products:(UNPD215052);database;PubChem:(72734493)	68721606658
8	1	N/A	-48.15077707559567	C30H46O6	[M + H]+	DONPTFNDUAGNOP	InChI=1S/C30H46O6/c1-25(17-31)12-14-30(24(35)36)15-13-27(3)18(19(30)16-25)6-7-20-26(2)10-9-22(32)29(5,23(33)34)21(26)8-11-28(20,27)4/h6,19-22,31-32H,7-17H2,1-5H3,(H,33,34)(H,35,36)	(3S,4S,4aR,6aR,6bS,8aR,11S,12aS,14aR,14bR)-3-hydroxy-11-(hydroxymethyl)-4,6a,6b,11,14b-pentamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)O)C)C)C2C1)C)C(=O)O)CO	5.19999981	10029041;11591469;21594219;90769682;102588660	COCONUT:(CNP0327892);KNApSAcK:(31734);Natural Products:(UNPD91445);database;PubChem:(10029041 11591469 21594219 90769682 102588660);SuperNatural:(SN00329039);PubMed	68722655314
9	1	N/A	-49.06096968902807	C30H46O6	[M + H]+	YLMGYNRWJPLZRM	InChI=1S/C30H46O6/c1-17-9-12-30(24(34)35)14-13-27(4)18(22(30)29(17,6)36)7-8-21-25(2)15-19(32)23(33)26(3,16-31)20(25)10-11-28(21,27)5/h7,17,20-23,31,33,36H,8-16H2,1-6H3,(H,34,35)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(=O)C(C5(C)CO)O)C)C)C2C1(C)O)C)C(=O)O	4.15150499	""	COCONUT:(CNP0284761);Natural Products:(UNPD215605);database	68721606656
10	1	N/A	-50.10853541806297	C30H46O6	[M + H]+	CLXOLTFMHAXJST	InChI=1S/C30H46O6/c1-25(23(33)34)12-14-30(24(35)36)15-13-28(4)18(19(30)16-25)6-7-21-26(2)10-9-22(32)27(3,17-31)20(26)8-11-29(21,28)5/h6,19-22,31-32H,7-17H2,1-5H3,(H,33,34)(H,35,36)	Esculentic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)O)C(=O)O	5.19999981	178818;187898;190455;21594199;56841053;73810253;90714446;101297621;101746799	COCONUT:(CNP0299008);HMDB:(34639);Natural Products:(UNPD67789 UNPD78157 UNPD40552 UNPD52199 UNPD87590 UNPD141994);database;PubChem:(178818 187898 190455 21594199 56841053 73810253 90714446 101297621 101746799);SuperNatural:(SN00296303 SN00301260 SN00280179 SN00328526 SN00247165 SN00331381);PubChem class - bio and metabolites;PubMed	68739432522
