structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5395334516066207	-73.00790702320928	C8H13NO	[M + H]+	GSQLNIVPNDDIHU	InChI=1S/C8H13NO/c10-8-4-6-9-5-2-1-3-7(8)9/h7H,1-6H2	1-Indolizidinone	C1CCN2CCC(=O)C2C1	0.699999988	13818687;13818693;13818695	COCONUT:(CNP0041825);database;PubChem:(13818687 13818693 13818695);SuperNatural:(SN00215330);CHEBI:(80665);ZINC bio:(ZINC25879323);KEGG:(C16697)	68722630946
2	1	N/A	-96.00118284414054	C8H13NO	[M + H]+	QQXLDOJGLXJCSE	InChI=1S/C8H13NO/c1-9-6-2-3-7(9)5-8(10)4-6/h6-7H,2-5H2,1H3	Tropanon	CN1C2CCC1CC(=O)C2	0.300000012	79038;698003;446337;3551155;5322152;6338849;6922970;10374559;44887246;46176625;46177453;57581776;101493827	SuperNatural:(SN00085701 SN00258068);ZINC bio:(ZINC00074846 ZINC12359923);additional;MeSH:(79038 446337);Plantcyc:(TROPINONE);PubMed;NORMAN:(NS00015331);COCONUT:(CNP0039264 CNP0203544);KNApSAcK:(37960);Natural Products:(UNPD176722);database;PubChem:(79038 698003 446337 3551155 5322152 6338849 6922970 10374559 44887246 46176625 46177453 57581776 101493827);CHEBI:(57851 16656);PubChem class - bio and metabolites;KEGG:(C00783);PubChem class - safety and toxic;Training Set;Biocyc:(TROPINONE)	68807485814
3	1	N/A	-104.30062977178778	C8H13NO	[M + H]+	JIYPUEZSSJAXBO	InChI=1S/C8H13NO/c10-8-4-6-2-1-3-7(5-8)9-6/h6-7,9H,1-5H2	Norpseudopelletierine	C1CC2CC(=O)CC(C1)N2	0.200000003	145745;15646117;15646118;98042884	COCONUT:(CNP0080266);HMDB:(29613);database;PubChem:(145745 15646117 15646118 98042884);ZINC bio:(ZINC05134501);PubChem class - bio and metabolites;PubChem class - safety and toxic;KEGG Mine	77395402762
4	1	N/A	-155.67041421631427	C8H13NO	[M + H]+	CXSJAGTXTKECJV	InChI=1S/C8H13NO/c1-7(10)6-8-4-3-5-9(8)2/h6H,3-5H2,1-2H3	null	CC(=O)C=C1CCCN1C	0.699999988	12758234;45085570;85444263	COCONUT:(CNP0145277);Natural Products:(UNPD186271);database;PubChem:(12758234 45085570 85444263);SuperNatural:(SN00272229);ZINC bio:(ZINC14513610);KEGG Mine	77312598018
5	1	N/A	-175.10865565217298	C8H13NO	[M + H]+	DOGZYNACXGUDFW	InChI=1S/C8H13NO/c1-2-8(10)7-5-3-4-6-9-7/h5,9H,2-4,6H2,1H3	2-Propionyl-1,4,5,6-tetrahydropyridine	CCC(=O)C1=CCCCN1	1.5	522742	COCONUT:(CNP0358060);HMDB:(34884);database;PubChem:(522742);PubChem class - bio and metabolites	68738351114
6	1	N/A	-184.37547362525765	C8H13NO	[M + H]+	YMPUMGQNTHXZLD	InChI=1S/C8H13NO/c1-2-7-4-8-3-6(1)9(7)5-10-8/h6-8H,1-5H2	null	C1CC2CC3CC1N2CO3	1.20000005	86063784	PubChem:(86063784);COCONUT:(CNP0117886);database	68721573890
7	1	N/A	-189.65380657394033	C8H13NO	[M + H]+	GXSKBBRWKUAYEJ	InChI=1S/C8H13NO/c1-9-6-2-3-7(9)5-8(10)4-6/h2-3,6-8,10H,4-5H2,1H3	8-Methyl-8-azabicyclo[3.2.1]oct-6-en-3-ol	CN1C2CC(CC1C=C2)O	0.400000006	564940;11094703;14403146;59125808;98043097	COCONUT:(CNP0075143);database;PubChem:(564940 11094703 14403146 59125808 98043097);additional	68722098178
8	1	N/A	-191.83259565562545	C8H13NO	[M + H]+	XMJAZPFSQQKHEG	InChI=1S/C8H13NO/c10-6-7-3-5-9-4-1-2-8(7)9/h3,8,10H,1-2,4-6H2	Supinidine	C1CC2C(=CCN2C1)CO	-0.300000012	164663;186156;12443151	COCONUT:(CNP0212629);KNApSAcK:(2120);Natural Products:(UNPD86658);database;PubChem:(164663 186156 12443151);SuperNatural:(SN00393418);CHEBI:(9360);MeSH:(164663);KEGG:(C10400);PubMed	68722655606
9	1	N/A	-196.74320645689994	C8H13NO	[M + H]+	YZYCNKBQLMRDMT	InChI=1S/C8H13NO/c1-6(5-9)7(10)8(2,3)4/h6H,1-4H3	2,4,4-Trimethyl-3-oxovaleronitrile	CC(C#N)C(=O)C(C)(C)C	1.79999995	122400;51418881;51418965	PubChem:(122400 51418881 51418965);NORMAN:(NS00050346);database	68719738882
10	1	N/A	-202.96005821435818	C8H13NO	[M + H]+	OCHGSVAVCZKJBA	InChI=1S/C8H13NO/c1-2-3-4-5-6-7-8(9)10/h2-5H2,1H3,(H2,9,10)	2-Octynamide	CCCCCC#CC(=O)N	2.20000005	518451	PubChem:(518451);PubMed;database	68719476802
11	1	N/A	-209.86110998702992	C8H13NO	[M + H]+	JWYVGKFDLWWQJX	InChI=1S/C8H13NO/c1-2-9-7-5-3-4-6-8(9)10/h2H,1,3-7H2	N-Vinylcaprolactam	C=CN1CCCCCC1=O	1.59561753	75227	NORMAN:(NS00004049);database;PubChem:(75227);additional;MeSH:(75227);PubChem class - safety and toxic;PubMed	68787372102
