structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4981076345089869	-12.459168889947009	C20H26O2	[M + H]+	VIKNJXKGJWUCNN	InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3	Brevicon	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34	3.81986475	1505526;4536;6230;66398;1201537;1427620;3080887;5702093;7048591;7048726;6093394;6432649;6552016;6604204;9839243;11865443;11865444;11865445;11865446;16757709;18530263;21233743;29985964;40520537;42051932;40459118;40469488;44660320;57347645;60070964;71751191;76974607;121230996;121230999;125037540;125037541;123839050;124897015;124226209;124226210;129009737;129009914;131708860;132051361;133686901;138402767	HMDB:(14855);ZINC bio:(ZINC03831215 ZINC03831217 ZINC03831218 ZINC03831224 ZINC03977937 ZINC03977938 ZINC03977939 ZINC05275963 ZINC05276790 ZINC11592603 ZINC11592604);additional;HSDB:(68-22-4);MeSH:(6230);PubMed;NORMAN:(NS00009098);COCONUT:(CNP0322771);database;PubChem:(1505526 4536 6230 66398 1201537 1427620 3080887 5702093 7048591 7048726 6093394 6432649 6552016 6604204 9839243 11865443 11865444 11865445 11865446 16757709 18530263 21233743 29985964 40520537 42051932 40459118 40469488 44660320 57347645 60070964 71751191 76974607 121230996 121230999 125037540 125037541 123839050 124897015 124226209 124226210 129009737 129009914 131708860 132051361 133686901 138402767);CHEBI:(91679 7627);PubChem class - bio and metabolites;KEGG:(C05028);PubChem class - safety and toxic;PubChem class - drug	68839809902
2	1	N/A	-26.825319490880176	C20H26O2	[M + H]+	ICTXHFFSOAJUMG	InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,16-18,22H,4-12H2,2H3	Lynestrol	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4	2.0999999	4537;6231;1761116;5702095;7001599;7048592;7061271;7061272;7061273;6432650;6604205;12598392;11869643;11869644;11869645;22792291;22852840;24212130;87857106;91280631;124300831;124363131;133126710	ZINC bio:(ZINC03814419 ZINC03831223 ZINC03831225 ZINC03881947 ZINC03881948 ZINC03881949);additional;HSDB:(68-23-5);MeSH:(6231);PubMed;NORMAN:(NS00006110);COCONUT:(CNP0339997);database;PubChem:(4537 6231 1761116 5702095 7001599 7048592 7061271 7061272 7061273 6432650 6604205 12598392 11869643 11869644 11869645 22792291 22852840 24212130 87857106 91280631 124300831 124363131 133126710);CHEBI:(94766 91476 34895);PubChem class - bio and metabolites;KEGG:(C14249);PubChem class - safety and toxic;Training Set;PubChem class - drug	68839826278
3	1	N/A	-64.37948392515597	C20H26O2	[M + H]+	QGQUHXSBTSDAML	InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,4,15-18,22H,5-12H2,2H3	| currency-5(6)-Norethindrone	CC12CCC3C4CCC(=O)CC4=CCC3C1CCC2(C#C)O	3.53828096	71751195;91864742;124382244	PubChem:(71751195 91864742 124382244);database;KEGG Mine	77309411330
4	1	N/A	-140.83965666026714	C20H26O2	[M + H]+	XHJMDTAEPZXEKG	InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h3,5,7,12,16-18,21-22H,1,4,6,8-11H2,2H3	(13S,17R)-17-ethenyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-diol	CC12CCC3C(C1CCC2(C=C)O)CCC4=C3C=CC(=C4)O	4.49132538	10732851;18658784;54469610;54469611	database;PubChem:(10732851 18658784 54469610 54469611);PubMed;KEGG Mine	77309411394
5	1	N/A	-141.44628470206172	C20H26O2	[M + H]+	PEPMWUSGRKINHX	InChI=1S/C20H26O2/c1-12-10-14(21)11-13-4-5-15-16-6-7-18(22)19(16,2)9-8-17(15)20(12,13)3/h10-11,15-17H,4-9H2,1-3H3	Atamestano	CC1=CC(=O)C=C2C1(C3CCC4(C(C3CC2)CCC4=O)C)C	4.11949778	57050;9904355;13371250;70386736;131705480	COCONUT:(CNP0305448);database;PubChem:(57050 9904355 13371250 70386736 131705480);PubChem class - bio and metabolites;MeSH:(57050);PubMed;PubChem class - drug;KEGG Mine	77361840198
6	1	N/A	-174.30836099474433	C20H26O2	[M + H]+	BDTGTVDLVOUNEQ	InChI=1S/C20H26O2/c1-18-8-5-14(21)11-13(18)3-4-15-16(18)6-9-19(2)17(15)7-10-20(19)12-22-20/h5,8,11,15-17H,3-4,6-7,9-10,12H2,1-2H3	null	CC12CCC3C(C1CCC24CO4)CCC5=CC(=O)C=CC35C	3.70000005	129627320;131668200	database;Training Set;PubChem:(129627320 131668200);additional	68720017410
7	1	N/A	-182.70453186187237	C20H26O2	[M + H]+	YGXXZMDWSWSCSI	InChI=1S/C20H26O2/c1-18-7-6-16-15-4-3-14(21)12-13(15)2-5-17(16)19(18)8-10-20(18,22)11-9-19/h3-4,12,16-17,21-22H,2,5-11H2,1H3	Cyclodiol	CC12CCC3C(C14CCC2(CC4)O)CCC5=C3C=CC(=C5)O	4.0999999	146627;10518202;10542110;15599246;54507757;126843215	MeSH:(146627);database;PubChem:(146627 10518202 10542110 15599246 54507757 126843215);PubMed	68719476806
8	1	N/A	-188.8187260714451	C20H26O2	[M + H]+	NFDPYPMRHKQTDM	InChI=1S/C20H26O2/c1-12-10-14-15-4-5-18(22)20(15,3)9-7-16(14)19(2)8-6-13(21)11-17(12)19/h6,8,11,14-16,18,22H,1,4-5,7,9-10H2,2-3H3	Methylene Boldenone,	CC12CCC3C(C1CCC2O)CC(=C)C4=CC(=O)C=CC34C	3.4000001	11392371;25171222;60136108;56845658;58273187;67159479;71749001;71777561;89266464;122130227;131706714;133688492;133688493	COCONUT:(CNP0347253);database;PubChem:(11392371 25171222 60136108 56845658 58273187 67159479 71749001 71777561 89266464 122130227 131706714 133688492 133688493);additional;MeSH:(25171222);Training Set;PubMed;KEGG Mine	77312049222
9	1	N/A	-199.81795805140857	C20H26O2	[M + H]+	PCEFTOHQPHRRGJ	InChI=1S/C20H26O2/c1-10(2)8-14-9-12(4)15-7-6-11(3)16-18(15)17(14)13(5)19(21)20(16)22/h8,11-12,14-15H,6-7,9H2,1-5H3	(4S,6S,6aR,9S)-3,6,9-trimethyl-4-(2-methylprop-1-enyl)-5,6,6a,7,8,9-hexahydro-4H-phenalene-1,2-dione	CC1CCC2C(CC(C3=C(C(=O)C(=O)C1=C23)C)C=C(C)C)C	4.19999981	21778551;73838091	COCONUT:(CNP0213112);Natural Products:(UNPD63664);database;PubChem:(21778551 73838091);SuperNatural:(SN00269514)	68722655234
10	1	N/A	-208.4301685994754	C20H26O2	[M + H]+	PLILDISEFZJECC	InChI=1S/C20H26O2/c1-15(7-6-8-16(2)12-14-21)9-10-18-17(3)19(22)11-13-20(18,4)5/h6-10,12,14H,11,13H2,1-5H3	4-Oxoretinal	CC1=C(C(CCC1=O)(C)C)C=CC(=CC=CC(=CC=O)C)C	4.80000019	135007;6151363;6439706;11011973;23250034;138988021	COCONUT:(CNP0344141);database;PubChem:(135007 6151363 6439706 11011973 23250034 138988021);CHEBI:(139347);additional;MeSH:(135007 6151363 6439706);Training Set;PubMed;KEGG Mine	77312049254
