structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.20940158890996155	-88.65783626935674	C21H36O3	[M + H]+	PYSDRYREDSFAKC	InChI=1S/C21H36O3/c1-12(22)19-18(24)11-17-15-5-4-13-10-14(23)6-8-20(13,2)16(15)7-9-21(17,19)3/h12-19,22-24H,4-11H2,1-3H3	(3|A,5|A,16|A,20s)-pregnane-3,16,20-triol	CC(C1C(CC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O)O	4.5999999	251867;4277181;16753257;57375906;70183027;91316285;99573590;124870147;124914783;124914784;124914785	COCONUT:(CNP0248272);Natural Products:(UNPD133079 UNPD137621 UNPD87621 UNPD40781 UNPD8807 UNPD104246 UNPD147103);database;PubChem:(251867 4277181 16753257 57375906 70183027 91316285 99573590 124870147 124914783 124914784 124914785);SuperNatural:(SN00391768 SN00280458 SN00373948 SN00388214 SN00285865 SN00339279);KEGG Mine	77312589826
2	1	N/A	-95.12862268883178	C21H36O3	[M + H]+	AJVQHPMWRXUXHS	InChI=1S/C21H36O3/c1-12(22)15-6-7-16-14-10-19(24)18-5-4-13(23)11-21(18,3)17(14)8-9-20(15,16)2/h12-19,22-24H,4-11H2,1-3H3	null	CC(C1CCC2C1(CCC3C2CC(C4C3(CC(CC4)O)C)O)C)O	3.97503614	""	COCONUT:(CNP0239588);Natural Products:(UNPD229720);database	68721606656
3	1	N/A	-101.64290438007963	C21H36O3	[M + H]+	FJEQNAVGFPKKSD	InChI=1S/C21H36O3/c1-19-11-13(12-22)18(23)10-14(19)4-5-15-16(19)6-8-20(2)17(15)7-9-21(20,3)24/h13-18,22-24H,4-12H2,1-3H3	2|A-(hydroxymethyl)-17-methyl-5|A-androstane-3|A,17|A-diol	CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(C(C4)O)CO)C	4.0999999	243356;3513093;91326074;99572541;99572543;99572544;99572546	COCONUT:(CNP0029862);database;PubChem:(243356 3513093 91326074 99572541 99572543 99572544 99572546);SuperNatural:(SN00214749);CHEBI:(79501);KEGG:(C14977);PubMed	68722622818
4	1	N/A	-104.00852199470063	C21H36O3	[M + H]+	SCPADBBISMMJAW	InChI=1S/C21H36O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h13-18,22-24H,4-12H2,1-3H3	Pregnanetriol-d4	CC(C1(CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O)O	3.79999995	517927;101967;101997;3032833;3082385;2748241;6427821;6427825;6452573;12358747;12358748;12358750;11198487;11887026;11887027;11887028;11887029;20056460;21116119;24212164;28467768;28467771;28467775;51691389;56628089;69603560;69603572;71751756;92159000;92176872;92178342;92969721;91738901;99566383;124915959;124915960;124915961;124915962;124916806;124916807;124916808;124916809;124226032;124226033;124350362;124363165;124397010;131705279;131706112;131707237;133655437	HMDB:(6070);SuperNatural:(SN00129218 SN00332589 SN00336006 SN00383404 SN00351452 SN00324156 SN00129217 SN00130931 SN00135419);ZINC bio:(ZINC04264943 ZINC04264945 ZINC04521805 ZINC04521806 ZINC04521807 ZINC04721995 ZINC06037057 ZINC35415696);additional;MeSH:(101967 3032833 3082385 91738901);PubMed;NORMAN:(NS00018326);COCONUT:(CNP0175663);Natural Products:(UNPD15640 UNPD67479 UNPD63392 UNPD130078 UNPD59476 UNPD195845 UNPD44873);database;PubChem:(517927 101967 101997 3032833 3082385 2748241 6427821 6427825 6452573 12358747 12358748 12358750 11198487 11887026 11887027 11887028 11887029 20056460 21116119 24212164 28467768 28467771 28467775 51691389 56628089 69603560 69603572 71751756 92159000 92176872 92178342 92969721 91738901 99566383 124915959 124915960 124915961 124915962 124916806 124916807 124916808 124916809 124226032 124226033 124350362 124363165 124397010 131705279 131706112 131707237 133655437);CHEBI:(34464);PubChem class - bio and metabolites;KEGG:(C14680);PubChem class - safety and toxic;Training Set	68807352686
5	1	N/A	-118.16666216169983	C21H36O3	[M + H]+	UQUZGMJKYGHBTQ	InChI=1S/C21H36O3/c1-15(13-18(23)24)8-11-19(3)16(2)9-12-20(4)17(14-22)7-6-10-21(19,20)5/h7,15-16,22H,6,8-14H2,1-5H3,(H,23,24)	null	CC1CCC2(C(=CCCC2(C1(C)CCC(C)CC(=O)O)C)CO)C	4.86675978	""	COCONUT:(CNP0302066);Natural Products:(UNPD5824);database;SuperNatural:(SN00246023)	68722655232
6	1	N/A	-123.91298801804741	C21H36O3	[M + H]+	GLEVPUIVEXYLSJ	InChI=1S/C21H36O3/c1-12(22)17-11-18(24)19-15-5-4-13-10-14(23)6-8-20(13,2)16(15)7-9-21(17,19)3/h12-19,22-24H,4-11H2,1-3H3	null	CC(C1CC(C2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O)O	3.97503614	""	COCONUT:(CNP0217339);Natural Products:(UNPD12233 UNPD128726);database;SuperNatural:(SN00345740 SN00401177);KEGG Mine	77312589824
7	1	N/A	-132.41637269343812	C21H36O3	[M + H]+	URDMHIJRTHBNPR	InChI=1S/C21H36O3/c1-17(2)9-14(22)10-18(3)16(17)15(23)11-21-8-13(19(4,24)12-21)6-7-20(18,21)5/h13-16,22-24H,6-12H2,1-5H3	null	CC1(C)C[C@@H](O)C[C@]2(C)[C@@H]1[C@H](O)C[C@@]13C[C@@H](CC[C@]12C)[C@](C)(O)C3	3.6753913100551032	""	""	0
8	1	N/A	-133.28472963729982	C21H36O3	[M + H]+	RBLSXVITVQCZSU	InChI=1S/C21H36O3/c1-15(11-14-22)7-9-17-16(2)8-10-18-20(17,3)12-6-13-21(18,4)19(23)24-5/h15,17-18,22H,2,6-14H2,1,3-5H3	null	CC(CCC1C(=C)CCC2C1(CCCC2(C)C(=O)OC)C)CCO	5.19999981	10688291;102364050;101987389	COCONUT:(CNP0276439);Natural Products:(UNPD161495 UNPD105117 UNPD155733 UNPD115359);database;PubChem:(10688291 102364050 101987389);SuperNatural:(SN00352581 SN00337213 SN00279396 SN00269002)	68722655234
9	1	N/A	-133.68019010205626	C21H36O3	[M + H]+	FOTMUZAAVBPQAN	InChI=1S/C21H36O3/c1-13(22)16-8-11-21(24)18-5-4-14-12-15(23)6-9-19(14,2)17(18)7-10-20(16,21)3/h13-18,22-24H,4-12H2,1-3H3	17-(1-hydroxyethyl)-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthrene-3,14-diol	CC(C1CCC2(C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O)O	3.98625922	14236569;14236572;56614596;67915050;67915051;76335217;129683618	COCONUT:(CNP0136551);Natural Products:(UNPD194457 UNPD74699);database;PubChem:(14236569 14236572 56614596 67915050 67915051 76335217 129683618);SuperNatural:(SN00373835 SN00336736);PubMed;KEGG Mine	77312589890
10	1	N/A	-143.0884577666783	C21H36O3	[M + H]+	POYDSQYENWJRER	InChI=1S/C21H36O3/c1-14(13-19(23)24-6)7-9-16-15(2)8-10-17-20(3,4)18(22)11-12-21(16,17)5/h8,14,16-18,22H,7,9-13H2,1-6H3	null	CC1=CCC2C(C(CCC2(C1CCC(C)CC(=O)OC)C)O)(C)C	4.80000019	23983742	COCONUT:(CNP0408386);Natural Products:(UNPD89939);database;PubChem:(23983742);SuperNatural:(SN00257911)	68722655234
