structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.30172438901245136	-139.81797766500762	C11H15NO2	[M + H]+	CEIXWJHURKEBMQ	InChI=1S/C11H15NO2/c1-13-10-5-8-3-4-12-7-9(8)6-11(10)14-2/h5-6,12H,3-4,7H2,1-2H3	Heliamine	COC1=C(C=C2CNCCC2=C1)OC	1.29999995	15623;3488252	COCONUT:(CNP0037862 CNP0138269);Natural Products:(UNPD37165);database;PubChem:(15623 3488252);SuperNatural:(SN00006070 SN00375928);CHEBI:(5637);ZINC bio:(ZINC03881969);MeSH:(15623);KEGG:(C09460);PubChem class - safety and toxic;PubMed;Biocyc:(CPD-22149)	68789774694
2	1	N/A	-150.34811976834516	C11H15NO2	[M + H]+	VKRBJLSSQUIOHL	InChI=1S/C11H15NO2/c1-3-12-10-8-6-5-7-9(10)11(13)14-4-2/h5-8,12H,3-4H2,1-2H3	Diethyl anthranilate	CCNC1=CC=CC=C1C(=O)OCC	2.43179202	61980	NORMAN:(NS00057186);COCONUT:(CNP0086210);HMDB:(37698);database;PubChem class - food;PubChem:(61980);ZINC bio:(ZINC01850478);PubChem class - bio and metabolites	68872839178
3	1	N/A	-155.75300483335434	C11H15NO2	[M + H]+	GDIMKVMLVSCQJB	InChI=1S/C11H15NO2/c1-3-12-10-7-5-9(6-8-10)11(13)14-4-2/h5-8,12H,3-4H2,1-2H3	Ethyl 4-(ethylamino)benzoate	CCNC1=CC=C(C=C1)C(=O)OCC	2.43179202	170628	NORMAN:(NS00031143);COCONUT:(CNP0375587);Natural Products:(UNPD33690);database;PubChem:(170628)	68721868802
4	1	N/A	-165.24351363420084	C11H15NO2	[M + H]+	YTPRLBGPGZHUPD	InChI=1S/C11H15NO2/c1-7-9-6-11(14-2)10(13)5-8(9)3-4-12-7/h5-7,12-13H,3-4H2,1-2H3	Salsoline	CC1C2=CC(=C(C=C2CCN1)O)OC	1.29999995	40010;46695;442356;3922815;7047202;7047203	HMDB:(12469);SuperNatural:(SN00003450 SN00003449);ZINC bio:(ZINC03683317 ZINC03683318);additional;MeSH:(40010 46695 442356);PubMed;NORMAN:(NS00041244);COCONUT:(CNP0054321 CNP0237841);Natural Products:(UNPD182897 UNPD135507);database;PubChem:(40010 46695 442356 3922815 7047202 7047203);CHEBI:(110170 112);PubChem class - bio and metabolites;KEGG:(C09640);Training Set	68740243822
5	1	N/A	-168.82431963850945	C11H15NO2	[M + H]+	CBMULJVNWNTWJM	InChI=1S/C11H15NO2/c1-7-9-6-10(13)11(14-2)5-8(9)3-4-12-7/h5-7,12-13H,3-4H2,1-2H3	Isosalsoline	CC1C2=CC(=C(C=C2CCN1)OC)O	1.29999995	39998;46697;4303749;7055142;7055143;6093309	COCONUT:(CNP0157739 CNP0289254);Natural Products:(UNPD17450);database;PubChem:(39998 46697 4303749 7055142 7055143 6093309);SuperNatural:(SN00125411 SN00125412 SN00322132);CHEBI:(125375);ZINC bio:(ZINC03847233 ZINC03847234);MeSH:(46697);PubMed;KEGG Mine	77312598118
6	1	N/A	-179.6345556329516	C11H15NO2	[M + H]+	OWQGDXJYRASCMS	InChI=1S/C11H15NO2/c1-7-5-8(12-14)6-9(10(7)13)11(2,3)4/h5-6,13H,1-4H3	6-tert-Butyl-4-nitroso-o-cresol	CC1=CC(=CC(=C1O)C(C)(C)C)N=O	3.0	81677	PubChem:(81677);NORMAN:(NS00044487);database	68719738882
7	1	N/A	-181.39407620793227	C11H15NO2	[M + H]+	OBKVPPPSOAFJDS	InChI=1S/C11H15NO2/c1-8(2)14-11(13)9-6-4-5-7-10(9)12-3/h4-8,12H,1-3H3	iso-Propyl N-methyl anthranilate	CC(C)OC(=O)C1=CC=CC=C1NC	3.0999999	570886	MeSH:(570886);database;PubChem:(570886);PubMed	68719476806
8	1	N/A	-182.07174412262975	C11H15NO2	[M + H]+	HUIYGGQINIVDNW	InChI=1S/C11H15NO2/c1-2-3-8-14-11(13)9-6-4-5-7-10(9)12/h4-7H,2-3,8,12H2,1H3	n-Butyl anthranilate	CCCCOC(=O)C1=CC=CC=C1N	2.44209957	24433	NORMAN:(NS00012026);COCONUT:(CNP0239590);HMDB:(36906);database;PubChem class - food;PubChem:(24433);CHEBI:(86192);ZINC bio:(ZINC01599253);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed	68939948138
9	1	N/A	-186.62943817065704	C11H15NO2	[M + H]+	FZUGPQWGEGAKET	InChI=1S/C11H15NO2/c1-4-14-11(13)9-5-7-10(8-6-9)12(2)3/h5-8H,4H2,1-3H3	Parbenate	CCOC(=O)C1=CC=C(C=C1)N(C)C	2.17903543	25127;101047057	NORMAN:(NS00014429);database;PubChem:(25127 101047057);CHEBI:(52073);additional;MeSH:(25127);PubChem class - safety and toxic;PubMed	68787372134
10	1	N/A	-186.97337973135134	C11H15NO2	[M + H]+	WDRXFPOGKSGHFM	InChI=1S/C11H15NO2/c1-3-8-14-11-6-4-10(5-7-11)12-9(2)13/h4-7H,3,8H2,1-2H3,(H,12,13)	Maybridge3_006512	CCCOC1=CC=C(C=C1)NC(=O)C	2.18767309	88510	NORMAN:(NS00026602);MeSH:(88510);database;Training Set;PubChem:(88510);PubMed	68719755334
