structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.17558022829797182	-124.94331159642744	C20H28O5	[M + H]+	UYZIACKZHQQZMC	InChI=1S/C20H28O5/c1-19(9-6-13-8-11-25-18(13)24)14(12-21)7-10-20(2)15(17(22)23)4-3-5-16(19)20/h4,8,14,16,21H,3,5-7,9-12H2,1-2H3,(H,22,23)	null	CC12CCC(C(C1CCC=C2C(=O)O)(C)CCC3=CCOC3=O)CO	3.5	101321351	COCONUT:(CNP0147936);KNApSAcK:(23505);Natural Products:(UNPD188198);database;PubChem:(101321351);SuperNatural:(SN00302220)	68722655250
2	1	N/A	-133.79717930168152	C20H28O5	[M + H]+	RVXNORLERZFOTB	InChI=1S/C20H28O5/c1-12-6-5-7-14-18(2,9-8-13-10-15(21)25-11-13)20(4,24)17(23)16(22)19(12,14)3/h6,8-10,14,16-17,22-24H,5,7,11H2,1-4H3	3-[(E)-2-[(1R,2R,3S,4R,4aR,8aS)-2,3,4-trihydroxy-1,2,4a,5-tetramethyl-4,7,8,8a-tetrahydro-3H-naphthalen-1-yl]ethenyl]-2H-furan-5-one	CC1=CCCC2C1(C(C(C(C2(C)C=CC3=CC(=O)OC3)(C)O)O)O)C	1.29999995	16081676	COCONUT:(CNP0144813);KNApSAcK:(35057);Natural Products:(UNPD31233);database;PubChem:(16081676);SuperNatural:(SN00374630)	68722655250
3	1	N/A	-136.11552442222228	C20H28O5	[M + H]+	STNYLQGVPSNGGH	InChI=1S/C20H28O5/c1-10-12-8-11-13(21)9-14-18(2,3)6-5-7-19(14,4)15(11)16(22)20(12,24)25-17(10)23/h8,13-16,21-22,24H,5-7,9H2,1-4H3	(4aR,6S,10aR,11R,11aS,11bR)-6,10a,11-trihydroxy-4,4,8,11b-tetramethyl-1,2,3,4a,5,6,11,11a-octahydronaphtho[2,1-f][1]benzofuran-9-one	CC1=C2C=C3C(CC4C(CCCC4(C3C(C2(OC1=O)O)O)C)(C)C)O	1.70000005	11573826;102251003	COCONUT:(CNP0161267);Natural Products:(UNPD123493);database;PubChem:(11573826 102251003);SuperNatural:(SN00231180)	68722655234
4	1	N/A	-137.302147467212	C20H28O5	[M + H]+	BPBWOPLACFUZOE	InChI=1S/C20H28O5/c1-6-11(2)17(22)25-15-7-8-20(5)14(19(15,3)4)9-13(21)12-10-24-18(23)16(12)20/h6,13-15,21H,7-10H2,1-5H3	null	CC=C(C)C(=O)OC1CCC2(C(C1(C)C)CC(C3=C2C(=O)OC3)O)C	3.31760955	""	COCONUT:(CNP0119570);Natural Products:(UNPD224852);database	68721606656
5	1	N/A	-137.85760293644773	C20H28O5	[M + H]+	VIZZFMPBFLWOFS	InChI=1S/C20H28O5/c1-12-11-16(21)20(3)14(17(22)23)5-4-6-15(20)19(12,2)9-7-13-8-10-25-18(13)24/h5,8,12,15-16,21H,4,6-7,9-11H2,1-3H3,(H,22,23)	(4aS,5R,6S,8R,8aS)-8-hydroxy-5,6,8a-trimethyl-5-[2-(5-oxo-2H-furan-4-yl)ethyl]-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid	CC1CC(C2(C(C1(C)CCC3=CCOC3=O)CCC=C2C(=O)O)C)O	3.5	11268070;102004647;102236526;129317231;137795325	COCONUT:(CNP0254624);Natural Products:(UNPD213355 UNPD83006);database;PubChem:(11268070 102004647 102236526 129317231 137795325);SuperNatural:(SN00373927)	68722655234
6	1	N/A	-139.624079609942	C20H28O5	[M + H]+	SWRUTHSBWJVLGR	InChI=1S/C20H28O5/c1-12-10-14(21)16-18(2,3)7-5-8-19(16,4)20(12,24)9-6-13-11-15(22)25-17(13)23/h10-11,16-17,23-24H,5-9H2,1-4H3	null	CC1=CC(=O)C2C(CCCC2(C1(CCC3=CC(=O)OC3O)O)C)(C)C	1.89999998	24795706	COCONUT:(CNP0318709);Natural Products:(UNPD79075);database;PubChem:(24795706);SuperNatural:(SN00363577);MeSH:(24795706);PubMed	68722655302
7	1	N/A	-140.0458421834584	C20H28O5	[M + H]+	RIRVKBSGQAFXBJ	InChI=1S/C20H28O5/c1-12-5-8-15-19(2,9-4-10-20(15,3)18(23)24)14(12)7-6-13-11-16(21)25-17(13)22/h5,11,14-16,21H,4,6-10H2,1-3H3,(H,23,24)	null	CC1=CCC2C(C1CCC3=CC(OC3=O)O)(CCCC2(C)C(=O)O)C	3.84501195	""	COCONUT:(CNP0265288);Natural Products:(UNPD69126);database;SuperNatural:(SN00305403)	68722655232
8	1	N/A	-146.8699977668648	C20H28O5	[M + H]+	KPJIGLLMDBHXEB	InChI=1S/C20H28O5/c1-12-4-5-16-19(2,8-6-17(23)20(16,3)11-21)14(12)10-15(22)13-7-9-25-18(13)24/h7,14,16-17,21,23H,1,4-6,8-11H2,2-3H3	null	CC12CCC(C(C1CCC(=C)C2CC(=O)C3=CCOC3=O)(C)CO)O	2.4000001	23757049	COCONUT:(CNP0348736);database;PubChem:(23757049);SuperNatural:(SN00028808);ZINC bio:(ZINC31158501);additional;Training Set	68723171330
9	1	N/A	-147.63851931733214	C20H28O5	[M + H]+	GUKSFBJMSDUTIA	InChI=1S/C20H28O5/c1-19(8-5-14(11-22)7-10-21)15(12-23)6-9-20-13-25-18(24)16(20)3-2-4-17(19)20/h3,7,12,15,17,21-22H,2,4-6,8-11,13H2,1H3	oxyportulide (portulide D)	CC1(C(CCC23C1CCC=C2C(=O)OC3)C=O)CCC(=CCO)CO	1.89999998	46902092	COCONUT:(CNP0106413);Natural Products:(UNPD4248);database;PubChem:(46902092);SuperNatural:(SN00283032);PubMed	68722655298
10	1	N/A	-147.96106614659146	C20H28O5	[M + H]+	RHLDHPZFWIWCSQ	InChI=1S/C20H28O5/c1-12-7-9-20(3)14(17(22)23)5-4-6-15(20)19(12,2)10-8-13-11-16(21)25-18(13)24/h5,11-12,15-16,21H,4,6-10H2,1-3H3,(H,22,23)	null	CC1CCC2(C(C1(C)CCC3=CC(OC3=O)O)CCC=C2C(=O)O)C	4.30000019	15484402;23757213	COCONUT:(CNP0344204);KNApSAcK:(38168);database;PubChem:(15484402 23757213)	68721573906
