structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.14952255333118952	-346.22139568154927	C30H24O9	[M + H]+	MGYYQYIFNBTUAB	InChI=1S/C30H24O9/c31-17-5-1-15(2-6-17)29-25(27(37)21-11-9-19(33)13-23(21)35)26(28(38)22-12-10-20(34)14-24(22)36)30(39-29)16-3-7-18(32)8-4-16/h1-14,25-26,29-36H	Cordigone	C1=CC(=CC=C1C2C(C(C(O2)C3=CC=C(C=C3)O)C(=O)C4=C(C=C(C=C4)O)O)C(=O)C5=C(C=C(C=C5)O)O)O	4.5999999	362039;16066754;102056152;102056153;101988876	COCONUT:(CNP0237262);KNApSAcK:(6560);Natural Products:(UNPD28193 UNPD122000 UNPD157871 UNPD158041 UNPD109128);database;PubChem:(362039 16066754 102056152 102056153 101988876);SuperNatural:(SN00329571 SN00293268 SN00340723 SN00247954 SN00248355);PubMed	68722655314
2	1	N/A	-367.73468216929257	C30H24O9	[M + H]+	YPRJBGUXDFJVIG	InChI=1S/C30H24O9/c31-17-5-1-15(2-6-17)27(37)25-26(28(38)21-11-9-19(33)13-23(21)35)29(16-3-7-18(32)8-4-16)39-30(25)22-12-10-20(34)14-24(22)36/h1-14,25-26,29-36H	null	C1=CC(=CC=C1C2C(C(C(O2)C3=C(C=C(C=C3)O)O)C(=O)C4=CC=C(C=C4)O)C(=O)C5=C(C=C(C=C5)O)O)O	4.0	101114189	COCONUT:(CNP0333028);Natural Products:(UNPD98540);database;PubChem:(101114189)	68721606658
3	1	N/A	-371.305100436701	C30H24O9	[M + H]+	MNEGKPMTQIIULQ	InChI=1S/C30H24O9/c31-16-5-1-14(2-6-16)28-25(27(37)20-10-9-18(33)11-21(20)35)26-29(15-3-7-17(32)8-4-15)38-23-13-19(34)12-22(36)24(23)30(26)39-28/h1-13,25-26,28-36H	null	C1=CC(=CC=C1C2C3C(C(OC3C4=C(C=C(C=C4O2)O)O)C5=CC=C(C=C5)O)C(=O)C6=C(C=C(C=C6)O)O)O	4.19999981	14106685;101988329	COCONUT:(CNP0273175);KNApSAcK:(6605);Natural Products:(UNPD103232 UNPD160193 UNPD191551);database;PubChem:(14106685 101988329);SuperNatural:(SN00339235 SN00373766 SN00358031)	68722655250
4	1	N/A	-412.6920457786528	C30H24O9	[M + H]+	BHGCRZWUKWPRDM	InChI=1S/C30H24O9/c31-16-5-1-14(2-6-16)28-23(36)11-19-21(34)12-25-27(29(19)37-28)20-13-30(39-25,15-3-7-17(32)8-4-15)38-24-10-18(33)9-22(35)26(20)24/h1-10,12,20,23,28,31-36H,11,13H2	Mahuannin D	C1C(C(OC2=C1C(=CC3=C2C4CC(O3)(OC5=CC(=CC(=C45)O)O)C6=CC=C(C=C6)O)O)C7=CC=C(C=C7)O)O	4.0999999	159198;442687;21123702;49874201;69170429	COCONUT:(CNP0298024);KNApSAcK:(2930);Natural Products:(UNPD5377);database;PubChem:(159198 442687 21123702 49874201 69170429);SuperNatural:(SN00167371 SN00321217);CHEBI:(6647);KEGG:(C10234)	68722655538
5	1	N/A	-413.714145501883	C30H24O9	[M + H]+	IDZWLTFLDHIOQC	InChI=1S/C30H24O9/c31-16-5-1-14(2-6-16)23-10-9-19-20(34)13-24-26(30(19)38-23)27(29(39-24)15-3-7-17(32)8-4-15)28(37)25-21(35)11-18(33)12-22(25)36/h1-8,11-13,23,27,29,31-36H,9-10H2	null	C1CC2=C(C=C3C(=C2OC1C4=CC=C(C=C4)O)C(C(O3)C5=CC=C(C=C5)O)C(=O)C6=C(C=C(C=C6O)O)O)O	4.38982773	""	COCONUT:(CNP0251276);KNApSAcK:(13288);Natural Products:(UNPD207930 UNPD143575);database;SuperNatural:(SN00291906)	68722655248
6	1	N/A	-473.04752889993097	C30H24O9	[M + H]+	UDXPRXYOPQPNFT	InChI=1S/C30H24O9/c1-10-7-13-20-19-12(26(33)28(35)29(13)38-5)8-15(36-3)22-16(37-4)9-14(32)21(24(19)22)25-23(20)17(10)18(11(2)31)30(39-6)27(25)34/h8-9,33,35H,7H2,1-6H3	null	CC1=C2C3=C(C4=C5C6=C3C(=C(C(=C(C6=CC(=C5C(=CC4=O)OC)OC)O)O)OC)C1)C(=O)C(=C2C(=O)C)OC	1.89999998	130074	MeSH:(130074);database;Training Set;PubChem:(130074);PubMed	68719493190
7	1	N/A	-483.3564461521625	C30H24O9	[M + H]+	SBMXTMAIKRQSQE	InChI=1S/C30H24O9/c1-10-7-12-18-23-19(27(34)29(12)38-5)13(32)8-15(36-3)21(23)22-16(37-4)9-14(33)20-25(22)24(18)26(17(10)11(2)31)30(39-6)28(20)35/h8-9,34-35H,7H2,1-6H3	null	CC1=C(C2=C3C4=C(C1)C(=C(C5=C4C(=C6C3=C(C(=O)C=C6OC)C(=C2OC)O)C(=CC5=O)OC)O)OC)C(=O)C	4.30000019	1023768;10030005	COCONUT:(CNP0320288 CNP0408237);Natural Products:(UNPD102197 UNPD81180);database;PubChem:(1023768 10030005);SuperNatural:(SN00311720 SN00292689);MeSH:(1023768);PubMed	68722655302
8	1	N/A	-487.5841120118194	C30H24O9	[M + H]+	UXSMSRFTVHNBAI	InChI=1S/C30H24O9/c1-11-3-12-5-14-24(17(32)7-19(34)26(14)28(37)22(12)16(31)4-11)25-15-6-13-9-30(2,39)10-21(36)23(13)29(38)27(15)20(35)8-18(25)33/h3-4,6-8,31-35,38-39H,5,9-10H2,1-2H3	null	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C(=C3C2)C4=C(C=C(C5=C4C=C6CC(CC(=O)C6=C5O)(C)O)O)O)O)O	4.9000001	14890487	COCONUT:(CNP0186805);Natural Products:(UNPD138637);database;PubChem:(14890487);SuperNatural:(SN00231284)	68722655234
9	1	N/A	-492.24047136089104	C30H24O9	[M + H]+	CQJVKYORMGSYFU	InChI=1S/C30H24O9/c1-10-7-12-18-23-19(27(34)29(12)38-5)13(32)8-15(36-3)21(23)22-16(37-4)9-14(33)20-25(22)24(18)26(17(10)11(2)31)30(39-6)28(20)35/h7-9,33-35H,1-6H3	null	COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(O)c5c(O)c(OC)c6c(C(C)=O)c(C)cc1c(c23)c6c54	3.94523858377901	""	""	0
10	1	N/A	-518.8735758540255	C30H24O9	[M + H]+	YUGFYCIMJURNCC	InChI=1S/C30H24O9/c1-36-25-10-14(3-4-23(25)35)27-26(16-7-20(33)13-21(34)8-16)22-9-17-11-24(15-5-18(31)12-19(32)6-15)38-28(17)30(37-2)29(22)39-27/h3-13,26-27,31-35H,1-2H3	null	COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=C4C(=C3)C=C(O4)C5=CC(=CC(=C5)O)O)OC)C6=CC(=CC(=C6)O)O)O	5.0999999	102013514	COCONUT:(CNP0173413);KNApSAcK:(37203);Natural Products:(UNPD125107);database;PubChem:(102013514);SuperNatural:(SN00370655)	68722655250
