structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.34981371093381713	-6.479584237852268	C14H8O4	[M - H]-	RGCKGOZRHPZPFP	InChI=1S/C14H8O4/c15-10-6-5-9-11(14(10)18)13(17)8-4-2-1-3-7(8)12(9)16/h1-6,15,18H	Alizarin	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O	1.98782575	6293;3261304;101379048;123856433;138396122	SuperNatural:(SN00128356);ZINC bio:(ZINC03860973);additional;MeSH:(6293);Plantcyc:(ALIZARIN);PubMed;NORMAN:(NS00013520);COCONUT:(CNP0309152);KNApSAcK:(2785);Natural Products:(UNPD66789);database;PubChem:(6293 3261304 101379048 123856433 138396122);CHEBI:(16866);PubChem class - bio and metabolites;KEGG:(C01474);PubChem class - safety and toxic;Training Set;Biocyc:(ALIZARIN)	68807485814
2	1	N/A	-24.369644369199644	C14H8O4	[M - H]-	KQSBZNJFKWOQQK	InChI=1S/C14H8O4/c15-11-5-9-10(6-12(11)16)14(18)8-4-2-1-3-7(8)13(9)17/h1-6,15-16H	null	C1=CC=C2C(=C1)C(=O)C3=CC(=C(C=C3C2=O)O)O	1.98782575	11031986	COCONUT:(CNP0115565);Natural Products:(UNPD186803);database;PubChem:(11031986);PubMed	68721606722
3	1	N/A	-47.190565102431336	C14H8O4	[M - H]-	JPICKYUTICNNNJ	InChI=1S/C14H8O4/c15-9-5-1-3-7-11(9)14(18)8-4-2-6-10(16)12(8)13(7)17/h1-6,15-16H	Anthrarufin	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=CC=C3)O	1.98782575	8328;138396078	NORMAN:(NS00014594);COCONUT:(CNP0313702);database;PubChem:(8328 138396078);SuperNatural:(SN00064471);CHEBI:(37501);ZINC bio:(ZINC03875803);additional;MeSH:(8328);PubChem class - safety and toxic;PubMed;KEGG Mine	77380460646
4	1	N/A	-51.53243981505319	C14H8O4	[M - H]-	RZTIWMXQXBQJNE	InChI=1S/C14H8O4/c15-7-1-3-9-11(5-7)14(18)12-6-8(16)2-4-10(12)13(9)17/h1-6,15-16H	2,7-Dihydroxyanthraquinone	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=CC(=C3)O	2.20000005	68445	NORMAN:(NS00033677);database;PubChem:(68445);CHEBI:(37503)	68719738914
5	1	N/A	-51.53243981505319	C14H8O4	[M - H]-	APAJFZPFBHMFQR	InChI=1S/C14H8O4/c15-7-1-3-9-11(5-7)14(18)10-4-2-8(16)6-12(10)13(9)17/h1-6,15-16H	Anthraflavin	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3)O	2.20000005	6776;59064726;101191110;138396144	SuperNatural:(SN00005647);ZINC bio:(ZINC03860201);additional;MeSH:(6776);PubMed;NORMAN:(NS00014394);COCONUT:(CNP0203874);Natural Products:(UNPD60040);database;PubChem:(6776 59064726 101191110 138396144);CHEBI:(34250);KEGG:(C14267);PubChem class - safety and toxic;Training Set	68790575462
6	1	N/A	-54.69700770981239	C14H8O4	[M - H]-	QBPFLULOKWLNNW	InChI=1S/C14H8O4/c15-9-5-1-3-7-11(9)14(18)12-8(13(7)17)4-2-6-10(12)16/h1-6,15-16H	Altan-d6	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O	1.98782575	2950;71316217	HMDB:(29752);SuperNatural:(SN00005652);ZINC bio:(ZINC03860369);additional;HSDB:(117-10-2);MeSH:(2950);PubMed;NORMAN:(NS00015698);COCONUT:(CNP0307572);KNApSAcK:(2804);Natural Products:(UNPD161790);database;PubChem:(2950 71316217);CHEBI:(3682);PubChem class - bio and metabolites;KEGG:(C10312);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840907646
7	1	N/A	-58.46789888350969	C14H8O4	[M - H]-	GUEIZVNYDFNHJU	InChI=1S/C14H8O4/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,15-16H	Chinizarin	C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)O	1.98782575	6688;101271384	SuperNatural:(SN00005626);ZINC bio:(ZINC03847495);additional;HSDB:(81-64-1);MeSH:(6688);PubMed;NORMAN:(NS00003772);COCONUT:(CNP0166307);Natural Products:(UNPD193339);database;PubChem:(6688 101271384);CHEBI:(37487);PubChem class - safety and toxic;Training Set;KEGG Mine	77380510310
8	1	N/A	-60.27249494192022	C14H8O4	[M - H]-	WPWWKBNOXTZDQJ	InChI=1S/C14H8O4/c15-7-5-10-12(11(16)6-7)14(18)9-4-2-1-3-8(9)13(10)17/h1-6,15-16H	Purpuro	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC(=C3)O)O	1.98782575	196978;138396156	HMDB:(36006);SuperNatural:(SN00158456);ZINC bio:(ZINC13481200);PubMed;NORMAN:(NS00014405);COCONUT:(CNP0267437);KNApSAcK:(32518);Natural Products:(UNPD141210);database;PubChem:(196978 138396156);CHEBI:(37502);PubChem class - bio and metabolites;Training Set;KEGG Mine	77329653882
9	1	N/A	-150.31886139201023	C14H8O4	[M - H]-	YELPHMDBAUJJNL	InChI=1S/C14H8O4/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,17-18H	null	O=C1C=CC(=O)c2c1c(O)c1ccccc1c2O	1.861712441673113	""	""	0
10	1	N/A	-201.63393674922224	C14H8O4	[M - H]-	GADFHZPEJJBGDD	InChI=1S/C14H8O4/c15-10-6-5-9-11(14(10)18)13(17)8-4-2-1-3-7(8)12(9)16/h1-6,16-17H	null	C1=CC=C2C(=C1)C(=C3C=CC(=O)C(=O)C3=C2O)O	2.5999999	137199473	PubChem:(137199473);database	68719476738
11	1	N/A	-226.9963459221547	C14H8O4	[M - H]-	DPHUWDIXHNQOSY	InChI=1S/C14H8O4/c1-7(15)11-6-10-12(16)8-4-2-3-5-9(8)13(17)14(10)18-11/h2-6H,1H3	2-Acetylfuranonaphthoquinone	CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O	2.29999995	10331844	COCONUT:(CNP0304915);KNApSAcK:(31543);Natural Products:(UNPD61725);database;PubChem:(10331844);SuperNatural:(SN00396699);PubChem class - bio and metabolites;MeSH:(10331844);PubMed;PubChem class - drug	68772986966
12	1	N/A	-233.8029899067877	C14H8O4	[M - H]-	OCRPZVVAUXUZID	InChI=1S/C14H8O4/c15-12-8-4-1-2-7-11(8)18-13-9(12)5-3-6-10(13)14(16)17/h1-7H,(H,16,17)	9-Oxoxanthene-4-carboxylic acid	C1=CC=C2C(=C1)C(=O)C3=C(O2)C(=CC=C3)C(=O)O	2.5	410100	COCONUT:(CNP0079881);database;PubChem:(410100);PubMed	68721573954
13	1	N/A	-300.40871587749564	C14H8O4	[M - H]-	FOINFNBKTYKBJH	InChI=1S/C14H8O4/c15-14-8-3-1-2-4-10(8)18-11-6-13-12(5-9(11)14)16-7-17-13/h1-6H,7H2	10H-1,3-Dioxolo[4,5-b]xanthen-10-one	C1OC2=C(O1)C=C3C(=C2)C(=O)C4=CC=CC=C4O3	2.8607502	14189052	COCONUT:(CNP0261262);Natural Products:(UNPD9953);database;PubChem:(14189052);SuperNatural:(SN00392225)	68722655234
14	1	N/A	-316.33895279587705	C14H8O4	[M - H]-	FFZOJIXJAMHBEG	InChI=1S/C14H8O4/c15-13-8-3-1-2-4-9(8)18-10-5-6-11-14(12(10)13)17-7-16-11/h1-6H,7H2	11H-1,3-Dioxolo[4,5-a]xanthen-11-one	C1OC2=C(O1)C3=C(C=C2)OC4=CC=CC=C4C3=O	2.79999995	71359024	COCONUT:(CNP0229863);Natural Products:(UNPD107402);database;PubChem:(71359024);SuperNatural:(SN00319820)	68722655234
