structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.629765955439343	-16.290764680000656	C24H32O7	[M + H]+	YEFOAORQXAOVJQ	InChI=1S/C24H32O7/c1-13-9-14-10-16(26-3)20(28-5)22(30-7)18(14)19-15(12-24(13,2)25)11-17(27-4)21(29-6)23(19)31-8/h10-11,13,25H,9,12H2,1-8H3	Schizandra	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1(C)O)OC)OC)OC)OC)OC)OC	4.0	23915;3001664;468078;5318662;11102092;10455507;38988908	SuperNatural:(SN00020904 SN00003485 SN00002720 SN00002721);ZINC bio:(ZINC02037016 ZINC02037017 ZINC03799118 ZINC14692402);additional;MeSH:(23915 468078 3001664 10455507 11102092);PubMed;COCONUT:(CNP0129766);KNApSAcK:(34219);Natural Products:(UNPD38318 UNPD56341);database;PubChem:(23915 3001664 468078 5318662 11102092 10455507 38988908);CHEBI:(80900);KEGG:(C17064);PubChem class - safety and toxic;Training Set	68790313334
2	1	N/A	-94.22631002575325	C24H32O7	[M + H]+	LRRQVPSJFUEMDR	InChI=1S/C24H32O7/c1-12-9-14-10-16(26-3)21(28-5)23(30-7)18(14)19-15(20(25)13(12)2)11-17(27-4)22(29-6)24(19)31-8/h10-13,20,25H,9H2,1-8H3	null	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3C(C1C)O)OC)OC)OC)OC)OC)OC	4.0999999	5317811	COCONUT:(CNP0095609);database;PubChem:(5317811);SuperNatural:(SN00162753);KEGG Mine	77312557058
3	1	N/A	-167.28172361804448	C24H32O7	[M + H]+	RCFGIEPQSDGMJJ	InChI=1S/C24H32O7/c1-25-13-18(8-16-6-7-20(27-3)21(10-16)28-4)19(14-26-2)9-17-11-22(29-5)24-23(12-17)30-15-31-24/h6-7,10-12,18-19H,8-9,13-15H2,1-5H3	6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole	COCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC3=C(C(=C2)OC)OCO3)COC	4.0999999	11575632;13989914;13989915;51543861;51543862	COCONUT:(CNP0200167);KNApSAcK:(30823);Natural Products:(UNPD185272 UNPD22397 UNPD172895);database;PubChem:(11575632 13989914 13989915 51543861 51543862);SuperNatural:(SN00021298 SN00021295 SN00021297 SN00021296);ZINC bio:(ZINC15272050 ZINC15272052 ZINC15272054 ZINC15272057);additional;MeSH:(11575632 13989914 13989915);Training Set;PubMed	68723204182
4	1	N/A	-185.142873617534	C24H32O7	[M + H]+	ODMPKURRMRTBTB	InChI=1S/C24H32O7/c1-25-19-9-15(10-20(26-2)23(19)29-5)7-17-13-31-14-18(17)8-16-11-21(27-3)24(30-6)22(12-16)28-4/h9-12,17-18H,7-8,13-14H2,1-6H3	null	COC1=CC(=CC(=C1OC)OC)CC2COCC2CC3=CC(=C(C(=C3)OC)OC)OC	4.0999999	101619495;101619496	COCONUT:(CNP0120317);Natural Products:(UNPD122718);database;PubChem:(101619495 101619496);SuperNatural:(SN00363790)	68722655234
5	1	N/A	-186.9604228337984	C24H32O7	[M + H]+	ZPINJJOPURFFNV	InChI=1S/C24H32O7/c1-13-14(2)22(16-11-19(27-5)24(30-8)20(12-16)28-6)31-21(13)15-9-17(25-3)23(29-7)18(10-15)26-4/h9-14,21-22H,1-8H3	Grandisin	CC1C(C(OC1C2=CC(=C(C(=C2)OC)OC)OC)C3=CC(=C(C(=C3)OC)OC)OC)C	4.30000019	124131;442876;4485701;10048436;14352169;14352170;21603492;21827796;21827797;101023244;101023245	SuperNatural:(SN00024319 SN00030760 SN00030762 SN00036255 SN00030761 SN00036533 SN00279848);ZINC bio:(ZINC04098808 ZINC13136658 ZINC18256158 ZINC34955328 ZINC34955329 ZINC34955330);additional;MeSH:(124131 442876 4485701 10048436);PubMed;COCONUT:(CNP0293646);KNApSAcK:(2607);Natural Products:(UNPD87625 UNPD13362 UNPD36672 UNPD82492 UNPD24603 UNPD109395);database;PubChem:(124131 442876 4485701 10048436 14352169 14352170 21603492 21827796 21827797 101023244 101023245);CHEBI:(69324 5535);KEGG:(C10622);Training Set	68723204470
6	1	N/A	-205.1525814050626	C24H32O7	[M + H]+	NNBRZIPUGLSCMF	InChI=1S/C24H32O7/c1-25-13-18(8-16-6-7-20-21(10-16)31-15-30-20)19(14-26-2)9-17-11-22(27-3)24(29-5)23(12-17)28-4/h6-7,10-12,18-19H,8-9,13-15H2,1-5H3	null	COCC(CC1=CC2=C(C=C1)OCO2)C(CC3=CC(=C(C(=C3)OC)OC)OC)COC	4.47434473	""	COCONUT:(CNP0258503);Natural Products:(UNPD109097);database;SuperNatural:(SN00278623)	68722655232
7	1	N/A	-227.027252048373	C24H32O7	[M + H]+	XCWBENSTFQIQNV	InChI=1S/C24H32O7/c1-13-23(15-9-19(27-5)21(29-7)11-17(15)25-3)14(2)31-24(13)16-10-20(28-6)22(30-8)12-18(16)26-4/h9-14,23-24H,1-8H3	Magnosalicin	CC1C(C(OC1C2=CC(=C(C=C2OC)OC)OC)C)C3=CC(=C(C=C3OC)OC)OC	4.19999981	146424;442895;4485927;10873715;23251780;70682799;101712850;101712849;118701423;122187716	COCONUT:(CNP0261125);KNApSAcK:(2612);Natural Products:(UNPD184014 UNPD220849 UNPD225470);database;PubChem:(146424 442895 4485927 10873715 23251780 70682799 101712850 101712849 118701423 122187716);SuperNatural:(SN00385182 SN00157233);CHEBI:(6644);MeSH:(146424 442895 118701423);KEGG:(C10657);PubMed	68722655606
8	1	N/A	-260.2505294570147	C24H32O7	[M + H]+	TWEHALYYGHWEJS	InChI=1S/C24H32O7/c1-11-12(2)20-14-10-16(26-4)22(28-6)24(30-8)18(14)17-13(19(11)31-20)9-15(25-3)21(27-5)23(17)29-7/h9-12,17,19-20,23H,1-8H3	null	CC1C(C2C3=CC(=C(C(=C3C4C(C(=C(C=C4C1O2)OC)OC)OC)OC)OC)OC)C	3.31324935	""	COCONUT:(CNP0129297);Natural Products:(UNPD20989);database;SuperNatural:(SN00251758)	68722655232
9	1	N/A	-267.3667522796933	C24H32O7	[M + H]+	MKAUNYDBGFVIHW	InChI=1S/C24H32O7/c1-21-7-4-17-18(5-8-22(29)11-15(26)10-19(27)23(17,22)13-25)24(21,30)9-6-16(21)14-2-3-20(28)31-12-14/h2-3,12-13,15-19,26-27,29-30H,4-11H2,1H3	(1|A,3|A,5|A)-1,3,5,14-tetrahydroxy-19-oxobufa-20,22-dienolide	CC12CCC3C(C1(CCC2C4=COC(=O)C=C4)O)CCC5(C3(C(CC(C5)O)O)C=O)O	1.82739103	185526	PubChem:(185526);database;KEGG Mine	77309411330
10	1	N/A	-272.96952998484346	C24H32O7	[M + H]+	GYNRCHNCFPXZSR	InChI=1S/C24H32O7/c1-21-8-5-14(25)11-23(21,29)9-6-16-18(21)19(27)20(28)22(2)15(7-10-24(16,22)30)13-3-4-17(26)31-12-13/h3-4,12,14-16,18,20,25,28-30H,5-11H2,1-2H3	5-[(3S,5S,10R,12S,13S,14S,17R)-3,5,12,14-tetrahydroxy-10,13-dimethyl-11-oxo-1,2,3,4,6,7,8,9,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one	CC12CCC(CC1(CCC3C2C(=O)C(C4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O)O	0.5	5315528	COCONUT:(CNP0163702);Natural Products:(UNPD196101);database;PubChem:(5315528);SuperNatural:(SN00318464 SN00160063)	68722655234
11	1	N/A	-284.5393755126288	C24H32O7	[M + H]+	UIZLNEHNQJELIE	InChI=1S/C24H32O7/c1-21-7-5-16-17(6-9-23(29)10-15(26)4-8-22(16,23)13-25)24(21,30)11-18(27)20(21)14-2-3-19(28)31-12-14/h2-3,12-13,15-18,20,26-27,29-30H,4-11H2,1H3	null	CC12CCC3C(C1(CC(C2C4=COC(=O)C=C4)O)O)CCC5(C3(CCC(C5)O)C=O)O	1.82739103	""	COCONUT:(CNP0159021);Natural Products:(UNPD173316);database;SuperNatural:(SN00354172);KEGG Mine	77312589824
12	1	N/A	-284.8085054704436	C24H32O7	[M + H]+	ZVOWBNRTVCGAKR	InChI=1S/C24H32O7/c1-26-20-9-6-15(10-21(20)27-2)13-31-14-18-17(7-8-19(18)25)16-11-22(28-3)24(30-5)23(12-16)29-4/h6,9-12,17-19,25H,7-8,13-14H2,1-5H3	null	COC1=C(C=C(C=C1)COCC2C(CCC2O)C3=CC(=C(C(=C3)OC)OC)OC)OC	3.93393493	""	COCONUT:(CNP0198343);Natural Products:(UNPD226052);database	68721606656
13	1	N/A	-285.57266703465297	C24H32O7	[M + H]+	OFRQPIDILSGNKE	InChI=1S/C24H32O7/c1-21-8-5-14(25)11-23(21,29)9-6-16-18(21)19(27)20(28)22(2)15(7-10-24(16,22)30)13-3-4-17(26)31-12-13/h3-4,12,14-16,18-19,25,27,29-30H,5-11H2,1-2H3	null	CC12CCC(CC1(CCC3C2C(C(=O)C4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O)O	1.89296246	""	COCONUT:(CNP0146366);Natural Products:(UNPD24693 UNPD39082);database;SuperNatural:(SN00263593 SN00315554);KEGG Mine	77312589824
14	1	N/A	-285.940045252644	C24H32O7	[M + H]+	DRFYRPZKEHUQPM	InChI=1S/C24H32O7/c1-22-8-7-14(25)9-13(22)4-5-15-19(22)20(28)21(29)23(2)18(16(26)10-24(15,23)30)12-3-6-17(27)31-11-12/h3,6,11,13-16,18-19,21,25-26,29-30H,4-5,7-10H2,1-2H3	null	CC12CCC(CC1CCC3C2C(=O)C(C4(C3(CC(C4C5=COC(=O)C=C5)O)O)C)O)O	0.800000012	46938952	COCONUT:(CNP0166136);Natural Products:(UNPD194339);database;PubChem:(46938952);SuperNatural:(SN00386933)	68722655234
15	1	N/A	-319.27031715927745	C24H32O7	[M + H]+	ZPIIXVYSZMGSSR	InChI=1S/C24H32O7/c1-22-13(9-14(25)10-17(22)26)4-5-16-19(22)20(28)21(29)23(2)15(7-8-24(16,23)30)12-3-6-18(27)31-11-12/h3,6,11,13-17,19-20,25-26,28,30H,4-5,7-10H2,1-2H3	null	CC12C(CCC3C1C(C(=O)C4(C3(CCC4C5=COC(=O)C=C5)O)C)O)CC(CC2O)O	0.699999988	46938951	COCONUT:(CNP0136562);Natural Products:(UNPD19576);database;PubChem:(46938951);SuperNatural:(SN00384375);KEGG Mine	77312589826
16	1	N/A	-322.05286131893894	C24H32O7	[M + H]+	RHIQPXHDMPKJGN	InChI=1S/C24H32O7/c1-22-9-8-16(25)19(27)15(22)5-4-14-18(22)20(28)21(29)23(2)13(7-10-24(14,23)30)12-3-6-17(26)31-11-12/h3,6,11,13-16,18-20,25,27-28,30H,4-5,7-10H2,1-2H3	5-[(3S,4R,5R,8R,9S,10S,11S,13R,14S,17R)-3,4,11,14-tetrahydroxy-10,13-dimethyl-12-oxo-2,3,4,5,6,7,8,9,11,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pyran-2-one	CC12CCC(C(C1CCC3C2C(C(=O)C4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O)O	0.5	21579657	COCONUT:(CNP0282000);Natural Products:(UNPD161854);database;PubChem:(21579657);KEGG Mine	77311541250
17	1	N/A	-330.4610963317292	C24H32O7	[M + H]+	DUHPHBZGBZJWBZ	InChI=1S/C24H32O7/c1-12-15-8-10-29-17(15)11-16-19(12)20(31-14(3)26)21(27)24(28)22(4,5)9-7-18(23(16,24)6)30-13(2)25/h8,10,16,18-21,27-28H,1,7,9,11H2,2-6H3	null	CC(=O)OC1CCC(C2(C1(C3CC4=C(C=CO4)C(=C)C3C(C2O)OC(=O)C)C)O)(C)C	2.4000001	101599953	COCONUT:(CNP0182218);Natural Products:(UNPD125919);database;PubChem:(101599953);SuperNatural:(SN00393034)	68722655234
18	1	N/A	-332.4871557471131	C24H32O7	[M + H]+	XNSDIIWFWKXZBT	InChI=1S/C24H32O7/c1-21-7-4-14(25)10-13(21)11-15(20(28)30-3)19-16-5-8-23(29,9-6-18(26)27)22(16,2)12-17-24(19,21)31-17/h10,15-17,19,29H,4-9,11-12H2,1-3H3,(H,26,27)	null	CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC5(CCC(=O)O)O)C)C(=O)OC	1.10000002	9869347;20254674;46781472;46781474;57181166;57243602;60082428;59896832;87504400;87504401;88696592;87759475;87759477;87987870;87987872;91210549;91275024;126969013;138391584	COCONUT;database;Training Set;PubChem:(9869347 20254674 46781472 46781474 57181166 57243602 60082428 59896832 87504400 87504401 88696592 87759475 87759477 87987870 87987872 91210549 91275024 126969013 138391584);KEGG Mine;additional	77312049154
