structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.23868249326004937	-154.38928312088842	C15H14O7	[M + H]+	SBZWTSHAFILOTE	InChI=1S/C15H14O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,13-21H	Resivit	C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O	0.53420186	71629;155206;440833;445881;11208959;51371467;51377540;56679629;59024524;69378103	SuperNatural:(SN00394616 SN00234107 SN00157852 SN00244281);ZINC bio:(ZINC00000419 ZINC00968223 ZINC03591028 ZINC04096940);MeSH:(71629);Plantcyc:(ALPHA-N-DIACETYLNEURAMINYL-23-BETA-D-ETC CPD-590);PubMed;NORMAN:(NS00065837);COCONUT:(CNP0295674);KNApSAcK:(8991);Natural Products:(UNPD16585 UNPD18506 UNPD65220);database;PubChem:(71629 155206 440833 445881 11208959 51371467 51377540 56679629 59024524 69378103);CHEBI:(15758 11412);PubChem class - bio and metabolites;KEGG:(C05906);YMDB:(1726);Biocyc:(CPD-19095 CPD-590)	68739901814
2	1	N/A	-185.15889767855208	C15H14O7	[M + H]+	UVDNRKMZMPBBTJ	InChI=1S/C15H14O7/c16-6-1-9(17)7-3-13(21)15(22-14(7)2-6)8-4-11(19)12(20)5-10(8)18/h1-2,4-5,13,15-21H,3H2	null	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3O)O)O)O	1.04952991	131834532;137521409	COCONUT:(CNP0131445);HMDB:(128182);Natural Products:(UNPD93177 UNPD157893);database;PubChem:(131834532 137521409);SuperNatural:(SN00324452 SN00387777);YMDB Mine;PubChem class - bio and metabolites;KEGG Mine	111689105418
3	1	N/A	-197.9857985809504	C15H14O7	[M + H]+	OIDNVHGBTSUBEW	InChI=1S/C15H14O7/c16-7-1-2-8-11(5-7)22-15(14(21)12(8)19)6-3-9(17)13(20)10(18)4-6/h1-5,12,14-21H	Robinetinidol-4alpha-ol	C1=CC2=C(C=C1O)OC(C(C2O)O)C3=CC(=C(C(=C3)O)O)O	0.300000012	12305032;44257144	COCONUT:(CNP0187399);KNApSAcK:(9003);Natural Products:(UNPD160309);database;PubChem:(12305032 44257144);SuperNatural:(SN00279748);KEGG Mine	77312589842
4	1	N/A	-204.3876425262518	C15H14O7	[M + H]+	XMOCLSLCDHWDHP	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2	Gallocatechol	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O	1.04952991	1249;65084;72277;9882981;12309543;10425234;88899251;88968484;124203169;124203171	HMDB:(38361 38365 141542);SuperNatural:(SN00005752 SN00005754 SN00005753 SN00253147);ZINC bio:(ZINC03870336 ZINC03870337 ZINC03870338 ZINC03870339);additional;MeSH:(65084 72277);Plantcyc:(CPD-10358 CPD-10411);PubMed;NORMAN:(NS00014558);COCONUT:(CNP0162539);KNApSAcK:(48930);Natural Products:(UNPD26275 UNPD44093 UNPD20600 UNPD53206);database;PubChem:(1249 65084 72277 9882981 12309543 10425234 88899251 88968484 124203169 124203171);CHEBI:(71224 42255 71227 71225 31018 68330);PubChem class - bio and metabolites;KEGG:(C12136 C12127);PubChem class - safety and toxic;YMDB:(1682);Training Set;PubChem class - drug;Biocyc:(CPD-10358 CPD-10411 CPD-19098 CPD-19101)	68841105790
5	1	N/A	-205.9971501317517	C15H14O7	[M + H]+	GELJVDAWQMZPLI	InChI=1S/C15H14O7/c16-8-3-1-7(2-4-8)13(20)15(22)14(21)12-10(18)5-9(17)6-11(12)19/h1-6,13,15-20,22H	null	C1=CC(=CC=C1C(C(C(=O)C2=C(C=C(C=C2O)O)O)O)O)O	1.0	102470991	COCONUT:(CNP0409593);Natural Products:(UNPD68902);database;PubChem:(102470991);SuperNatural:(SN00296281);KEGG Mine	77312589826
6	1	N/A	-206.64461850541517	C15H14O7	[M + H]+	JEUXGAUBSWADEA	InChI=1S/C15H14O7/c16-8-3-1-6(5-10(8)18)14-13(21)11(19)7-2-4-9(17)12(20)15(7)22-14/h1-5,11,13-14,16-21H	Melacacidin	C1=CC(=C(C=C1C2C(C(C3=C(O2)C(=C(C=C3)O)O)O)O)O)O	0.300000012	169996;494064;15559981;15559982;44257148;93233141;93233142	COCONUT:(CNP0144958);KNApSAcK:(9009);Natural Products:(UNPD116879 UNPD200154 UNPD28805 UNPD67534);database;PubChem:(169996 494064 15559981 15559982 44257148 93233141 93233142);SuperNatural:(SN00261427 SN00280675 SN00310092);MeSH:(169996);PubMed;KEGG Mine	77312589910
7	1	N/A	-223.68336946101255	C15H14O7	[M + H]+	MAUSHAULMFNBKA	InChI=1S/C15H14O7/c16-8-2-3-9(11(18)6-8)14(21)15(22)13(20)7-1-4-10(17)12(19)5-7/h1-6,13,15-20,22H	null	C1=CC(=C(C=C1C(C(C(=O)C2=C(C=C(C=C2)O)O)O)O)O)O	1.0	71734514	COCONUT:(CNP0132004);Natural Products:(UNPD229983);database;PubChem:(71734514);KEGG Mine	77311541250
8	1	N/A	-234.16845671264286	C15H14O7	[M + H]+	LUSYBMBHUGHWAK	InChI=1S/C15H14O7/c1-7(16)9(5-14(20)21-2)12-6-11(19)15-10(18)3-8(17)4-13(15)22-12/h3-4,6,9,17-18H,5H2,1-2H3	methyl 3-(5,7-dihydroxy-4-oxochromen-2-yl)-4-oxopentanoate	CC(=O)C(CC(=O)OC)C1=CC(=O)C2=C(C=C(C=C2O1)O)O	0.923788249	11833709	COCONUT:(CNP0204060);Natural Products:(UNPD160101);database;PubChem:(11833709);SuperNatural:(SN00349873);PubMed	68722655298
9	1	N/A	-241.4265476706597	C15H14O7	[M + H]+	FHXSKAHQWKCJSP	InChI=1S/C15H14O7/c1-7-5-8-6-10(16)9(3-4-11(21-2)14(18)19)13(17)12(8)15(20)22-7/h3-6,11,16-17H,1-2H3,(H,18,19)	null	CC1=CC2=CC(=C(C(=C2C(=O)O1)O)C=CC(C(=O)O)OC)O	2.20000005	38347683;38347690;45359147	COCONUT:(CNP0055066 CNP0405696);database;PubChem:(38347683 38347690 45359147);SuperNatural:(SN00028558 SN00028559);ZINC bio:(ZINC31156264 ZINC31156269);additional;Training Set	68723171330
10	1	N/A	-270.9690428092378	C15H14O7	[M + H]+	JCQDHRNSRIBBOU	InChI=1S/C15H14O7/c1-6(16)4-7-12(17)11-10(15(20)13(7)18)8(21-2)5-9(22-3)14(11)19/h5,18-19H,4H2,1-3H3	null	COc1cc(OC)c2c(c1O)C(=O)C(CC(C)=O)=C(O)C2=O	0.6305627610540034	""	""	0
