structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2630162617026007	-95.767269762633	C21H26O4	[M + H]+	KOAPDMKKECXPHX	InChI=1S/C21H26O4/c22-17-14-12-16(13-15-17)8-5-3-1-2-4-6-9-18(23)21-19(24)10-7-11-20(21)25/h7,10-15,22,24-25H,1-6,8-9H2	Malabaricone B	C1=CC(=C(C(=C1)O)C(=O)CCCCCCCCC2=CC=C(C=C2)O)O	6.0	163001	COCONUT:(CNP0279981);KNApSAcK:(37467);Natural Products:(UNPD107738);database;PubChem:(163001);SuperNatural:(SN00156231);MeSH:(163001);PubMed	68722655318
2	1	N/A	-116.35085931292897	C21H26O4	[M + H]+	OOGZWXIAHJKVAH	InChI=1S/C21H26O4/c22-17-14-19(24)21(20(25)15-17)18(23)13-9-4-2-1-3-6-10-16-11-7-5-8-12-16/h5,7-8,11-12,14-15,22,24-25H,1-4,6,9-10,13H2	1-(2,4,6-Trihydroxyphenyl)-9-phenylnonan-1-one	C1=CC=C(C=C1)CCCCCCCCC(=O)C2=C(C=C(C=C2O)O)O	6.0	14186891	COCONUT:(CNP0149356);Natural Products:(UNPD18230);database;PubChem:(14186891);SuperNatural:(SN00020843);ZINC bio:(ZINC14652564);additional;Training Set;PubMed	68723204162
3	1	N/A	-186.01062619754373	C21H26O4	[M + H]+	HIENDSLJNWIKCF	InChI=1S/C21H26O4/c1-6-7-16-8-11-19(21(13-16)24-5)25-15(2)12-17-9-10-18(22-3)20(14-17)23-4/h6,8-11,13-15H,1,7,12H2,2-5H3	null	CC(CC1=CC(=C(C=C1)OC)OC)OC2=C(C=C(C=C2)CC=C)OC	5.30000019	51136384;52316238;52316239	COCONUT:(CNP0087156);database;PubChem:(51136384 52316238 52316239);SuperNatural:(SN00039099 SN00039098);ZINC bio:(ZINC49181109 ZINC49181112);additional;Training Set	68723171330
4	1	N/A	-197.70455196250572	C21H26O4	[M + H]+	YYFQVTMYGIIENR	InChI=1S/C21H26O4/c1-23-18-11-8-16-7-10-17(22)6-4-3-5-15-9-12-19(20(13-15)24-2)25-21(18)14-16/h8-9,11-14,17,22H,3-7,10H2,1-2H3	null	COC1=C2C=C(CCC(CCCCC3=CC(=C(O2)C=C3)OC)O)C=C1	4.0999999	57396438;56834952	COCONUT:(CNP0212154);Natural Products:(UNPD195871);database;PubChem:(57396438 56834952);SuperNatural:(SN00257286);PubMed	68722655298
5	1	N/A	-218.09425854136134	C21H26O4	[M + H]+	ZANBLNRUVUOABN	InChI=1S/C21H26O4/c1-14(9-16-5-7-18(22-3)20(11-16)23-4)15(2)10-17-6-8-19-21(12-17)25-13-24-19/h5-8,11-12,14-15H,9-10,13H2,1-4H3	1,3-Benzodioxole, 5-[4-(3,4-dimethoxyphenyl)-2,3-dimethylbutyl]-	CC(CC1=CC2=C(C=C1)OCO2)C(C)CC3=CC(=C(C=C3)OC)OC	5.5	14057531;14057532;14057534	COCONUT:(CNP0365211);Natural Products:(UNPD116861 UNPD122584);database;PubChem:(14057531 14057532 14057534);SuperNatural:(SN00021007 SN00021008 SN00021009 SN00021006);ZINC bio:(ZINC14760157 ZINC14760159 ZINC14760161 ZINC14760163);PubMed	68722663490
6	1	N/A	-242.90300617232035	C21H26O4	[M + H]+	NFPCTCBZGNWBDK	InChI=1S/C21H26O4/c1-13(4-6-16-11-17(23)7-9-20(16)24)5-8-18-14(2)10-21(25)19(12-22)15(18)3/h4,7,9-11,22-25H,5-6,8,12H2,1-3H3	null	CC1=CC(=C(C(=C1CCC(=CCC2=C(C=CC(=C2)O)O)C)C)CO)O	5.0	10043022	COCONUT:(CNP0107409);Natural Products:(UNPD148178);database;PubChem:(10043022);SuperNatural:(SN00285177)	68722655234
7	1	N/A	-254.14578171057457	C21H26O4	[M + H]+	OYQQRPCWFXPSTN	InChI=1S/C21H26O4/c1-3-25-21(17-9-13-20(23)14-10-17)18(15-24-2)6-4-5-16-7-11-19(22)12-8-16/h4-5,7-14,18,21-23H,3,6,15H2,1-2H3	null	CCOC(C1=CC=C(C=C1)O)C(CC=CC2=CC=C(C=C2)O)COC	4.0	11089156;85394677;101749129;101749130;101749131;101749132	COCONUT:(CNP0260093);Natural Products:(UNPD153712);database;PubChem:(11089156 85394677 101749129 101749130 101749131 101749132);SuperNatural:(SN00159153 SN00397158);PubMed	68722655298
8	1	N/A	-254.19411553491716	C21H26O4	[M + H]+	XYIISUAVSYEQLI	InChI=1S/C21H26O4/c1-24-19(12-9-17-10-13-20(23)21(14-17)25-2)15-18(22)11-8-16-6-4-3-5-7-16/h3-7,10,13-14,19,23H,8-9,11-12,15H2,1-2H3	7-(4-hydroxy-3-methoxyphenyl)-5-methoxy-1-phenylheptan-3-one	COC1=C(C=CC(=C1)CCC(CC(=O)CCC2=CC=CC=C2)OC)O	3.5999999	5319454;26088037	COCONUT:(CNP0181126);HMDB:(29525);Natural Products:(UNPD120549);database;PubChem:(5319454 26088037);SuperNatural:(SN00020613 SN00020614);CHEBI:(66032);ZINC bio:(ZINC14455079 ZINC14455080);PubChem class - bio and metabolites;PubMed	68739440746
9	1	N/A	-275.061118546558	C21H26O4	[M + H]+	YTRCAZOTWYOCGG	InChI=1S/C21H26O4/c1-4-21(24)8-7-17-15-10-18(22)16-9-12(25-3)5-6-13(16)14(15)11-19(23)20(17,21)2/h1,5-6,9,14-15,17-19,22-24H,7-8,10-11H2,2-3H3	(6R,8R,9S,12R,13R,14S,17R)-17-ethynyl-3-methoxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-6,12,17-triol	CC12C(CCC1(C#C)O)C3CC(C4=C(C3CC2O)C=CC(=C4)OC)O	1.70000005	11405128	COCONUT:(CNP0253941);KNApSAcK:(35956);database;PubChem:(11405128)	68721573906
10	1	N/A	-289.0855619353596	C21H26O4	[M + H]+	UOIFCEAENREHJA	InChI=1S/C21H26O4/c1-13(2)8-11-17-16(12-19(23)14(3)21(17)25-4)10-9-15-6-5-7-18(22)20(15)24/h5-8,12,22-24H,9-11H2,1-4H3	Preracemosol A	CC1=C(C=C(C(=C1OC)CC=C(C)C)CCC2=C(C(=CC=C2)O)O)O	5.30000019	637874	COCONUT:(CNP0279222);KNApSAcK:(37681);Natural Products:(UNPD138414);database;PubChem:(637874);SuperNatural:(SN00370450);MeSH:(637874);PubMed	68722655318
