structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07383468830892222	-78.61958494530084	C15H24O3	[M + H3N + H]+	FMPSNIUPCNLEGV	InChI=1S/C15H24O3/c1-9(13(16)17)11-7-14(2,3)8-12-10(11)5-6-15(12,4)18/h10,12,18H,5-8H2,1-4H3,(H,16,17)	null	CC(=C1CC(CC2C1CCC2(C)O)(C)C)C(=O)O	2.20000005	24752812;24787195	COCONUT:(CNP0183554);Natural Products:(UNPD198377);database;PubChem:(24752812 24787195)	68721606658
2	1	N/A	-78.80999384111774	C15H24O3	[M + H3N + H]+	RDVIHOREHAICKH	InChI=1S/C15H24O3/c1-9(2)11-6-7-15(3,18)13-5-4-10(14(16)17)8-12(11)13/h8-9,11-13,18H,4-7H2,1-3H3,(H,16,17)	null	CC(C)C1CCC(C2C1C=C(CC2)C(=O)O)(C)O	2.70000005	102027800	COCONUT:(CNP0251292);KNApSAcK:(33795);Natural Products:(UNPD131963);database;PubChem:(102027800);SuperNatural:(SN00390156)	68722655250
3	1	N/A	-79.14582118719761	C15H24O3	[M + H3N + H]+	FXKCXGBBUBCRPU	InChI=1S/C15H24O3/c1-10(13(16)17)11-5-8-14(2)6-4-7-15(3,18)12(14)9-11/h11-12,18H,1,4-9H2,2-3H3,(H,16,17)	ilicic acid	CC12CCCC(C1CC(CC2)C(=C)C(=O)O)(C)O	3.20000005	821469;928895;928896;386212;496073;7099916;6452036;6543742;6566067;10901135;15559739;11862142;11862143;10354869;11876194;11876195;11877451;24213942;102317260;133554271;137795140	COCONUT:(CNP0070272 CNP0325865);KNApSAcK:(12852);Natural Products:(UNPD188555 UNPD47253 UNPD70369 UNPD142174 UNPD61797 UNPD173910);database;PubChem:(821469 928895 928896 386212 496073 7099916 6452036 6543742 6566067 10901135 15559739 11862142 11862143 10354869 11876194 11876195 11877451 24213942 102317260 133554271 137795140);SuperNatural:(SN00404257 SN00006840 SN00007035 SN00001590 SN00002404 SN00311918 SN00266104 SN00352474 SN00357040 SN00371410);ZINC bio:(ZINC00519249 ZINC01647045 ZINC04082188 ZINC04104785);additional;MeSH:(386212 496073 6452036 11876195 133554271 137795140);Training Set;PubMed	68723204182
4	1	N/A	-79.50923655379268	C15H24O3	[M + H3N + H]+	OLVCNACAKVBEBV	InChI=1S/C15H24O3/c1-9(2)12-6-5-10(3)13(16)8-15(18)11(4)14(17)7-12/h12-18H,1,3-8H2,2H3	null	CC(=C)C1CCC(=C)C(CC(C(=C)C(C1)O)O)O	2.46057367	""	COCONUT:(CNP0148562);Natural Products:(UNPD218968 UNPD218701 UNPD220804 UNPD216823 UNPD221052);database	68721606656
5	1	N/A	-79.8653741154281	C15H24O3	[M + H3N + H]+	YYEOFIAPOAWEGY	InChI=1S/C15H24O3/c1-12(2)6-4-8-14(15(17)18)9-5-7-13(3)10-11-16/h6,9-10,16H,4-5,7-8,11H2,1-3H3,(H,17,18)	null	CC(C)=CCC/C(=C/CC/C(C)=C\CO)C(=O)O	3.558584933257041	""	""	0
6	1	N/A	-82.80730928852434	C15H24O3	[M + H3N + H]+	QVMGKSVFLSTTEO	InChI=1S/C15H24O3/c1-9(2)12-7-14(17)10(3)5-6-13(16)11(4)15(18)8-12/h12-18H,1,3-8H2,2H3	2,8-dimethylidene-5-prop-1-en-2-ylcyclodecane-1,3,7-triol	CC(=C)C1CC(C(=C)CCC(C(=C)C(C1)O)O)O	1.20000005	181557;5232865;133564727	COCONUT:(CNP0217780);KNApSAcK:(11718);Natural Products:(UNPD40016 UNPD134339 UNPD162730);database;PubChem:(181557 5232865 133564727);SuperNatural:(SN00389883 SN00237159 SN00270201);Training Set	68722671634
7	1	N/A	-84.00822030591983	C15H24O3	[M + H3N + H]+	RTRNIJJMGPYEML	InChI=1S/C15H24O3/c1-14(8-17)5-10-11(6-14)15(2)4-3-9(7-16)12(15)13(10)18/h10-11,13,16-18H,3-8H2,1-2H3	dichomitol	CC12CCC(=C1C(C3C2CC(C3)(C)CO)O)CO	0.400000006	11459417	COCONUT:(CNP0134630);MeSH:(11459417);Natural Products:(UNPD198499);database;PubChem:(11459417);PubMed	68721606726
8	1	N/A	-84.23856419670535	C15H24O3	[M + H3N + H]+	AFZYVLSAQGQODC	InChI=1S/C15H24O3/c1-9(2)11-6-7-15(3)12(11)8-10(14(17)18)4-5-13(15)16/h8-9,11-13,16H,4-7H2,1-3H3,(H,17,18)	null	CC(C)C1CCC2(C1C=C(CCC2O)C(=O)O)C	3.0999999	102027801	COCONUT:(CNP0344859);KNApSAcK:(33796);Natural Products:(UNPD180403);database;PubChem:(102027801);SuperNatural:(SN00333326)	68722655250
9	1	N/A	-86.81150466378612	C15H24O3	[M + H3N + H]+	ITRPDIHLZQSHRU	InChI=1S/C15H24O3/c1-10-12(16)6-7-14(2,3)15(10)8-4-11(5-9-15)13(17)18/h4,10,12,16H,5-9H2,1-3H3,(H,17,18)	null	CC1C(CCC(C12CCC(=CC2)C(=O)O)(C)C)O	3.0999999	139590383;139590384	PubChem:(139590383 139590384);database	68719476738
10	1	N/A	-87.19000250201893	C15H24O3	[M + H3N + H]+	FDUZTAGLNCBNSN	InChI=1S/C15H24O3/c1-11(2)5-4-10-15(3,18)13-8-6-12(7-9-13)14(16)17/h5-6,13,18H,4,7-10H2,1-3H3,(H,16,17)	null	CC(=CCCC(C)(C1CCC(=CC1)C(=O)O)O)C	3.0999999	57387105;101678943	COCONUT:(CNP0224029);MeSH:(101678943);Natural Products:(UNPD112914);database;PubChem:(57387105 101678943);PubMed	68721606726
11	1	N/A	-87.63497458879218	C15H24O3	[M + H3N + H]+	ISNQOHCTTZIKKK	InChI=1S/C15H24O3/c1-9(2)12-5-4-10(3)15(18)7-6-11(14(16)17)8-13(12)15/h8-10,12-13,18H,4-7H2,1-3H3,(H,16,17)	null	CC(C)[C@H]1CC[C@@H](C)[C@]2(O)CCC(C(=O)O)=C[C@H]12	2.940729417609492	""	""	0
12	1	N/A	-89.89531485540239	C15H24O3	[M + H3N + H]+	PCLFPAUKPJZJSB	InChI=1S/C15H24O3/c1-14(2)4-8-10(5-14)15(3)6-11(17)12(15)9(7-16)13(8)18/h8,10-11,13,16-18H,4-7H2,1-3H3	null	CC1(CC2C(C1)C3(CC(C3=C(C2O)CO)O)C)C	1.0	10467395;49798953	COCONUT:(CNP0410886);Natural Products:(UNPD141044 UNPD155717);database;PubChem:(10467395 49798953);SuperNatural:(SN00264456 SN00388161);PubMed	68722655298
13	1	N/A	-92.17268038260909	C15H24O3	[M + H3N + H]+	OTLZLFJZXZSMLZ	InChI=1S/C15H24O3/c1-10-4-5-15(18)13(8-14(15,2)3)11(9-16)7-12(17)6-10/h6-7,12-13,16-18H,4-5,8-9H2,1-3H3	null	CC1=C[C@@H](O)C=C(CO)[C@H]2CC(C)(C)[C@]2(O)CC1	1.8562375601546655	""	""	0
14	1	N/A	-92.55125251441831	C15H24O3	[M + H3N + H]+	FBHFTKSSDCJMQQ	InChI=1S/C15H24O3/c1-9-6-12(16)8-15(3)5-4-11(7-13(9)15)10(2)14(17)18/h10-13,16H,1,4-8H2,2-3H3,(H,17,18)	null	CC(C1CCC2(CC(CC(=C)C2C1)O)C)C(=O)O	2.9328742	""	COCONUT:(CNP0244247);Natural Products:(UNPD5879);database;SuperNatural:(SN00367351)	68722655232
