structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1858659376409956	-37.89453542496819	C21H36O10	[M + CH2O2 - H]-	RFFYIBOJHUSIGD	InChI=1S/C21H36O10/c1-12(2)5-4-6-13(3)7-8-28-19-17(25)16(24)15(23)14(31-19)9-29-20-18(26)21(27,10-22)11-30-20/h5,7,14-20,22-27H,4,6,8-11H2,1-3H3	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol	CC(=CCCC(=CCOC1C(C(C(C(O1)COC2C(C(CO2)(CO)O)O)O)O)O)C)C	-0.5	21630845;101630146;131750855	COCONUT:(CNP0113429);HMDB:(29347);Natural Products:(UNPD61445 UNPD51713);database;PubChem:(21630845 101630146 131750855);SuperNatural:(SN00349958 SN00375273 SN00041118);ZINC bio:(ZINC67913248);additional;PubChem class - bio and metabolites;Training Set	68739981322
2	1	N/A	-40.58354607550688	C21H36O10	[M + CH2O2 - H]-	VROIUNJUJCGOKI	InChI=1S/C21H36O10/c1-11-4-6-12(7-5-11)20(2,3)31-18-16(25)15(24)14(23)13(30-18)8-28-19-17(26)21(27,9-22)10-29-19/h4,12-19,22-27H,5-10H2,1-3H3	null	CC1=CCC(CC1)C(C)(C)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O	-1.5	11080819	COCONUT:(CNP0274699);Natural Products:(UNPD12839 UNPD56682);database;PubChem:(11080819);SuperNatural:(SN00261283 SN00340999)	68722655234
3	1	N/A	-53.51189745599502	C21H36O10	[M + CH2O2 - H]-	AWDKYYYAAQQLEF	InChI=1S/C21H36O10/c1-11(2)5-4-6-12(3)7-8-28-20-19(27)17(25)16(24)14(31-20)10-29-21-18(26)15(23)13(9-22)30-21/h5,7,13-27H,4,6,8-10H2,1-3H3	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol	CC(=CCCC(=CCOC1C(C(C(C(O1)COC2C(C(C(O2)CO)O)O)O)O)O)C)C	-0.200000003	15624181;15624182;18688995;70284600;70388521	COCONUT:(CNP0181680);HMDB:(29348);Natural Products:(UNPD196441 UNPD120277);database;PubChem:(15624181 15624182 18688995 70284600 70388521);SuperNatural:(SN00368644 SN00030375);ZINC bio:(ZINC31169930);additional;PubChem class - bio and metabolites;Training Set	68739981322
4	1	N/A	-61.56798208191383	C21H36O10	[M + CH2O2 - H]-	VQNYZNUWUDHTKB	InChI=1S/C21H36O10/c1-10-4-6-11(7-5-10)21(2,3)31-20-18(27)16(25)15(24)13(30-20)9-28-19-17(26)14(23)12(8-22)29-19/h4,11-20,22-27H,5-9H2,1-3H3	null	CC1=CCC(CC1)C(C)(C)OC2C(C(C(C(O2)COC3C(C(C(O3)CO)O)O)O)O)O	-1.29999995	14682798;101865791;124906398;124906399;124906400;124906401	COCONUT:(CNP0087183);database;Training Set;PubChem:(14682798 101865791 124906398 124906399 124906400 124906401)	68721590274
5	1	N/A	-63.14480664652849	C21H36O10	[M + CH2O2 - H]-	IEGFOTASSBZIBZ	InChI=1S/C21H36O10/c1-11(2)5-4-6-12(3)7-8-28-21-19(27)17(25)16(24)14(31-21)10-30-20-18(26)15(23)13(22)9-29-20/h5,7,13-27H,4,6,8-10H2,1-3H3	Kenposide A	CC(=CCCC(=CCOC1C(C(C(C(O1)COC2C(C(C(CO2)O)O)O)O)O)O)C)C	-0.800000012	6439502;6442231;6443689;10253091;10388962;20839722;68983371;68986677;131752681;139291889	HMDB:(39573);SuperNatural:(SN00330626 SN00030376 SN00281330);ZINC bio:(ZINC31169933);MeSH:(6439502 6443689 10253091 10388962 131752681);Plantcyc:(CPD-14731);PubMed;COCONUT:(CNP0251811);KNApSAcK:(30606);Natural Products:(UNPD47772 UNPD112728 UNPD175518 UNPD125001);database;PubChem:(6439502 6442231 6443689 10253091 10388962 20839722 68983371 68986677 131752681 139291889);PubChem class - bio and metabolites;Biocyc:(CPD-14731)	68739573854
6	1	N/A	-65.71823381375562	C21H36O10	[M + CH2O2 - H]-	YBPOIRBPAOCVPU	InChI=1S/C21H36O10/c1-10-4-6-11(7-5-10)21(2,3)31-20-18(27)16(25)15(24)13(30-20)9-29-19-17(26)14(23)12(22)8-28-19/h4,11-20,22-27H,5-9H2,1-3H3	null	CC1=CCC(CC1)C(C)(C)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O	-1.79999995	71471673;90671008	COCONUT:(CNP0182960);Natural Products:(UNPD224056 UNPD210268);database;PubChem:(71471673 90671008);PubMed	68721606722
7	1	N/A	-66.11287724831568	C21H36O10	[M + CH2O2 - H]-	DYFCOKYVRKPCBE	InChI=1S/C21H36O10/c1-5-20(4,8-6-7-12(2)3)31-18-16(25)15(24)14(23)13(30-18)9-28-19-17(26)21(27,10-22)11-29-19/h5,7,13-19,22-27H,1,6,8-11H2,2-4H3	null	CC(=CCCC(C)(C=C)OC1C(C(C(C(O1)COC2C(C(CO2)(CO)O)O)O)O)O)C	-0.600000024	102507305	COCONUT:(CNP0299642);Natural Products:(UNPD55495);database;PubChem:(102507305);SuperNatural:(SN00331571)	68722655234
8	1	N/A	-68.56997219268258	C21H36O10	[M + CH2O2 - H]-	RSKTWDAINBIMPD	InChI=1S/C21H36O10/c1-20(2)11-4-3-10(12(20)5-11)6-28-18-16(25)15(24)14(23)13(31-18)7-29-19-17(26)21(27,8-22)9-30-19/h10-19,22-27H,3-9H2,1-2H3	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(6,6-dimethyl-4-bicyclo[3.1.1]heptanyl)methoxy]oxane-3,4,5-triol	CC1(C2CCC(C1C2)COC3C(C(C(C(O3)COC4C(C(CO4)(CO)O)O)O)O)O)C	-0.899999976	60208841;96355356;96355357;98050863;98050864;124866314;124866315	COCONUT:(CNP0087045);database;PubChem:(60208841 96355356 96355357 98050863 98050864 124866314 124866315);SuperNatural:(SN00042303 SN00042302);ZINC bio:(ZINC77257255 ZINC77257258);additional;Training Set	68723171330
9	1	N/A	-77.81705464563554	C21H36O10	[M + CH2O2 - H]-	NOLFJMLEEXBWCV	InChI=1S/C21H36O10/c1-5-21(4,8-6-7-11(2)3)31-20-18(27)16(25)15(24)13(30-20)10-28-19-17(26)14(23)12(9-22)29-19/h5,7,12-20,22-27H,1,6,8-10H2,2-4H3	null	CC(=CCCC(C)(C=C)OC1C(C(C(C(O1)COC2C(C(C(O2)CO)O)O)O)O)O)C	-0.400000006	15624186;101637165	COCONUT:(CNP0153554);Natural Products:(UNPD22157 UNPD17825);database;PubChem:(15624186 101637165);SuperNatural:(SN00281826 SN00258146)	68722655234
10	1	N/A	-81.16101560095711	C21H36O10	[M + CH2O2 - H]-	CQYBMVFHNCRAIJ	InChI=1S/C21H36O10/c1-5-20(4,8-6-7-12(2)3)31-18-16(15(25)14(24)13(9-22)29-18)30-19-17(26)21(27,10-23)11-28-19/h5,7,13-19,22-27H,1,6,8-11H2,2-4H3	null	CC(=CCCC(C)(C=C)OC1C(C(C(C(O1)CO)O)O)OC2C(C(CO2)(CO)O)O)C	-0.491713375	""	COCONUT:(CNP0272521);Natural Products:(UNPD144647);database;SuperNatural:(SN00374299)	68722655232
