structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.24252732413783373	-23.12921156434318	C14H18O9	[M - H]-	PXDASGXIBCEXNH	InChI=1S/C14H18O9/c1-21-13(20)6-2-3-7(16)8(4-6)22-14-12(19)11(18)10(17)9(5-15)23-14/h2-4,9-12,14-19H,5H2,1H3	Woodorien	COC(=O)C1=CC(=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O	-0.899627566	192694;49824629	COCONUT:(CNP0183374);Natural Products:(UNPD179306);database;PubChem:(192694 49824629);SuperNatural:(SN00156776);MeSH:(192694);PubMed	68722655302
2	1	N/A	-28.67689425969387	C14H18O9	[M - H]-	JYFOSWJYZIVJPO	InChI=1S/C14H18O9/c1-21-8-4-6(13(19)20)2-3-7(8)22-14-12(18)11(17)10(16)9(5-15)23-14/h2-4,9-12,14-18H,5H2,1H3,(H,19,20)	Vanillic acid 4-|A-D-glucoside	COC1=C(C=CC(=C1)C(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.899627566	14132336;14132337;68437435;71607615;71607618;92449506;92449507;92449508;92449509;98774697;124905329;124351246	COCONUT:(CNP0130526 CNP0235798);KNApSAcK:(35153);Natural Products:(UNPD125219 UNPD160224);database;PubChem:(14132336 14132337 68437435 71607615 71607618 92449506 92449507 92449508 92449509 98774697 124905329 124351246);SuperNatural:(SN00036708 SN00036706 SN00036707 SN00296474 SN00036709);CHEBI:(68950);ZINC bio:(ZINC13481490 ZINC13481491 ZINC13481492 ZINC13481493 ZINC13514036);additional;Training Set;KEGG Mine	77313138738
3	1	N/A	-35.621832810166396	C14H18O9	[M - H]-	HNNJYMLZIJEMNQ	InChI=1S/C14H18O9/c1-21-7-3-2-6(13(19)20)4-8(7)22-14-12(18)11(17)10(16)9(5-15)23-14/h2-4,9-12,14-18H,5H2,1H3,(H,19,20)	null	COC1=C(C=C(C=C1)C(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.899627566	101804606	COCONUT:(CNP0133385);Natural Products:(UNPD201152);database;PubChem:(101804606)	68721606658
4	1	N/A	-39.19528821524237	C14H18O9	[M - H]-	DICIENQKEXNOKV	InChI=1S/C14H18O9/c1-21-13(20)6-2-3-8(7(16)4-6)22-14-12(19)11(18)10(17)9(5-15)23-14/h2-4,9-12,14-19H,5H2,1H3	null	COC(=O)C1=CC(=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O)O	-0.899627566	24814166	COCONUT:(CNP0240572);Natural Products:(UNPD42081);database;PubChem:(24814166);SuperNatural:(SN00288449)	68722655234
5	1	N/A	-43.77710995340979	C14H18O9	[M - H]-	YROOZUQRTLHXIO	InChI=1S/C14H18O9/c1-21-8-4-6(2-3-7(8)16)13(20)23-14-12(19)11(18)10(17)9(5-15)22-14/h2-4,9-12,14-19H,5H2,1H3	1-O-vanilloyl-beta-D-glucose	COC1=C(C=CC(=C1)C(=O)OC2C(C(C(C(O2)CO)O)O)O)O	-0.699999988	14132343;14132344;50906158	COCONUT:(CNP0157496);Natural Products:(UNPD174669);database;PubChem:(14132343 14132344 50906158);SuperNatural:(SN00158514);CHEBI:(71512);PubChem class - bio and metabolites;KEGG:(C20470);Plantcyc:(CPD-15006);Training Set;PubMed;Biocyc:(CPD-15006)	68739582306
6	1	N/A	-53.66197150576915	C14H18O9	[M - H]-	VSTYNZNDJYVPKL	InChI=1S/C14H18O9/c1-21-13(20)6-3-2-4-7(9(6)16)22-14-12(19)11(18)10(17)8(5-15)23-14/h2-4,8,10-12,14-19H,5H2,1H3	null	COC(=O)C1=C(C(=CC=C1)OC2C(C(C(C(O2)CO)O)O)O)O	-0.899627566	54409001	COCONUT:(CNP0326378);Natural Products:(UNPD89366);database;PubChem:(54409001);SuperNatural:(SN00376639)	68722655234
7	1	N/A	-66.39071576498054	C14H18O9	[M - H]-	INEGDEGDDVWWGU	InChI=1S/C14H18O9/c1-21-8-3-2-6(4-7(8)16)13(20)23-14-12(19)11(18)10(17)9(5-15)22-14/h2-4,9-12,14-19H,5H2,1H3	null	COC1=C(C=C(C=C1)C(=O)OC2C(C(C(C(O2)CO)O)O)O)O	-0.699999988	50906159;67802592	COCONUT:(CNP0181676);Natural Products:(UNPD214954);database;PubChem:(50906159 67802592)	68721606658
8	1	N/A	-75.94492187227644	C14H18O9	[M - H]-	AKQPDLWSZUWOPL	InChI=1S/C14H18O9/c1-21-7-4-2-3-6(9(7)16)13(20)23-14-12(19)11(18)10(17)8(5-15)22-14/h2-4,8,10-12,14-19H,5H2,1H3	null	COC1=CC=CC(=C1O)C(=O)OC2C(C(C(C(O2)CO)O)O)O	-0.200000003	101687175;137796414	COCONUT:(CNP0248351);Natural Products:(UNPD144303);database;PubChem:(101687175 137796414);SuperNatural:(SN00256650);MeSH:(101687175 137796414);PubMed	68722655302
9	1	N/A	-90.73030633783773	C14H18O9	[M - H]-	GFKQVLKFPJGJEP	InChI=1S/C14H18O9/c1-5(16)10-7(18)2-6(17)3-8(10)22-14-13(21)12(20)11(19)9(4-15)23-14/h2-3,9,11-15,17-21H,4H2,1H3	2-acetyl-3,5-dihydroxyphenyl beta-D-glucopyranoside	CC(=O)C1=C(C=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)O)O	-1.38689363	179470;10042250;14655246;14655247;44571494;51063285;71359096;124869947;124869948	COCONUT:(CNP0150248);Natural Products:(UNPD52904 UNPD1451 UNPD161780);database;PubChem:(179470 10042250 14655246 14655247 44571494 51063285 71359096 124869947 124869948);SuperNatural:(SN00242886 SN00391899 SN00250022);PubMed	68722655298
10	1	N/A	-107.5150918230894	C14H18O9	[M - H]-	AQLSLUZPCXWYQZ	InChI=1S/C14H18O9/c1-5-2-6(16)3-7(9(5)13(20)21)22-14-12(19)11(18)10(17)8(4-15)23-14/h2-3,8,10-12,14-19H,4H2,1H3,(H,20,21)	null	CC1=CC(=CC(=C1C(=O)O)OC2C(C(C(C(O2)CO)O)O)O)O	-0.699999988	100926747	PubChem:(100926747);COCONUT:(CNP0003392);database	68721573890
11	1	N/A	-108.56016650452942	C14H18O9	[M - H]-	ZKKNABJGMLHVHS	InChI=1S/C14H18O9/c15-4-9-10(17)11(18)12(19)14(23-9)22-5-6-3-7(16)1-2-8(6)13(20)21/h1-3,9-12,14-19H,4-5H2,(H,20,21)	null	C1=CC(=C(C=C1O)COC2C(C(C(C(O2)CO)O)O)O)C(=O)O	-1.34461546	""	COCONUT:(CNP0306548);Natural Products:(UNPD63806);database;SuperNatural:(SN00244067)	68722655232
12	1	N/A	-127.60220487889754	C14H18O9	[M - H]-	QLFNMRWROGMDLF	InChI=1S/C14H18O9/c1-5(16)6-2-7(17)10(18)8(3-6)22-14-13(21)12(20)11(19)9(4-15)23-14/h2-3,9,11-15,17-21H,4H2,1H3	1-[3,4-dihydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-phenyl]ethanone	CC(=O)C1=CC(=C(C(=C1)OC2C(C(C(C(O2)CO)O)O)O)O)O	-1.38689363	71593490	COCONUT:(CNP0329623);Natural Products:(UNPD93800);database;PubChem:(71593490);SuperNatural:(SN00333189);PubMed	68722655298
13	1	N/A	-135.7510007861681	C14H18O9	[M - H]-	ARYSAKCPIBLSDO	InChI=1S/C14H18O9/c1-5(16)10-7(17)2-6(3-8(10)18)22-14-13(21)12(20)11(19)9(4-15)23-14/h2-3,9,11-15,17-21H,4H2,1H3	null	CC(=O)C1=C(C=C(C=C1O)OC2C(C(C(C(O2)CO)O)O)O)O	-1.38689363	23928130;74155556	COCONUT:(CNP0338182);Natural Products:(UNPD71386);database;PubChem:(23928130 74155556);SuperNatural:(SN00028883);ZINC bio:(ZINC31158975);additional	68723187714
14	1	N/A	-141.28863303687558	C14H18O9	[M - H]-	MVFYXXNAFZRZAM	InChI=1S/C14H18O9/c15-5-9-11(19)12(20)13(21)14(23-9)22-8-2-1-7(16)3-6(8)4-10(17)18/h1-3,9,11-16,19-21H,4-5H2,(H,17,18)	null	C1=CC(=C(C=C1O)CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-1.14771843	14104236;14104237;54093105	COCONUT:(CNP0235773);KNApSAcK:(42849);Natural Products:(UNPD159610 UNPD108615);database;PubChem:(14104236 14104237 54093105);SuperNatural:(SN00260832 SN00276566);Training Set;PubMed	68722671698
15	1	N/A	-142.43485818363192	C14H18O9	[M - H]-	CECKPYUUJIYPPJ	InChI=1S/C14H18O9/c1-21-12-9(5-15)23-14(11(18)10(12)17)22-8-3-2-6(13(19)20)4-7(8)16/h2-4,9-12,14-18H,5H2,1H3,(H,19,20)	null	COC1C(OC(C(C1O)O)OC2=C(C=C(C=C2)C(=O)O)O)CO	-0.899627566	""	COCONUT:(CNP0174332);Natural Products:(UNPD197945);database	68721606656
16	1	N/A	-151.53080417882168	C14H18O9	[M - H]-	UNZVEWKPMFASRD	InChI=1S/C14H18O9/c15-4-6-3-7(16)1-2-8(6)13(20)22-5-9-10(17)11(18)12(19)14(21)23-9/h1-3,9-12,14-19,21H,4-5H2	null	C1=CC(=C(C=C1O)CO)C(=O)OCC2C(C(C(C(O2)O)O)O)O	-1.34461546	""	COCONUT:(CNP0278536);Natural Products:(UNPD143639);database;SuperNatural:(SN00282811)	68722655232
17	1	N/A	-186.9481615204758	C14H18O9	[M - H]-	YXQZWNSZGSMOKY	InChI=1S/C14H18O9/c1-5-7(17)2-8(18)6(3-15)13(5)23-14-12(21)11(20)10(19)9(4-16)22-14/h2-3,9-12,14,16-21H,4H2,1H3	null	CC1=C(C(=C(C=C1O)O)C=O)OC2C(C(C(C(O2)CO)O)O)O	-0.600000024	46184091	COCONUT:(CNP0202715);Natural Products:(UNPD69741);database;PubChem:(46184091);SuperNatural:(SN00275249)	68722655234
18	1	N/A	-197.0452072224657	C14H18O9	[M - H]-	UEOCXOWUUWTBAK	InChI=1S/C14H18O9/c1-4-6(16)2-5(14(21)22)8(9(4)17)13-12(20)11(19)10(18)7(3-15)23-13/h2,7,10-13,15-20H,3H2,1H3,(H,21,22)	null	CC1=C(C=C(C(=C1O)C2C(C(C(C(O2)CO)O)O)O)C(=O)O)O	-1.32590997	""	COCONUT:(CNP0131347);Natural Products:(UNPD204842);database	68721606656
19	1	N/A	-200.95933111333238	C14H18O9	[M - H]-	JSQBDDYDFTZJQM	InChI=1S/C14H18O9/c1-20-8-3-6(13(18)19)4-9(21-2)12(8)23-14-11(17)10(16)7(15)5-22-14/h3-4,7,10-11,14-17H,5H2,1-2H3,(H,18,19)	null	COC1=CC(=CC(=C1OC2C(C(C(CO2)O)O)O)OC)C(=O)O	-0.423783749	""	COCONUT:(CNP0158516);Natural Products:(UNPD224050);database	68721606656
20	1	N/A	-219.2733667918441	C14H18O9	[M - H]-	HHIIXLFEQMLCPQ	InChI=1S/C14H18O9/c1-5-3-6(15)4-7(8(5)12(19)20)22-14-11(18)9(16)10(17)13(21-2)23-14/h3-4,9-11,13-18H,1-2H3,(H,19,20)	null	CC1=CC(=CC(=C1C(=O)O)OC2C(C(C(C(O2)OC)O)O)O)O	-0.273709983	""	COCONUT:(CNP0271968);Natural Products:(UNPD80230);database	68721606656
21	1	N/A	-223.2402400472172	C14H18O9	[M - H]-	IWMUXTZLTOTAQO	InChI=1S/C14H18O9/c1-4(16)8-5(17)2-6(18)9(11(8)20)14-13(22)12(21)10(19)7(3-15)23-14/h2,7,10,12-15,17-22H,3H2,1H3	null	CC(=O)C1=C(C=C(C(=C1O)C2C(C(C(C(O2)CO)O)O)O)O)O	-1.39999998	10892862;85305084;89834717;101071400;101269903	COCONUT:(CNP0252661);HMDB:(40621);Natural Products:(UNPD14023 UNPD228535);database;PubChem:(10892862 85305084 89834717 101071400 101269903);PubChem class - bio and metabolites;PubMed	68738383946
22	1	N/A	-234.92102621448515	C14H18O9	[M - H]-	JMDNSUMWVYKARS	InChI=1S/C14H18O9/c15-4-3-6-1-2-8(7(16)5-6)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h1-2,5,9-12,14-19H,3-4H2,(H,20,21)	null	C1=CC(=C(C=C1CCO)O)OC2C(C(C(C(O2)C(=O)O)O)O)O	-0.800000012	102186808	PubChem:(102186808);COCONUT:(CNP0408546);database	68721573890
23	1	N/A	-236.93546431771873	C14H18O9	[M - H]-	NDPMSTAEFMZUES	InChI=1S/C14H18O9/c15-7-1-5(2-8(16)11(7)19)14(22)23-4-6-3-9(17)12(20)13(21)10(6)18/h1-2,6,9-10,12-13,15-21H,3-4H2	null	C1C(C(C(C(C1O)O)O)O)COC(=O)C2=CC(=C(C(=C2)O)O)O	-1.09848237	""	COCONUT:(CNP0371566);SuperNatural:(SN00161969);database	68722622464
24	1	N/A	-245.3572764703524	C14H18O9	[M - H]-	CPHMFZSEPDNJAZ	InChI=1S/C14H18O9/c15-4-3-6-1-2-7(16)8(5-6)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h1-2,5,9-12,14-19H,3-4H2,(H,20,21)	null	C1=CC(=C(C=C1CCO)OC2C(C(C(C(O2)C(=O)O)O)O)O)O	-0.800000012	101422215	PubChem:(101422215);COCONUT:(CNP0007332);database	68721573890
25	1	N/A	-255.06027071740155	C14H18O9	[M - H]-	FXASBZPTIGWMPP	InChI=1S/C14H18O9/c1-20-6-4-3-5-7(21-2)11(6)22-14-10(17)8(15)9(16)12(23-14)13(18)19/h3-5,8-10,12,14-17H,1-2H3,(H,18,19)	null	COc1cccc(OC)c1OC1OC(C(=O)O)C(O)C(O)C1O	-0.46032737921048383	""	""	0
