Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C18H16O7/c1-10(19)8-18(23)9-14(21)17-11(3-2-4-15(17)25-18)5-13-6-12(20)7-16(22)24-13/h2-4,6-7,20,23H,5,8-9H2,1H3",972.0;348.0;808.0;348.0;448.0;348.0;820.0;360.0;972.0,2,344.0896029,343216,C18H16O7,N,CC(=O)CC1(O)CC(=O)c2c(Cc3cc(O)cc(=O)o3)cccc2O1,215.06991577148438:[C13H12O3-H]+;233.08016967773438:[C13H13O4]+;234.0906524658203:[C13H13O4]+H+;261.074951171875:[C14H13O5]+;262.083984375:[C14H13O5]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,FRDPSBQWNGPHFD,795.5768871929206,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,FRDPSBQWNGPHFD-UHFFFAOYSA-N,9,35
0.9609846991770538,"InChI=1S/C18H16O7/c1-6-14(22)12(8(3)20)16-13(15(6)23)18(4)10(25-16)5-9(21)11(7(2)19)17(18)24/h5,21-23H,1-4H3/t18-/m0/s1",796.0;348.0;1056.0;448.0;696.0;796.0;820.0;360.0;696.0,2,344.0896029,14964,C18H16O7,N,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,SFHVURJKSA,WEYVVCKOOFYHRW,764.5372156113057,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,WEYVVCKOOFYHRW-SFHVURJKSA-N,9,35
0.9609846991770538,"InChI=1S/C18H16O7/c1-6-14(22)12(8(3)20)15(23)13-16(6)25-10-5-9(21)11(7(2)19)17(24)18(10,13)4/h5,21-23H,1-4H3",796.0;348.0;1056.0;448.0;696.0;796.0;820.0;360.0;696.0,2,344.0896029,324231,C18H16O7,N,CC(=O)C1=C(O)C=C2Oc3c(C)c(O)c(C(C)=O)c(O)c3C2(C)C1=O,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,GRIDHCOCFJSWSY,764.5372156113057,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,GRIDHCOCFJSWSY-UHFFFAOYSA-N,9,35
0.9609846991770538,"InChI=1S/C18H16O7/c1-6-14(22)12(8(3)20)16-13(15(6)23)18(4)10(25-16)5-9(21)11(7(2)19)17(18)24/h5,22-24H,1-4H3",796.0;348.0;1056.0;448.0;696.0;796.0;820.0;360.0;696.0,2,344.0896029,457249,C18H16O7,N,CC(=O)C1=C(O)C2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,ICTZCAHDGHPRQR,764.5372156113057,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,ICTZCAHDGHPRQR-UHFFFAOYSA-N,9,35
0.9609846991770538,"InChI=1S/C18H16O7/c1-6-14(22)12(8(3)20)16-13(15(6)23)18(4)10(25-16)5-9(21)11(7(2)19)17(18)24/h5,11,22-23H,1-4H3/t11-,18-/m0/s1",796.0;348.0;1056.0;448.0;696.0;796.0;820.0;360.0;696.0,2,344.0896029,549569,C18H16O7,N,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)[C@H](C(C)=O)C(=O)[C@@]12C,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,VOJFVSQTSA,CUCUKLJLRRAKFN,764.5372156113057,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,CUCUKLJLRRAKFN-VOJFVSQTSA-N,9,35
0.9609846991770538,"InChI=1S/C18H16O7/c1-6-14(22)12(8(3)20)15(23)13-16(6)25-10-5-9(21)11(7(2)19)17(24)18(10,13)4/h5,11,22-23H,1-4H3",796.0;348.0;1056.0;448.0;696.0;796.0;820.0;360.0;696.0,2,344.0896029,555175,C18H16O7,N,CC(=O)c1c(O)c(C)c2c(c1O)C1(C)C(=O)C(C(C)=O)C(=O)C=C1O2,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,SBQBXSUPJSMJNU,764.5372156113057,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,SBQBXSUPJSMJNU-UHFFFAOYSA-N,9,35
0.922818691161656,"InChI=1S/C18H16O7/c1-8-14(23-2)6-12(21)17-13(22)7-15(25-18(8)17)9-4-11(20)16(24-3)5-10(9)19/h4-6,15,21H,7H2,1-3H3",796.0;348.0;1056.0;696.0;696.0;796.0;1280.0;360.0;696.0,2,344.0896029,374024,C18H16O7,N,COC1=CC(=O)C(C2CC(=O)c3c(O)cc(OC)c(C)c3O2)=CC1=O,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H14O6]+H+;309.07672119140625:[C18H15O5-2H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,JBSVSRAOSBYWPO,734.1732217578354,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,JBSVSRAOSBYWPO-UHFFFAOYSA-N,9,35
0.922818691161656,"InChI=1S/C18H16O7/c1-8-13(23-2)7-16-17(18(8)22)12(21)6-14(25-16)9-4-11(20)15(24-3)5-10(9)19/h4-5,7,14,22H,6H2,1-3H3",796.0;348.0;1056.0;696.0;696.0;796.0;1280.0;360.0;696.0,2,344.0896029,397880,C18H16O7,N,COC1=CC(=O)C(C2CC(=O)c3c(cc(OC)c(C)c3O)O2)=CC1=O,215.06991577148438:[C13H11O3]+;233.08016967773438:[C13H12O4]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H14O6]+H+;309.07672119140625:[C18H15O5-2H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,QFVCIVITEGVXKF,734.1732217578354,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,QFVCIVITEGVXKF-UHFFFAOYSA-N,9,35
0.9070523339390497,"InChI=1S/C18H16O7/c1-7-4-12(19)11(17(22)24-7)5-10-13(20)6-14(21)16-15(10)8(2)9(3)25-18(16)23/h4,6,8,19-21H,3,5H2,1-2H3/t8-/m1/s1",796.0;348.0;1320.0;708.0;1060.0;820.0;1504.0;360.0;696.0,2,344.0896029,319267,C18H16O7,N,C=C1OC(=O)c2c(O)cc(O)c(Cc3c(O)cc(C)oc3=O)c2[C@@H]1C,215.06991577148438:[C13H10O3]+H+;233.08016967773438:[C13H11O4+H]+H+;234.0906524658203:[C13H12O4+H]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H14O6]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,MRVPVSSYSA,JVDXMGCGLWEXBZ,721.6298723563027,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,JVDXMGCGLWEXBZ-MRVPVSSYSA-N,9,35
0.8915266812071162,"InChI=1S/C18H16O7/c1-9(19)24-18-16(22)15-13(21)7-11(20)8-14(15)25-17(18)10-3-5-12(23-2)6-4-10/h3-8,17-18,20-21H,1-2H3",1324.0;348.0;1156.0;460.0;1572.0;820.0;1572.0;360.0;1224.0,2,344.0896029,499970,C18H16O7,N,COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1,215.06991577148438:[C13H9O3+H]+H+;233.08016967773438:[C13H13O4]+;234.0906524658203:[C13H13O4]+H+;261.074951171875:[C14H12O5]+H+;262.083984375:[C14H12O5+H]+H+;303.0851745605469:[C16H13O6+H]+H+;309.07672119140625:[C18H14O5-H]+;327.085693359375:[C18H15O6]+;330.072998046875:[C17H13O7]+H+,UHFFFAOYSA,XSDXQNVJNSCZNC,709.2780218841928,215.06991577148438_272.0;233.08016967773438_766.6;234.0906524658203_85.9;261.074951171875_512.5;262.083984375_61.4;303.0851745605469_397.5;309.07672119140625_202.2;327.085693359375_999.0;330.072998046875_415.6,XSDXQNVJNSCZNC-UHFFFAOYSA-N,9,35
