Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C9H6O4/c10-5-8(11)6-3-1-2-4-7(6)9(12)13/h1-5H,(H,12,13)",896.0;448.0,2,178.0266087,63727,C9H6O4,N,O=CC(=O)c1ccccc1C(=O)O,79.05563354492188:[C6H4+2H]+H+;135.04383850097656:[C8H5O2+H]+H+,UHFFFAOYSA,BVNXSQRWQGKXQJ,67.44314333733536,79.05563354492188_29.1;135.04383850097656_260.0,BVNXSQRWQGKXQJ-UHFFFAOYSA-N,2,32
1.0,"InChI=1S/C9H6O4/c10-5-8(11)6-1-3-7(4-2-6)9(12)13/h1-5H,(H,12,13)",896.0;448.0,2,178.0266087,71924,C9H6O4,N,O=CC(=O)c1ccc(C(=O)O)cc1,79.05563354492188:[C6H4+2H]+H+;135.04383850097656:[C8H5O2+H]+H+,UHFFFAOYSA,NTJTXGBCDNPQIV,67.44314333733536,79.05563354492188_29.1;135.04383850097656_260.0,NTJTXGBCDNPQIV-UHFFFAOYSA-N,2,32
0.992520337478356,"InChI=1S/C9H6O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5H,(H,12,13)",1144.0;448.0,2,178.0266087,354713,C9H6O4,N,O=C(O)C=CC1=CC(=O)C(=O)C=C1,79.05563354492188:[C6H5+H]+H+;135.04383850097656:[C8H5O2+H]+H+,UHFFFAOYSA,QPYQKHOKNCVKGE,66.93869138577323,79.05563354492188_29.1;135.04383850097656_260.0,QPYQKHOKNCVKGE-UHFFFAOYSA-N,2,32
0.9779768171194138,"InChI=1S/C9H6O4/c10-8(11)5-1-2-7-6(3-5)4-13-9(7)12/h1-3H,4H2,(H,10,11)",2032.0;448.0,2,178.0266087,534980,C9H6O4,N,O=C(O)c1ccc2c(c1)COC2=O,79.05563354492188:[C6H5+H]+H+;135.04383850097656:[C8H5O2+H]+H+,UHFFFAOYSA,QTWUWCFGWYYRRL,65.95783065757563,79.05563354492188_29.1;135.04383850097656_260.0,QTWUWCFGWYYRRL-UHFFFAOYSA-N,2,32
0.9310588632462432,"InChI=1S/C9H6O4/c10-8-5-3-4-13-7(5)2-1-6(8)9(11)12/h1-4,10H,(H,11,12)",448.0,2,178.0266087,369385,C9H6O4,N,O=C(O)c1ccc2occc2c1O,135.04383850097656:[C8H5O2+H]+H+,UHFFFAOYSA,UCRGNGLRQIWOTB,62.7935363694129,135.04383850097656_260.0,UCRGNGLRQIWOTB-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H",708.0,2,178.0266087,130,C9H6O4,N,O=c1ccc2cc(O)c(O)cc2o1,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,ILEDWLMCKZNDJK,50.64073233495893,135.04383850097656_260.0,ILEDWLMCKZNDJK-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-6-3-1-5-2-4-7(11)13-9(5)8(6)12/h1-4,10,12H",708.0,2,178.0266087,624,C9H6O4,N,O=c1ccc2ccc(O)c(O)c2o1,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,ATEFPOUAMCWAQS,50.64073233495893,135.04383850097656_260.0,ATEFPOUAMCWAQS-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-5-1-2-6-7(11)4-9(12)13-8(6)3-5/h1-4,10-11H",708.0,2,178.0266087,101501,C9H6O4,N,O=c1cc(O)c2ccc(O)cc2o1,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,CYSRKZFPSNZSCS,50.64073233495893,135.04383850097656_260.0,CYSRKZFPSNZSCS-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-6-2-3-7(11)9-5(6)1-4-8(12)13-9/h1-4,10-11H",708.0,2,178.0266087,365323,C9H6O4,N,O=c1ccc2c(O)ccc(O)c2o1,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,MKMBENZACCCGKI,50.64073233495893,135.04383850097656_260.0,MKMBENZACCCGKI-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-9-7-5(3-11-9)1-2-6-8(7)13-4-12-6/h1-2H,3-4H2",708.0,2,178.0266087,428161,C9H6O4,N,O=C1OCc2ccc3c(c21)OCO3,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,UOEUZFYSJCPDRP,50.64073233495893,135.04383850097656_260.0,UOEUZFYSJCPDRP-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-6-3-1-2-5-7(11)4-8(12)13-9(5)6/h1-4,10-11H",708.0,2,178.0266087,465567,C9H6O4,N,O=c1cc(O)c2cccc(O)c2o1,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,YBGKGTOOPNQOKH,50.64073233495893,135.04383850097656_260.0,YBGKGTOOPNQOKH-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-5-3-7(11)6-1-2-9(12)13-8(6)4-5/h1-4,10-11H",708.0,2,178.0266087,468632,C9H6O4,N,O=c1ccc2c(O)cc(O)cc2o1,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,KIQQFVJHWNCGAU,50.64073233495893,135.04383850097656_260.0,KIQQFVJHWNCGAU-UHFFFAOYSA-N,1,32
0.7508655413889213,"InChI=1S/C9H6O4/c10-6-2-1-5-3-7(11)9(12)13-8(5)4-6/h1-4,10-11H",708.0,2,178.0266087,472694,C9H6O4,N,O=c1oc2cc(O)ccc2cc1O,135.04383850097656:[C8H6O2]+H+,UHFFFAOYSA,GLEMZFGSPKRSOO,50.64073233495893,135.04383850097656_260.0,GLEMZFGSPKRSOO-UHFFFAOYSA-N,1,32
