Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C15H10O7/c16-9-3-1-8(2-4-9)11-7-22-14(15(20)21)10(13(11)19)5-6-12(17)18/h1-7,16H,(H,17,18)(H,20,21)",1060.0;972.0;1060.0;972.0;1520.0;348.0;696.0;348.0;796.0,2,302.0426527,470205,C15H10O7,N,O=C(O)C=Cc1c(C(=O)O)occ(-c2ccc(O)cc2)c1=O,153.01815795898438:[C7H3O4+H]+H+;161.06097412109375:[C10H6O2+2H]+H+;165.0178985595703:[C8H4O4]+H+;166.02780151367188:[C8H4O4+H]+H+;201.05291748046875:[C12H7O3+H]+H+;229.0488739013672:[C13H9O4]+;230.05780029296875:[C13H9O4]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,IMBFSFAPSYRTQN,456.58986192643437,153.01815795898438_989.8;161.06097412109375_78.9;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,IMBFSFAPSYRTQN-UHFFFAOYSA-N,9,34
0.9917749292863094,"InChI=1S/C15H10O7/c16-9-3-6(15(21)22)1-5-2-7-8(12(18)11(5)9)4-10(17)14(20)13(7)19/h1,3-4,16-17,19-20H,2H2,(H,21,22)",1672.0;696.0;1044.0;1044.0;2648.0;348.0;696.0;348.0;696.0,2,302.0426527,365988,C15H10O7,N,O=C(O)c1cc(O)c2c(c1)Cc1c(cc(O)c(O)c1O)C2=O,153.01815795898438:[C7H4O4]+H+;161.06097412109375:[C10H6O2+2H]+H+;165.0178985595703:[C8H4O4]+H+;166.02780151367188:[C8H6O4]+;201.05291748046875:[C12H7O3+H]+H+;229.0488739013672:[C13H9O4]+;230.05780029296875:[C13H9O4]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,XEYFCWHNHOCBDK,452.83437802493523,153.01815795898438_989.8;161.06097412109375_78.9;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,XEYFCWHNHOCBDK-UHFFFAOYSA-N,9,34
0.9672689636324705,"InChI=1S/C15H10O7/c16-6-8-4-7(15(21)22)5-11(19)12(8)14(20)13-9(17)2-1-3-10(13)18/h1-6,17-19H,(H,21,22)",1224.0;696.0;796.0;348.0;348.0;348.0;348.0,2,302.0426527,26424,C15H10O7,N,O=Cc1cc(C(=O)O)cc(O)c1C(=O)c1c(O)cccc1O,153.01815795898438:[C7H5O4]+;165.0178985595703:[C8H5O4]+;166.02780151367188:[C8H5O4]+H+;229.0488739013672:[C13H8O4]+H+;230.05780029296875:[C13H8O4+H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,INVAPAXTQZQLGN,441.645202550675,153.01815795898438_989.8;165.0178985595703_476.2;166.02780151367188_111.3;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,INVAPAXTQZQLGN-UHFFFAOYSA-N,7,34
0.9059682628120493,"InChI=1S/C15H10O7/c16-5-7-1-6(15(20)21)2-10-12(7)14(19)13-9(18)3-8(17)4-11(13)22-10/h1-4,16-18H,5H2,(H,20,21)",708.0;896.0;1044.0;348.0;808.0;348.0;708.0,2,302.0426527,338771,C15H10O7,N,O=C(O)c1cc(CO)c2c(=O)c3c(O)cc(O)cc3oc2c1,153.01815795898438:[C7H4O4]+H+;165.0178985595703:[C8H6O4-H]+;166.02780151367188:[C8H6O4]+;229.0488739013672:[C13H6O4+2H]+H+;230.05780029296875:[C13H9O4]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,IRTCHYNHHRUBOZ,413.65592402708523,153.01815795898438_989.8;165.0178985595703_476.2;166.02780151367188_111.3;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,IRTCHYNHHRUBOZ-UHFFFAOYSA-N,7,34
0.8857823652432459,"InChI=1S/C15H10O7/c1-5-11(15(20)21)8(17)4-10-12(5)13-7(14(18)19)2-6(16)3-9(13)22-10/h2-4,16-17H,1H3,(H,18,19)(H,20,21)",1572.0;1355.0;1572.0;1672.0;1772.0;348.0;1455.0;348.0;1355.0,2,302.0426527,332781,C15H10O7,N,Cc1c(C(=O)O)c(O)cc2oc3cc(O)cc(C(=O)O)c3c12,153.01815795898438:[C7H4O4]+H+;161.06097412109375:[C10H6O2+2H]+H+;165.0178985595703:[C8H6O4-H]+;166.02780151367188:[C8H6O4]+;201.05291748046875:[C12H8O3]+H+;229.0488739013672:[C13H8O4]+H+;230.05780029296875:[C13H8O4+H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,CLUOTLDISQFDSF,404.43924784328414,153.01815795898438_989.8;161.06097412109375_78.9;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,CLUOTLDISQFDSF-UHFFFAOYSA-N,9,34
0.7745712805488127,"InChI=1S/C15H10O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-5,16-20H",1684.0;708.0;1320.0;1420.0;808.0;1056.0;708.0;1056.0,2,302.0426527,357908,C15H10O7,N,O=C1C(O)=CC(=C2Oc3cc(O)cc(O)c3C=C2O)C=C1O,153.01815795898438:[C7H4O4]+H+;165.0178985595703:[C8H6O4-H]+;166.02780151367188:[C8H6O4]+;201.05291748046875:[C12H7O3+H]+H+;229.0488739013672:[C13H8O4]+H+;230.05780029296875:[C13H8O4+H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,GCPYCNBGGPHOBD,353.6613940379639,153.01815795898438_989.8;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,GCPYCNBGGPHOBD-UHFFFAOYSA-N,8,34
0.7726513972277724,"InChI=1S/C15H10O7/c16-7-1-2-8-11(5-7)22-15(14(21)12(8)19)6-3-9(17)13(20)10(18)4-6/h1-5,16-18,20-21H",1784.0;972.0;1320.0;1420.0;2384.0;808.0;1056.0;708.0;1056.0,2,302.0426527,10585,C15H10O7,N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12,153.01815795898438:[C7H5O4]+;161.06097412109375:[C10H6O2+2H]+H+;165.0178985595703:[C8H6O4-H]+;166.02780151367188:[C8H6O4]+;201.05291748046875:[C12H6O3+2H]+H+;229.0488739013672:[C13H8O4]+H+;230.05780029296875:[C13H8O4+H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,SOEDEYVDCDYMMH,352.7847947774952,153.01815795898438_989.8;161.06097412109375_78.9;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,SOEDEYVDCDYMMH-UHFFFAOYSA-N,9,34
0.76119441834792,"InChI=1S/C15H10O7/c16-7-3-1-6(2-4-7)15-14(21)13(20)10-9(22-15)5-8(17)11(18)12(10)19/h1-5,16-19,21H",1784.0;708.0;1320.0;1420.0;2384.0;1056.0;1332.0;1056.0;1432.0,2,302.0426527,98582,C15H10O7,N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,153.01815795898438:[C7H4O4]+H+;161.06097412109375:[C10H6O2+2H]+H+;165.0178985595703:[C8H4O4]+H+;166.02780151367188:[C8H4O4+H]+H+;201.05291748046875:[C12H6O3+2H]+H+;229.0488739013672:[C13H8O4]+H+;230.05780029296875:[C13H8O4+H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,LFPHMXIOQBBTSS,347.5536543726493,153.01815795898438_989.8;161.06097412109375_78.9;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,LFPHMXIOQBBTSS-UHFFFAOYSA-N,9,34
0.7605097048614508,"InChI=1S/C15H10O7/c16-7-4-8(17)13-11(5-7)22-12(15(13)21)3-6-1-9(18)14(20)10(19)2-6/h1-5,16-20H/b12-3-",1784.0;708.0;1684.0;1784.0;612.0;1056.0;708.0;1056.0,2,302.0426527,302406,C15H10O7,N,O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21,153.01815795898438:[C7H4O4]+H+;165.0178985595703:[C8H4O4]+H+;166.02780151367188:[C8H6O4]+;201.05291748046875:[C12H6O3+2H]+H+;229.0488739013672:[C13H7O4+H]+H+;230.05780029296875:[C13H7O4+2H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,BASWHVEKSA,ACAAVKGSTVOIQB,347.24102113640316,153.01815795898438_989.8;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,ACAAVKGSTVOIQB-BASWHVEKSA-N,8,34
0.7504321707453198,"InChI=1S/C15H10O7/c16-7-4-8-13(20)12(6-1-2-9(17)10(18)3-6)15(21)22-14(8)11(19)5-7/h1-5,16-19,21H",2296.0;708.0;1684.0;1784.0;808.0;972.0;708.0;972.0,2,302.0426527,458853,C15H10O7,N,O=c1c(-c2ccc(O)c(O)c2)c(O)oc2c(O)cc(O)cc12,153.01815795898438:[C7H4O4]+H+;165.0178985595703:[C8H6O4-H]+;166.02780151367188:[C8H6O4]+;201.05291748046875:[C12H7O3+H]+H+;229.0488739013672:[C13H7O4+H]+H+;230.05780029296875:[C13H7O4+2H]+H+;257.04364013671875:[C14H9O5]+;258.052978515625:[C14H9O5]+H+,UHFFFAOYSA,FZSWKVDUMCDGMY,342.63972122575996,153.01815795898438_989.8;165.0178985595703_476.2;166.02780151367188_111.3;201.05291748046875_422.0;229.0488739013672_895.6;230.05780029296875_104.9;257.04364013671875_558.4;258.052978515625_101.2,FZSWKVDUMCDGMY-UHFFFAOYSA-N,8,34
