Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C20H24O7/c1-8(6-21)18-13(26-18)14-20(27-14)17(2)4-3-9-10(7-24-15(9)22)11(17)5-12-19(20,25-12)16(18)23/h8,11-14,16,21,23H,3-7H2,1-2H3/t8-,11-,12-,13-,14-,16+,17-,18-,19+,20+/m0/s1",360.0,2,376.1522031,37981,C20H24O7,N,C[C@@H](CO)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,359.14788818359375:[C20H23O6]+,UBBHAYRHSA,HPTCYMNPHWXVLA,235.13394160560054,359.14788818359375_999.0,HPTCYMNPHWXVLA-UBBHAYRHSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-25-14-8-6-12(7-9-14)10-13-4-2-3-5-15(13)26-20-19(24)18(23)17(22)16(11-21)27-20/h2-9,16-24H,10-11H2,1H3",360.0,2,376.1522031,56958,C20H24O7,N,COc1ccc(Cc2ccccc2OC2OC(CO)C(O)C(O)C2O)cc1,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,HFLCZNNDZKKXCS,235.13394160560054,359.14788818359375_999.0,HFLCZNNDZKKXCS-UHFFFAOYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-12(15(21)22)4-3-8-18(2)14-7-10-19(17(25)27-18)9-5-13(16(23)24)6-11-20(14,19)26/h3-5,8,14,26H,6-7,9-11H2,1-2H3,(H,21,22)(H,23,24)",360.0,2,376.1522031,81705,C20H24O7,N,CC(=CC=CC1(C)OC(=O)C23CC=C(C(=O)O)CCC2(O)C1CC3)C(=O)O,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,QPFFEVMIQIJTGZ,235.13394160560054,359.14788818359375_999.0,QPFFEVMIQIJTGZ-UHFFFAOYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-22-15-9-13(17(23-2)20(26-5)19(15)25-4)12-8-11-6-7-14(21)18(24-3)16(11)27-10-12/h6-7,9,12,21H,8,10H2,1-5H3",360.0,2,376.1522031,81765,C20H24O7,N,COc1cc(C2COc3c(ccc(O)c3OC)C2)c(OC)c(OC)c1OC,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,HXMFOQRLTFPKOD,235.13394160560054,359.14788818359375_999.0,HXMFOQRLTFPKOD-UHFFFAOYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-8(2)18-12(26-18)13-20(27-13)16(3)5-4-9-10(7-24-14(9)21)17(16,23)6-11-19(20,25-11)15(18)22/h8,11-13,15,22-23H,4-7H2,1-3H3/t11-,12-,13-,15+,16-,17+,18-,19+,20+/m0/s1",360.0,2,376.1522031,96817,C20H24O7,N,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@@]1(O)C4=C(CC[C@]31C)C(=O)OC4)[C@@H]2O,359.14788818359375:[C20H23O6]+,LFGMFVMYSA,OKRSVUYYCJPECG,235.13394160560054,359.14788818359375_999.0,OKRSVUYYCJPECG-LFGMFVMYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-25-17-8-11(3-5-15(17)21)7-13-14(10-27-20(13)24)19(23)12-4-6-16(22)18(9-12)26-2/h3-6,8-9,13-14,19-24H,7,10H2,1-2H3",360.0,2,376.1522031,98564,C20H24O7,N,COc1cc(CC2C(O)OCC2C(O)c2ccc(O)c(OC)c2)ccc1O,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,VUKYFJWPBAAZAU,235.13394160560054,359.14788818359375_999.0,VUKYFJWPBAAZAU-UHFFFAOYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-5-11(2)18(23)27-16-9-20(4,25)7-6-14(22)13(10-21)8-15-17(16)12(3)19(24)26-15/h5-8,15-17,21,25H,3,9-10H2,1-2,4H3/b7-6-,11-5+,13-8-",360.0,2,376.1522031,101324,C20H24O7,N,C=C1C(=O)OC2/C=C(/CO)C(=O)/C=C\C(C)(O)CC(OC(=O)/C(C)=C/C)C12,359.14788818359375:[C20H23O6]+,IOZUUXKMSA,NEJKUCWBWUMARI,235.13394160560054,359.14788818359375_999.0,NEJKUCWBWUMARI-IOZUUXKMSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-22-14-9-7-11-6-8-13(27-17(11)18(14)24-3)12-10-15(23-2)19(25-4)20(26-5)16(12)21/h7,9-10,13,21H,6,8H2,1-5H3",360.0,2,376.1522031,102251,C20H24O7,N,COc1ccc2c(c1OC)OC(c1cc(OC)c(OC)c(OC)c1O)CC2,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,WULREJCBPYVGCY,235.13394160560054,359.14788818359375_999.0,WULREJCBPYVGCY-UHFFFAOYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-10(2)8-15(22)26-19-17(23)16-13(27-20(19,3)4)9-12(24-5)11-6-7-14(21)25-18(11)16/h6-7,9-10,17,19,23H,8H2,1-5H3",360.0,2,376.1522031,106383,C20H24O7,N,COc1cc2c(c3oc(=O)ccc13)C(O)C(OC(=O)CC(C)C)C(C)(C)O2,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,KULKFALUVSLOHX,235.13394160560054,359.14788818359375_999.0,KULKFALUVSLOHX-UHFFFAOYSA-N,1,32
1.0,"InChI=1S/C20H24O7/c1-25-17-8-12(3-5-15(17)21)7-14-11-27-19(23)20(14,24)10-13-4-6-16(22)18(9-13)26-2/h3-6,8-9,14,19,21-24H,7,10-11H2,1-2H3",360.0,2,376.1522031,165942,C20H24O7,N,COc1cc(CC2COC(O)C2(O)Cc2ccc(O)c(OC)c2)ccc1O,359.14788818359375:[C20H23O6]+,UHFFFAOYSA,LHQJDCXEZZAFKD,235.13394160560054,359.14788818359375_999.0,LHQJDCXEZZAFKD-UHFFFAOYSA-N,1,32
