Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C15H12O/c16-10-12-5-3-7-15-13-6-2-1-4-11(13)8-9-14(12)15/h1-9,16H,10H2",1224.0;360.0;1836.0,2,208.088815,60459,C15H12O,N,OCc1cccc2c1ccc1ccccc12,95.04993438720703:[C6H6O]+H+;132.05641174316406:[C9H8O]+;191.08505249023438:[C15H11]+,UHFFFAOYSA,XXDNQIGMWSPXAO,58.04725463038609,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,XXDNQIGMWSPXAO-UHFFFAOYSA-N,3,19
1.0,"InChI=1S/C15H12O/c16-10-12-9-11-5-1-2-6-13(11)15-8-4-3-7-14(12)15/h1-9,16H,10H2",1224.0;360.0;1836.0,2,208.088815,70805,C15H12O,N,OCc1cc2ccccc2c2ccccc12,95.04993438720703:[C6H6O]+H+;132.05641174316406:[C9H8O]+;191.08505249023438:[C15H11]+,UHFFFAOYSA,YTBUBUXQLGFKKL,58.04725463038609,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,YTBUBUXQLGFKKL-UHFFFAOYSA-N,3,19
1.0,"InChI=1S/C15H12O/c16-10-15-13-7-3-1-5-11(13)9-12-6-2-4-8-14(12)15/h1-9,16H,10H2",1224.0;360.0;1836.0,2,208.088815,73406,C15H12O,N,OCc1c2ccccc2cc2ccccc12,95.04993438720703:[C6H6O]+H+;132.05641174316406:[C9H8O]+;191.08505249023438:[C15H11]+,UHFFFAOYSA,JCJNNHDZTLRSGN,58.04725463038609,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,JCJNNHDZTLRSGN-UHFFFAOYSA-N,3,19
0.9999275066518113,"InChI=1S/C15H12O/c1-2-6-12(7-3-1)14-10-13-8-4-5-9-15(13)16-11-14/h1-10H,11H2",348.0;820.0;1572.0,2,208.088815,49010,C15H12O,N,C1=C(c2ccccc2)COc2ccccc21,95.04993438720703:[C6H6O]+H+;132.05641174316406:[C9H7O]+H+;191.08505249023438:[C15H12-H]+,UHFFFAOYSA,CNNBJLXLTIKXGJ,58.043046590544776,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,CNNBJLXLTIKXGJ-UHFFFAOYSA-N,3,19
0.9979735511043799,"InChI=1S/C15H12O/c1-2-6-12(7-3-1)15-11-10-13-8-4-5-9-14(13)16-15/h1-9,11H,10H2",348.0;820.0;1772.0,2,208.088815,59434,C15H12O,N,C1=C(c2ccccc2)Oc2ccccc2C1,95.04993438720703:[C6H4O+2H]+H+;132.05641174316406:[C9H7O]+H+;191.08505249023438:[C15H12-H]+,UHFFFAOYSA,OJXOWGJHAMWLIZ,57.929624835346566,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,OJXOWGJHAMWLIZ-UHFFFAOYSA-N,3,19
0.9918867339146631,InChI=1S/C15H12O/c16-15(14-9-5-2-6-10-14)12-11-13-7-3-1-4-8-13/h1-12H/b12-11-,348.0;843.0;1772.0,2,208.088815,16739,C15H12O,N,O=C(/C=C\c1ccccc1)c1ccccc1,95.04993438720703:[C6H4O+2H]+H+;132.05641174316406:[C9H7O]+H+;191.08505249023438:[C15H12-H]+,QXMHVHEDSA,DQFBYFPFKXHELB,57.576301808046466,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,DQFBYFPFKXHELB-QXMHVHEDSA-N,3,19
0.9918867339146631,"InChI=1S/C15H12O/c16-15-13(11-7-3-1-4-8-11)14(15)12-9-5-2-6-10-12/h1-10,13-14H",348.0;843.0;1772.0,2,208.088815,58734,C15H12O,N,O=C1C(c2ccccc2)C1c1ccccc1,95.04993438720703:[C6H4O+2H]+H+;132.05641174316406:[C9H7O]+H+;191.08505249023438:[C15H12-H]+,UHFFFAOYSA,IZXJEMNYOPILPT,57.576301808046466,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,IZXJEMNYOPILPT-UHFFFAOYSA-N,3,19
0.9918867339146631,InChI=1S/C15H12O/c16-12-15(14-9-5-2-6-10-14)11-13-7-3-1-4-8-13/h1-12H,348.0;843.0;1772.0,2,208.088815,413214,C15H12O,N,O=CC(=Cc1ccccc1)c1ccccc1,95.04993438720703:[C6H4O+2H]+H+;132.05641174316406:[C9H7O]+H+;191.08505249023438:[C15H12-H]+,UHFFFAOYSA,JYVONCAJVKBEGI,57.576301808046466,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,JYVONCAJVKBEGI-UHFFFAOYSA-N,3,19
0.8567658496447977,"InChI=1S/C15H12O/c16-15-10-9-11-5-1-2-6-12(11)13-7-3-4-8-14(13)15/h1-8H,9-10H2",696.0;843.0;1572.0,2,208.088815,91111,C15H12O,N,O=C1CCc2ccccc2-c2ccccc21,95.04993438720703:[C6H6O]+H+;132.05641174316406:[C9H8O]+;191.08505249023438:[C15H12-H]+,UHFFFAOYSA,ORJNLUXHBUSOKL,49.73290543295066,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,ORJNLUXHBUSOKL-UHFFFAOYSA-N,3,19
0.8527969822772916,"InChI=1S/C15H12O/c16-15-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)15/h1-8H,9-10H2",696.0;843.0;2020.0,2,208.088815,75540,C15H12O,N,O=C1c2ccccc2CCc2ccccc21,95.04993438720703:[C6H5O+H]+H+;132.05641174316406:[C9H8O]+;191.08505249023438:[C15H12-H]+,UHFFFAOYSA,BMVWCPGVLSILMU,49.502523578274804,95.04993438720703_10.6;132.05641174316406_97.9;191.08505249023438_56.7,BMVWCPGVLSILMU-UHFFFAOYSA-N,3,19
