Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C12H8O4/c1-7(13)16-11-4-2-3-8-9(14)5-6-10(15)12(8)11/h2-6H,1H3",696.0;348.0;1803.0;1903.0;360.0;460.0,2,216.0422587,397111,C12H8O4,N,CC(=O)Oc1cccc2c1C(=O)C=CC2=O,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H7O2+2H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H5O3+H]+H+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,BSKQCCPLVNJCQE,419.5558148164345,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,BSKQCCPLVNJCQE-UHFFFAOYSA-N,6,21
0.9254848614239879,"InChI=1S/C12H8O4/c1-14-12-7-2-3-11(13)16-10(7)6-9-8(12)4-5-15-9/h2-6H,1H3",708.0;360.0;1072.0;1672.0;1068.0;972.0,2,216.0422587,1100,C12H8O4,N,COc1c2ccoc2cc2oc(=O)ccc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,BGEBZHIAGXMEMV,388.29255513501624,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,BGEBZHIAGXMEMV-UHFFFAOYSA-N,6,21
0.9254848614239879,"InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3",708.0;360.0;1072.0;1672.0;1068.0;972.0,2,216.0422587,5901,C12H8O4,N,COc1c2occc2cc2ccc(=O)oc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,QXKHYNVANLEOEG,388.29255513501624,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,QXKHYNVANLEOEG-UHFFFAOYSA-N,6,21
0.9254848614239879,"InChI=1S/C12H8O4/c1-14-9-6-10-8(4-5-15-10)12-7(9)2-3-11(13)16-12/h2-6H,1H3",708.0;360.0;1072.0;1672.0;1068.0;972.0,2,216.0422587,100429,C12H8O4,N,COc1cc2occc2c2oc(=O)ccc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,AJSPSRWWZBBIOR,388.29255513501624,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,AJSPSRWWZBBIOR-UHFFFAOYSA-N,6,21
0.9254848614239879,"InChI=1S/C12H8O4/c1-14-9-6-7-2-3-10(13)16-11(7)8-4-5-15-12(8)9/h2-6H,1H3",708.0;360.0;1072.0;1672.0;1068.0;972.0,2,216.0422587,100430,C12H8O4,N,COc1cc2ccc(=O)oc2c2ccoc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,DLCJNIBLOSKIQW,388.29255513501624,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,DLCJNIBLOSKIQW-UHFFFAOYSA-N,6,21
0.9254848614239879,"InChI=1S/C12H8O4/c1-14-9-6-7-4-5-15-11(7)8-2-3-10(13)16-12(8)9/h2-6H,1H3",708.0;360.0;1072.0;1672.0;1068.0;972.0,2,216.0422587,433287,C12H8O4,N,COc1cc2ccoc2c2ccc(=O)oc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,KEENTAGJAUYRBY,388.29255513501624,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,KEENTAGJAUYRBY-UHFFFAOYSA-N,6,21
0.9254848614239879,"InChI=1S/C12H8O4/c1-14-11-6-15-10-5-9-7(4-8(10)11)2-3-12(13)16-9/h2-6H,1H3",708.0;360.0;1072.0;1672.0;1068.0;972.0,2,216.0422587,437696,C12H8O4,N,COc1coc2cc3oc(=O)ccc3cc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,ZRSSNKQAHFVTPW,388.29255513501624,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,ZRSSNKQAHFVTPW-UHFFFAOYSA-N,6,21
0.9116174350641626,"InChI=1S/C12H8O4/c1-14-11-5-8-4-7-2-3-15-9(7)6-10(8)16-12(11)13/h2-6H,1H3",708.0;360.0;1572.0;1672.0;960.0;1060.0,2,216.0422587,58747,C12H8O4,N,COc1cc2cc3ccoc3cc2oc1=O,161.05905151367188:[C10H8O2]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H5O3+H]+H+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,SQBBOVROCFXYBN,382.47439576921283,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,SQBBOVROCFXYBN-UHFFFAOYSA-N,6,21
0.9116174350641626,"InChI=1S/C12H8O4/c1-14-10-6-7-2-3-9-8(4-5-15-9)11(7)16-12(10)13/h2-6H,1H3",708.0;360.0;1572.0;1672.0;960.0;1060.0,2,216.0422587,448755,C12H8O4,N,COc1cc2ccc3occc3c2oc1=O,161.05905151367188:[C10H8O2]+H+;162.06607055664062:[C10H8O2+H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H5O3+H]+H+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,TWFNIHHXHBZIFK,382.47439576921283,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,TWFNIHHXHBZIFK-UHFFFAOYSA-N,6,21
0.9093745098488693,"InChI=1S/C12H8O4/c1-14-11-8-3-2-7(13)6-10(8)16-12-9(11)4-5-15-12/h2-6H,1H3",696.0;360.0;1684.0;1880.0;960.0;960.0,2,216.0422587,82456,C12H8O4,N,COc1c2ccc(=O)cc-2oc2occc12,161.05905151367188:[C10H7O2+H]+H+;162.06607055664062:[C10H7O2+2H]+H+;174.0305633544922:[C10H5O3]+H+;175.04075622558594:[C10H7O3]+;189.05491638183594:[C11H8O3]+H+;202.02565002441406:[C11H5O4]+H+,UHFFFAOYSA,MULOFMBAFZELGL,381.5333634529381,161.05905151367188_342.4;162.06607055664062_42.3;174.0305633544922_283.7;175.04075622558594_27.5;189.05491638183594_116.4;202.02565002441406_999.0,MULOFMBAFZELGL-UHFFFAOYSA-N,6,21
