structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.21821642345192405	-94.19949745372259	C33H42O12	[M + H]+	WPPPFZJNKLMYBW	InChI=1S/C33H42O12/c1-16-21(42-17(2)34)14-33(40)28(44-29(39)20-11-9-8-10-12-20)26-31(7,22(37)13-23-32(26,15-41-23)45-19(4)36)27(38)25(43-18(3)35)24(16)30(33,5)6/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	Ddabvi	CC1=C2C(C(C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O)OC(=O)C	1.60285151	3083352;5316347;10722750;11227441;20593352;24791030;51052194;58856664;59953792;59954993;71317261;91330540;95369721;95369722;95369723;122130763;122361797;129396779;138107544;138113630	COCONUT:(CNP0397908);KNApSAcK:(40856);database;PubChem:(3083352 5316347 10722750 11227441 20593352 24791030 51052194 58856664 59953792 59954993 71317261 91330540 95369721 95369722 95369723 122130763 122361797 129396779 138107544 138113630);SuperNatural:(SN00106158 SN00165296 SN00098291 SN00106159 SN00106160);ZINC bio:(ZINC26400996 ZINC70666086 ZINC70666087 ZINC70666088);additional;MeSH:(3083352 20593352 71317261 122130763 138107544 138113630);Training Set;PubMed	68723171414
2	1	N/A	-97.29670309667787	C33H42O12	[M + H]+	XBZIGSVALWFOMW	InChI=1S/C33H42O12/c1-16-21(37)14-32(30(5,6)40)24(16)25(44-29(39)20-11-9-8-10-12-20)27(38)31(7)22(42-17(2)34)13-23-33(15-41-23,45-19(4)36)26(31)28(32)43-18(3)35/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C)(CO4)OC(=O)C)OC(=O)C)C)O)OC(=O)C5=CC=CC=C5	0.800000012	5316418;10555990;101995266	COCONUT:(CNP0225676);Natural Products:(UNPD22426 UNPD188149);database;PubChem:(5316418 10555990 101995266);SuperNatural:(SN00165333 SN00363456)	68722655234
3	1	N/A	-99.20635892876686	C33H42O12	[M + H]+	UNOXUAXKYZZGRD	InChI=1S/C33H42O12/c1-16-21(37)14-32(30(5,6)40)24(16)25(38)27(43-18(3)35)31(7)22(42-17(2)34)13-23-33(15-41-23,45-19(4)36)26(31)28(32)44-29(39)20-11-9-8-10-12-20/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)OC(=O)C)C)OC(=O)C)O	0.800000012	5321669;24884046;44575403;102155897	COCONUT:(CNP0213092);KNApSAcK:(41148);Natural Products:(UNPD10276);database;PubChem:(5321669 24884046 44575403 102155897);SuperNatural:(SN00240683 SN00168663);additional;Training Set;PubMed	68723195986
4	1	N/A	-99.20635892876686	C33H42O12	[M + H]+	CBTLXSBFAWEYRW	InChI=1S/C33H42O12/c1-16-21(37)14-32(30(5,6)40)24(16)25(38)27(44-29(39)20-11-9-8-10-12-20)31(7)22(42-17(2)34)13-23-33(15-41-23,45-19(4)36)26(31)28(32)43-18(3)35/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C)(CO4)OC(=O)C)OC(=O)C)C)OC(=O)C5=CC=CC=C5)O	0.800000012	5321670;10794065;102155894	COCONUT:(CNP0208579);KNApSAcK:(41149);Natural Products:(UNPD108795 UNPD184848);database;PubChem:(5321670 10794065 102155894);SuperNatural:(SN00328618 SN00258704 SN00168665)	68722655250
5	1	N/A	-101.74436190379355	C33H42O12	[M + H]+	YKYDWPUNQKSEIE	InChI=1S/C33H42O12/c1-16-21(42-17(2)34)14-32(30(5,6)45-29(40)20-11-9-8-10-12-20)24(16)25(43-18(3)35)27(38)31(7)22(37)13-23-33(15-41-23,44-19(4)36)26(31)28(32)39/h8-12,21-23,25-28,37-39H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1OC(=O)C)C(C)(C)OC(=O)C5=CC=CC=C5)O)(CO4)OC(=O)C)O)C)O)OC(=O)C	1.60285151	""	COCONUT:(CNP0153770);KNApSAcK:(36418);Natural Products:(UNPD178077);database;SuperNatural:(SN00309595)	68722655248
6	1	N/A	-116.54973710744129	C33H42O12	[M + H]+	DLRXNNIHKMPBBR	InChI=1S/C33H42O12/c1-16-21(42-17(2)34)14-32(30(5,6)40)24(16)25(38)27(44-29(39)20-11-9-8-10-12-20)31(7)23(43-18(3)35)13-22(37)33(45-19(4)36)15-41-28(32)26(31)33/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	Taxuyunnanine E	CC1=C2C(C(C3(C(CC(C4(C3C(C2(CC1OC(=O)C)C(C)(C)O)OC4)OC(=O)C)O)OC(=O)C)C)OC(=O)C5=CC=CC=C5)O	0.800000012	5321773;9986483;15225874;102155889	COCONUT:(CNP0266476);Natural Products:(UNPD73101 UNPD51140 UNPD186645 UNPD171763);database;PubChem:(5321773 9986483 15225874 102155889);SuperNatural:(SN00338066 SN00161299 SN00394523 SN00348667);PubMed	68722655298
7	1	N/A	-123.95523180300219	C33H42O12	[M + H]+	BLGTYTHSUARYLI	InChI=1S/C33H42O12/c1-16-21(37)14-32(30(5,6)45-29(39)20-11-9-8-10-12-20)24(16)25(43-18(3)35)27(44-19(4)36)31(7)23(42-17(2)34)13-22(38)33(40)15-41-28(32)26(31)33/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC(C4(C3C(C2(CC1O)C(C)(C)OC(=O)C5=CC=CC=C5)OC4)O)O)OC(=O)C)C)OC(=O)C)OC(=O)C	0.800000012	11814223	COCONUT:(CNP0265238);Natural Products:(UNPD30571);database;PubChem:(11814223);SuperNatural:(SN00384757)	68722655234
8	1	N/A	-124.38484532659938	C33H42O12	[M + H]+	PVFZABXNZKIKMA	InChI=1S/C33H42O12/c1-16-21(37)14-32(30(5,6)45-19(4)36)24(16)25(44-29(39)20-11-9-8-10-12-20)27(43-18(3)35)31(7)23(42-17(2)34)13-22(38)33(40)15-41-28(32)26(31)33/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC(C4(C3C(C2(CC1O)C(C)(C)OC(=O)C)OC4)O)O)OC(=O)C)C)OC(=O)C)OC(=O)C5=CC=CC=C5	0.800000012	11643082;11204417	COCONUT:(CNP0148304);Natural Products:(UNPD183750);database;PubChem:(11643082 11204417);SuperNatural:(SN00395876)	68722655234
9	1	N/A	-138.60481563823805	C33H42O12	[M + H]+	LCDWFTPHRBHOQJ	InChI=1S/C33H42O12/c1-16-21(37)14-32(30(5,6)40)24(16)25(38)27(44-19(4)36)31(7)22(42-17(2)34)13-23(43-18(3)35)33(15-41-28(32)26(31)33)45-29(39)20-11-9-8-10-12-20/h8-12,21-23,25-28,37-38,40H,13-15H2,1-7H3	tasumatrol G	CC1=C2C(C(C3(C(CC(C4(C3C(C2(CC1O)C(C)(C)O)OC4)OC(=O)C5=CC=CC=C5)OC(=O)C)OC(=O)C)C)OC(=O)C)O	0.800000012	11181185;21574273;54750280	COCONUT:(CNP0237854);KNApSAcK:(43057);Natural Products:(UNPD137898);database;PubChem:(11181185 21574273 54750280);SuperNatural:(SN00275864);MeSH:(21574273);PubMed	68722655318
10	1	N/A	-173.73758684458377	C33H42O12	[M + H]+	XKUFTQFBRUVLDJ	InChI=1S/C33H42O12/c1-16-20(36)14-32(29(4,5)39)23(16)24(37)26(43-28(38)19-11-9-8-10-12-19)30(6)21(41-17(2)34)13-22(42-18(3)35)33-15-40-31(7,45-33)44-27(32)25(30)33/h8-12,20-22,24-27,36-37,39H,13-15H2,1-7H3	null	CC1=C2C(C(C3(C(CC(C45C3C(C2(CC1O)C(C)(C)O)OC(O4)(OC5)C)OC(=O)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O	0.800000012	101226846	COCONUT:(CNP0227483);Natural Products:(UNPD4425);database;PubChem:(101226846);SuperNatural:(SN00242716)	68722655234
11	1	N/A	-187.09884362051196	C33H42O12	[M + H]+	QKGAVQNSWWNTRM	InChI=1S/C33H42O12/c1-17-21(37)13-23(42-18(2)35)30(6)25(17)26(41-16-20-11-9-8-10-12-20)32(40)14-22(38)31(7)33(45-31,29(32,4)5)28(44-24(39)15-34)27(30)43-19(3)36/h8-12,21,23,25-28,34,37,40H,1,13-16H2,2-7H3	null	CC(=O)OC1CC(C(=C)C2C1(C(C(C34C(C(C2OCC5=CC=CC=C5)(CC(=O)C3(O4)C)O)(C)C)OC(=O)CO)OC(=O)C)C)O	1.09649992	""	COCONUT:(CNP0349140);Natural Products:(UNPD212466);database	68721606656
