structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.39358131875311175	-8.005449410164353	C21H22O10	[M + Cl]-	DLIKSSGEMUFQOK	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2	Prunin	C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O	0.600000024	92794;282013;5320751;12314653;9910767;11305080;25200385;24211954;25243883;40473202;42607902;42633030;51521820;51521821;51402797;51402798;71024663;92448955;90481077;94859294;95861310;124916125;124300887;124350914;133550002;133554326	HMDB:(140590);SuperNatural:(SN00168154 SN00011075 SN00020198 SN00011074 SN00006941 SN00020199 SN00261134 SN00006942);ZINC bio:(ZINC04097895 ZINC04097896 ZINC04348946 ZINC04348951 ZINC13424711 ZINC13424713);additional;MeSH:(282013 9910767 12314653 24211954 25200385 40473202 42607902 124300887);Plantcyc:(NARINGENIN-7-O-BETA-D-GLUCOSIDE);PubMed;NORMAN:(NS00015840);COCONUT:(CNP0269114);KNApSAcK:(998);Natural Products:(UNPD142381 UNPD145857 UNPD8578);database;PubChem:(92794 282013 5320751 12314653 9910767 11305080 25200385 24211954 25243883 40473202 42607902 42633030 51521820 51521821 51402797 51402798 71024663 92448955 90481077 94859294 95861310 124916125 124300887 124350914 133550002 133554326);CHEBI:(28327);PubChem class - bio and metabolites;KEGG:(C09099);PubChem class - safety and toxic;Training Set;Biocyc:(NARINGENIN-7-O-BETA-D-GLUCOSIDE)	68807485822
2	1	N/A	-34.34320490479306	C21H22O10	[M + Cl]-	KSDSYIXRWHRPMN	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-3-1-9(2-4-11)14-7-13(25)17-12(24)5-10(23)6-15(17)30-14/h1-6,14,16,18-24,26-28H,7-8H2	Naringenin 4''-O-glucoside	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O	0.600000024	157745;470791;14254850;14254851;42607906;42607907;118392131;139031043	COCONUT:(CNP0265840);KNApSAcK:(8208);Natural Products:(UNPD17764 UNPD140194);database;PubChem:(157745 470791 14254850 14254851 42607906 42607907 118392131 139031043);SuperNatural:(SN00401100 SN00177549 SN00344125);PubMed;KEGG Mine	77312589906
3	1	N/A	-43.66184308723148	C21H22O10	[M + Cl]-	MFQIWHVVFBCURA	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)30-15-6-11(24)5-14-17(15)12(25)7-13(29-14)9-1-3-10(23)4-2-9/h1-6,13,16,18-24,26-28H,7-8H2	Helichrysin A	C1C(OC2=C(C1=O)C(=CC(=C2)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O	0.0	1759725;3083618;3483754;5321085;15559669;18604929;22524479;118392132;133564740	HMDB:(33739);SuperNatural:(SN00162334 SN00033055 SN00254313 SN00306450 SN00033056 SN00033054 SN00037394 SN00033057 SN00037393);ZINC bio:(ZINC28537532 ZINC28537536 ZINC35456722 ZINC35456726 ZINC35456730 ZINC35456738);additional;PubMed;COCONUT:(CNP0252815);KNApSAcK:(8204);Natural Products:(UNPD132786 UNPD163238 UNPD85044 UNPD17314);database;PubChem:(1759725 3083618 3483754 5321085 15559669 18604929 22524479 118392132 133564740);CHEBI:(137496);PubChem class - bio and metabolites;Training Set;KEGG Mine	77329916026
4	1	N/A	-59.97896508993343	C21H22O10	[M + Cl]-	JMVXRLMOIOTWSB	InChI=1S/C21H22O10/c1-8-18(26)19(27)20(28)21(29-8)30-10-5-13(24)17-14(25)7-15(31-16(17)6-10)9-2-3-11(22)12(23)4-9/h2-6,8,15,18-24,26-28H,7H2,1H3	Eriodictin	CC1C(C(C(C(O1)OC2=CC(=C3C(=O)CC(OC3=C2)C4=CC(=C(C=C4)O)O)O)O)O)O	0.699999988	12308984;12308985;42607969;101789466	COCONUT:(CNP0240516);HMDB:(37480);KNApSAcK:(8292);Natural Products:(UNPD127160 UNPD16634 UNPD96187);database;PubChem:(12308984 12308985 42607969 101789466);SuperNatural:(SN00297168 SN00370270 SN00254545);PubChem class - bio and metabolites	68739432474
5	1	N/A	-87.49518003236042	C21H22O10	[M + Cl]-	RXVLWCCRHSJBJV	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(21(28)31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2	null	C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(OC3O)CO)O)O)C4=CC=C(C=C4)O	0.0793023854	""	COCONUT:(CNP0320294);Natural Products:(UNPD81184);database;SuperNatural:(SN00359986)	68722655232
6	1	N/A	-93.44563073374479	C21H22O10	[M + Cl]-	ZYUSTWOCCKABCY	InChI=1S/C21H22O10/c22-9-16-18(27)19(28)20(29)21(31-16)30-12-7-14(25)17(15(26)8-12)13(24)6-3-10-1-4-11(23)5-2-10/h1-8,16,18-23,25-29H,9H2	THC 4''-glucoside	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2O)OC3C(C(C(C(O3)CO)O)O)O)O)O	0.283430338	11743626;23724744;86289435	COCONUT:(CNP0191417);KNApSAcK:(7882);Natural Products:(UNPD20259 UNPD126578 UNPD222345 UNPD198843);database;PubChem:(11743626 23724744 86289435);SuperNatural:(SN00390007 SN00312355);CHEBI:(66906 77978);PubChem class - bio and metabolites;KEGG:(C16407);Plantcyc:(CPD-8632);Biocyc:(CPD-8632)	68739565874
7	1	N/A	-94.27624529752897	C21H22O10	[M + Cl]-	WXANVFPYSSGKNA	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-9-5-12(24)17-13(25)7-14(30-15(17)6-9)10-3-1-2-4-11(10)23/h1-6,14,16,18-24,26-28H,7-8H2	5,7,2''-Trihydroxyflavanone 7-glucoside	C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=CC=C4O	0.600000024	21769501;42607843	COCONUT:(CNP0172859);KNApSAcK:(8414);Natural Products:(UNPD125491);database;PubChem:(21769501 42607843);SuperNatural:(SN00391812)	68722655250
8	1	N/A	-97.10686075189003	C21H22O10	[M + Cl]-	GAARAMNTPQAIOT	InChI=1S/C21H22O10/c22-9-16-18(27)19(28)20(29)21(31-16)30-12-4-1-10(2-5-12)3-6-13(24)17-14(25)7-11(23)8-15(17)26/h1-8,16,18-23,25-29H,9H2	Chalconaringenin 4-glucoside	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2O)O)O)OC3C(C(C(C(O3)CO)O)O)O	0.283430338	42607601	COCONUT:(CNP0248984);KNApSAcK:(7878);Natural Products:(UNPD171314);database;PubChem:(42607601);SuperNatural:(SN00236925);KEGG Mine	77312589842
9	1	N/A	-98.54033298059026	C21H22O10	[M + Cl]-	WQCWELFQKXIPCN	InChI=1S/C21H22O10/c22-9-16-18(27)19(28)20(29)21(31-16)30-15-8-12(24)7-14(26)17(15)13(25)6-3-10-1-4-11(23)5-2-10/h1-8,16,18-24,26-29H,9H2	Isosalipurposide	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O	0.283430338	4398471;6090017;5318659;6526201;12818405;22524310;70681502;101614380;125115470;125115471;125115472;125115473;133577796	SuperNatural:(SN00354693 SN00268169 SN00159735 SN00307487 SN00353745);MeSH:(5318659 6526201);Plantcyc:(CPD-8062);PubMed;COCONUT:(CNP0232529);KNApSAcK:(7881);Natural Products:(UNPD44613 UNPD77989 UNPD170465 UNPD222322 UNPD164436);database;PubChem:(4398471 6090017 5318659 6526201 12818405 22524310 70681502 101614380 125115470 125115471 125115472 125115473 133577796);CHEBI:(80486);PubChem class - bio and metabolites;KEGG:(C16406);Biocyc:(CPD-8062)	68739565942
10	1	N/A	-101.57995993827292	C21H22O10	[M + Cl]-	TXYBXOHMFUMMRH	InChI=1S/C21H22O10/c1-8-18(26)19(27)20(28)21(29-8)31-16-6-10(22)5-15-17(16)13(25)7-14(30-15)9-2-3-11(23)12(24)4-9/h2-6,8,14,18-24,26-28H,7H2,1H3	Eriodictyol 5-O-rhamnoside	CC1C(C(C(C(O1)OC2=CC(=CC3=C2C(=O)CC(O3)C4=CC(=C(C=C4)O)O)O)O)O)O	0.200000003	42607967	COCONUT:(CNP0108314);KNApSAcK:(8289);Natural Products:(UNPD38428);database;PubChem:(42607967);SuperNatural:(SN00292152)	68722655250
