structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.32482690635664474	-184.41204082326294	C25H32O6	[M + H]+	OFDBBWUQAHAKDG	InChI=1S/C25H32O6/c1-7-15(2)12-16(3)8-11-22(27)31-20-10-9-19-13-21(26)25(30,18(5)23(28)29)14-24(19,6)17(20)4/h8-13,15,17,20,30H,5,7,14H2,1-4,6H3,(H,28,29)	null	CCC(C)C=C(C)C=CC(=O)OC1C=CC2=CC(=O)C(CC2(C1C)C)(C(=C)C(=O)O)O	5.19999981	132529202;139587645	PubChem:(132529202 139587645);COCONUT:(CNP0357213);database	68721573890
2	1	N/A	-209.93444739431536	C25H32O6	[M + H]+	ACMMUAGBTIFJCQ	InChI=1S/C25H32O6/c1-7-17(5)23(26)29-14-19(8-2)25(28)31-21-13-16(4)11-9-10-15(3)12-20-22(21)18(6)24(27)30-20/h7-8,11-12,20-22H,6,9-10,13-14H2,1-5H3	null	CC=C(C)C(=O)OCC(=CC)C(=O)OC1CC(=CCCC(=CC2C1C(=C)C(=O)O2)C)C	5.14405632	""	COCONUT:(CNP0226542);Natural Products:(UNPD175177);database;SuperNatural:(SN00255506)	68722655232
3	1	N/A	-214.4866060925006	C25H32O6	[M + H]+	ZYYZPLNIGCEJBE	InChI=1S/C25H32O6/c1-6-14(2)21(26)30-20-11-15(3)25(12-17(29-22(25)27)16-9-10-28-13-16)18-7-8-19-24(5,31-19)23(18,20)4/h6,9-10,13,15,17-20H,7-8,11-12H2,1-5H3	null	CC=C(C)C(=O)OC1CC(C2(CC(OC2=O)C3=COC=C3)C4C1(C5(C(O5)CC4)C)C)C	4.0999999	102208938	COCONUT:(CNP0318926);Natural Products:(UNPD79395);database;PubChem:(102208938);SuperNatural:(SN00282379)	68722655234
4	1	N/A	-233.6691344998279	C25H32O6	[M + H]+	JYMICSKWIJDNEN	InChI=1S/C25H32O6/c1-20(2)13-5-8-23-10-22(4)17(28)16-18(29)31-12-25(16,23)24(11-26,19(22)30)9-14(23)21(13,3)7-6-15(20)27/h6-7,13-14,16-17,26,28H,5,8-12H2,1-4H3	null	CC1(C)C(=O)C=C[C@@]2(C)[C@H]1CC[C@]13C[C@]4(C)C(=O)[C@](CO)(C[C@@H]21)[C@]31COC(=O)[C@H]1[C@H]4O	2.136466884700571	""	""	0
5	1	N/A	-238.25733118923816	C25H32O6	[M + H]+	WZMMXZUZVLVJHO	InChI=1S/C25H32O6/c1-20(2)15-6-9-24-12-21(3)10-14-18(27)29-13-25(14,31-24)23(5,19(21)28)11-16(24)22(15,4)8-7-17(26)30-20/h7-8,14-16H,6,9-13H2,1-5H3	Insuetolide A	CC1(C2CCC34CC5(CC6C(=O)OCC6(O3)C(C5=O)(CC4C2(C=CC(=O)O1)C)C)C)C	2.79999995	57392103;139583690	COCONUT:(CNP0131705);database;PubChem:(57392103 139583690);PubMed	68721573954
6	1	N/A	-247.0010434783068	C25H32O6	[M + H]+	FMEORAMYQRUVIY	InChI=1S/C25H32O6/c1-14(26)30-13-22(31-15(2)27)20-8-7-19-18-6-5-16-11-17(28)9-10-24(16,3)21(18)12-23(29)25(19,20)4/h5-6,11,18-22H,7-10,12-13H2,1-4H3	null	CC(=O)OCC(C1CCC2C1(C(=O)CC3C2C=CC4=CC(=O)CCC34C)C)OC(=O)C	2.97125626	""	COCONUT:(CNP0418362);Natural Products:(UNPD164988);database;SuperNatural:(SN00367398)	68722655232
7	1	N/A	-247.01526312590428	C25H32O6	[M + H]+	OYIYCGXVBRNSGO	InChI=1S/C25H32O6/c1-11(2)25-14(12-15(26)21(3,4)19(28)23(7,8)17(12)30-25)13-16(27)22(5,6)20(29)24(9,10)18(13)31-25/h11,14H,1-10H3	null	CC(C)C12C(C3=C(O1)C(C(=O)C(C3=O)(C)C)(C)C)C4=C(O2)C(C(=O)C(C4=O)(C)C)(C)C	4.0999999	102521924	COCONUT:(CNP0320864);Natural Products:(UNPD132970);database;Training Set;PubChem:(102521924);SuperNatural:(SN00296314)	68722671618
8	1	N/A	-248.98920801456242	C25H32O6	[M + H]+	HPGVQRPNSXRCOC	InChI=1S/C25H32O6/c1-7-14(3)23(27)30-19-10-9-17-11-20-21(16(5)13-29-20)22(25(17,6)18(19)12-26)31-24(28)15(4)8-2/h7-8,12-13,17-19,22H,9-11H2,1-6H3	null	CC=C(C)C(=O)OC1CCC2CC3=C(C(C2(C1C=O)C)OC(=O)C(=CC)C)C(=CO3)C	4.4000001	101600026	COCONUT:(CNP0325008);Natural Products:(UNPD87565);database;PubChem:(101600026);SuperNatural:(SN00366449)	68722655234
9	1	N/A	-249.5573372972852	C25H32O6	[M + H]+	UAFWFNZQRZDPMO	InChI=1S/C25H32O6/c1-12(21(30)31)13-9-18(29)25(6)20-14(26)10-16-22(2,3)17(28)7-8-23(16,4)19(20)15(27)11-24(13,25)5/h12-13,16H,7-11H2,1-6H3,(H,30,31)	null	CC(C1CC(=O)C2(C1(CC(=O)C3=C2C(=O)CC4C3(CCC(=O)C4(C)C)C)C)C)C(=O)O	1.89999998	122184972	COCONUT:(CNP0159054);database;PubChem:(122184972);PubMed	68721573954
10	1	N/A	-253.24480168129548	C25H32O6	[M + H]+	FIWYGQHIJJUQBW	InChI=1S/C25H32O6/c1-13(2)22(26)28-18-10-15(5)11-25(31-24(8,9)14(3)4)12-16(6)20(30-25)21-19(18)17(7)23(27)29-21/h11-12,18-21H,1,3,7,10H2,2,4-6,8-9H3	null	CC1=CC2(C=C(C(O2)C3C(C(C1)OC(=O)C(=C)C)C(=C)C(=O)O3)C)OC(C)(C)C(=C)C	4.0	60200068	COCONUT:(CNP0274080);Natural Products:(UNPD210263);database;PubChem:(60200068)	68721606658
