structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15337602377562598	-11.205909411230627	C26H28O14	[M + H]+	OVMFOVNOXASTPA	InChI=1S/C26H28O14/c27-6-13-18(32)21(35)23(37)26(40-13)16-20(34)15(25-22(36)17(31)11(30)7-38-25)19(33)14-10(29)5-12(39-24(14)16)8-1-3-9(28)4-2-8/h1-5,11,13,17-18,21-23,25-28,30-37H,6-7H2	Vicenin 1	C1C(C(C(C(O1)C2=C(C(=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O)O	-2.20000005	3084995;5322047;13644659;13644660;13644661;13644663;44184147;44257662;44257665;44257667;44257699;44257701;44257716;54171690;93473196;93473197;93473198;93473199;124870458;124870459;124462726;133568281;137333859;138107379	HMDB:(30803);SuperNatural:(SN00319355 SN00038817 SN00162205 SN00177897 SN00272432 SN00318394 SN00038814 SN00156839 SN00315475 SN00289373 SN00305108 SN00038816 SN00038815 SN00378278 SN00163587);ZINC bio:(ZINC38143757 ZINC38143758 ZINC38143759 ZINC38143760);additional;MeSH:(3084995 13644660 44257699);PubMed;COCONUT:(CNP0354243 CNP0416432);KNApSAcK:(6176);Natural Products:(UNPD99067 UNPD153562 UNPD77536 UNPD6269 UNPD44714 UNPD88518 UNPD47236);database;PubChem:(3084995 5322047 13644659 13644660 13644661 13644663 44184147 44257662 44257665 44257667 44257699 44257701 44257716 54171690 93473196 93473197 93473198 93473199 124870458 124870459 124462726 133568281 137333859 138107379);CHEBI:(142913 75589);PubChem class - bio and metabolites;Training Set	68739981438
2	1	N/A	-11.205909411230627	C26H28O14	[M + H]+	MMDUKUSNQNWVET	InChI=1S/C26H28O14/c27-6-13-18(32)21(35)23(37)26(40-13)15-19(33)14-10(29)5-12(8-1-3-9(28)4-2-8)39-24(14)16(20(15)34)25-22(36)17(31)11(30)7-38-25/h1-5,11,13,17-18,21-23,25-28,30-37H,6-7H2	Vicenin 3	C1C(C(C(C(O1)C2=C3C(=C(C(=C2O)C4C(C(C(C(O4)CO)O)O)O)O)C(=O)C=C(O3)C5=CC=C(C=C5)O)O)O)O	-2.20000005	182689;185958;442619;442658;3550102;5320110;13644669;11972480;21550921;20841899;21722005;22524412;44182918;44257663;44257664;44257668;44257698;44257700;49794094;93472736;93472737;93472738;93472739;118701405;124871091;124871092;124871093;131707497;133562575;138107387;138454316	HMDB:(33571);SuperNatural:(SN00231419 SN00038590 SN00345022 SN00038593 SN00163779 SN00354425 SN00162112 SN00248264 SN00157186 SN00258880 SN00038591 SN00177899 SN00396586 SN00038592 SN00280441);ZINC bio:(ZINC38139577 ZINC38139578 ZINC38139579 ZINC38139580);additional;MeSH:(182689 442658 3550102 44257663 138454316);PubMed;COCONUT:(CNP0217099 CNP0330566);KNApSAcK:(6177);Natural Products:(UNPD137137 UNPD8691 UNPD100802 UNPD114224 UNPD133735 UNPD138571 UNPD212969 UNPD54546 UNPD172902 UNPD14496 UNPD29294);database;PubChem:(182689 185958 442619 442658 3550102 5320110 13644669 11972480 21550921 20841899 21722005 22524412 44182918 44257663 44257664 44257668 44257698 44257700 49794094 93472736 93472737 93472738 93472739 118701405 124871091 124871092 124871093 131707497 133562575 138107387 138454316);CHEBI:(139467 9047 7513 142905);PubChem class - bio and metabolites;KEGG:(C10181 C10110)	68739965310
3	1	N/A	-17.49529632560344	C26H28O14	[M + H]+	DRLZZQRQMWQRLZ	InChI=1S/C26H28O14/c27-6-12-17(31)21(35)23(37)26(40-12)16-20(34)15(25-22(36)18(32)13(7-28)39-25)19(33)14-10(30)5-11(38-24(14)16)8-1-3-9(29)4-2-8/h1-5,12-13,17-18,21-23,25-29,31-37H,6-7H2	null	C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)C4C(C(C(C(O4)CO)O)O)O)O)C5C(C(C(O5)CO)O)O)O)O	-1.60000002	101434871;132523562;137832344;137832345	COCONUT:(CNP0280572);Natural Products:(UNPD55067 UNPD17945 UNPD64509);database;Training Set;PubChem:(101434871 132523562 137832344 137832345);SuperNatural:(SN00293468 SN00303500 SN00395686)	68722671618
4	1	N/A	-17.49529632560344	C26H28O14	[M + H]+	TUIJPUWSXVFWSH	InChI=1S/C26H28O14/c27-6-12-17(31)21(35)23(37)25(39-12)15-19(33)14-10(30)5-11(8-1-3-9(29)4-2-8)38-24(14)16(20(15)34)26-22(36)18(32)13(7-28)40-26/h1-5,12-13,17-18,21-23,25-29,31-37H,6-7H2	null	C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)C4C(C(C(O4)CO)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O	-1.60000002	10053626;101434872;132523561;131750832	COCONUT:(CNP0127472);HMDB:(29260);Natural Products:(UNPD34713 UNPD160882);database;PubChem:(10053626 101434872 132523561 131750832);SuperNatural:(SN00361307 SN00285552);PubChem class - bio and metabolites;Training Set	68739448842
5	1	N/A	-61.81201375300287	C26H28O14	[M + H]+	MPUWFKYDUGBWJT	InChI=1S/C26H28O14/c27-7-16-20(34)21(35)25(40-26-22(36)19(33)14(32)8-37-26)24(39-16)18-12(30)5-11(29)17-13(31)6-15(38-23(17)18)9-1-3-10(28)4-2-9/h1-6,14,16,19-22,24-30,32-36H,7-8H2	Vitexin 2''''-O-xyloside	C1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)CO)O)O)O)O)O	-1.29999995	11972300;21550785;44257687;44257696;101406315	COCONUT:(CNP0252561);KNApSAcK:(6346);Natural Products:(UNPD103806 UNPD83747 UNPD178661);database;PubChem:(11972300 21550785 44257687 44257696 101406315);SuperNatural:(SN00169203 SN00398164 SN00385446)	68722655250
6	1	N/A	-62.664439448554184	C26H28O14	[M + H]+	UBAKZDOAVQRDGB	InChI=1S/C26H28O14/c27-6-13-18(33)20(35)22(37)26(39-13)15-11(30)5-10(29)14-19(34)16(25-21(36)17(32)12(31)7-38-25)23(40-24(14)15)8-1-3-9(28)4-2-8/h1-5,12-13,17-18,20-22,25-33,35-37H,6-7H2	8-beta-D-Glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-6beta-D-xylopyranosyl-4H-1-benzopyran-4-one	C1C(C(C(C(O1)C2=C(OC3=C(C2=O)C(=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O)C5=CC=C(C=C5)O)O)O)O	-2.20000005	56843190	PubChem:(56843190);database	68719476738
7	1	N/A	-65.66988444403633	C26H28O14	[M + H]+	DLIIIVWLAGTXTQ	InChI=1S/C26H28O14/c27-10-3-1-9(2-4-10)15-6-13(30)17-11(28)5-12(29)18(24(17)39-15)25-22(35)21(34)20(33)16(40-25)8-38-26-23(36)19(32)14(31)7-37-26/h1-6,14,16,19-23,25-29,31-36H,7-8H2	Cachimoside	C1C(C(C(C(O1)OCC2C(C(C(C(O2)C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O	-1.89999998	24813970;44257661;102349374	COCONUT:(CNP0254305);KNApSAcK:(6172);Natural Products:(UNPD76110 UNPD14047);database;PubChem:(24813970 44257661 102349374);SuperNatural:(SN00303759 SN00250090)	68722655250
8	1	N/A	-76.61282663038395	C26H28O14	[M + H]+	LOCBOCXGFMHGIJ	InChI=1S/C26H28O14/c27-7-16-20(33)22(35)23(36)26(39-16)40-25-19(32)13(31)8-37-24(25)18-12(30)6-15-17(21(18)34)11(29)5-14(38-15)9-1-3-10(28)4-2-9/h1-6,13,16,19-20,22-28,30-36H,7-8H2	Isomollupentin 2''''-O-glucoside	C1C(C(C(C(O1)C2=C(C3=C(C=C2O)OC(=CC3=O)C4=CC=C(C=C4)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O	-1.29999995	44257702;74977452;101422351	COCONUT:(CNP0212503);KNApSAcK:(6386);Natural Products:(UNPD100765);database;PubChem:(44257702 74977452 101422351);SuperNatural:(SN00358624)	68722655250
9	1	N/A	-80.17124899875812	C26H28O14	[M + H]+	YWTMOKNFGZQLRN	InChI=1S/C26H28O14/c27-7-16-20(32)22(34)23(35)25(39-16)18-15(40-26-24(36)19(31)12(30)8-37-26)6-14-17(21(18)33)11(29)5-13(38-14)9-1-3-10(28)4-2-9/h1-6,12,16,19-20,22-28,30-36H,7-8H2	isovitexin-7-O-xyloside	C1C(C(C(C(O1)OC2=C(C(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O)O	-1.5	44257742;102514990	KNApSAcK:(6173);database;Plantcyc:(CPD-10349);PubChem:(44257742 102514990);Biocyc:(CPD-10349);PubChem class - bio and metabolites	68736387090
10	1	N/A	-81.27819906746967	C26H28O14	[M + H]+	ACRIYYKEWCXQOS	InChI=1S/C26H28O14/c27-7-16-20(33)22(35)25(40-26-23(36)19(32)13(31)8-37-26)24(39-16)18-12(30)6-15-17(21(18)34)11(29)5-14(38-15)9-1-3-10(28)4-2-9/h1-6,13,16,19-20,22-28,30-36H,7-8H2	Isovitexin 2''''-O-xyloside	C1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	-1.29999995	14427342;44257697;44468060;101390322;133556517	HMDB:(37569);SuperNatural:(SN00039534 SN00282650 SN00230048 SN00360642);ZINC bio:(ZINC56874234);additional;COCONUT:(CNP0165615);KNApSAcK:(6378);Natural Products:(UNPD55830 UNPD167642 UNPD194959);database;PubChem:(14427342 44257697 44468060 101390322 133556517);CHEBI:(75435);PubChem class - bio and metabolites;KEGG:(C16491);Training Set	68739981626
