structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.24105062874307961	-151.38568117307008	C10H12ClNO2	[M + H]+	FKJCSEQGMDKMPL	InChI=1S/C10H12ClNO2/c1-3-14-10(13)12-9-6-8(11)5-4-7(9)2/h4-6H,3H2,1-2H3,(H,12,13)	ethyl N-(5-chloro-2-methylphenyl)carbamate	CCOC(=O)NC1=C(C=CC(=C1)Cl)C	3.17782259	310207	NORMAN:(NS00010182);database;PubChem class - safety and toxic;PubChem:(310207)	68786847746
2	1	N/A	-154.0376501966374	C10H12ClNO2	[M + H]+	CWJSHJJYOPWUGX	InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)	ChlorIPC	CC(C)OC(=O)NC1=CC(=CC=C1)Cl	3.1469667	2728;124202861;138396159	SuperNatural:(SN00214493);ZINC bio:(ZINC00057368);additional;HSDB:(101-21-3);MeSH:(2728);PubMed;NORMAN:(NS00010021);COCONUT:(CNP0242317);database;PubChem:(2728 124202861 138396159);CHEBI:(34630);PubChem class - bio and metabolites;KEGG:(C14506);PubChem class - safety and toxic	68807304038
3	1	N/A	-227.24828466422673	C10H12ClNO2	[M + H]+	WEPDHMPDYCDFON	InChI=1S/C10H12ClNO2/c1-14-10(13)7-12-6-8-4-2-3-5-9(8)11/h2-5,12H,6-7H2,1H3	Glycine, N-[(2-chlorophenyl)methyl]-, methyl ester	COC(=O)CNCC1=CC=CC=C1Cl	1.79999995	15280940	PubChem:(15280940);database	68719476738
4	1	N/A	-256.94886013956176	C10H12ClNO2	[M + H]+	QRTXZGIQTYDABO	InChI=1S/C10H12ClNO2/c1-6-4-8(11)9(5-7(6)2)14-10(13)12-3/h4-5H,1-3H3,(H,12,13)	Carbanolate [ISO]	CC1=CC(=C(C=C1C)Cl)OC(=O)NC	3.1354835	522251	database;PubChem:(522251);additional;PubChem class - bio and metabolites;MeSH:(522251);PubChem class - safety and toxic;Training Set;PubMed	68803903558
5	1	N/A	-267.0757397675716	C10H12ClNO2	[M + H]+	OTCQSXAXCGEMTF	InChI=1S/C10H12ClNO2/c1-14-10(13)7-12-6-8-2-4-9(11)5-3-8/h2-5,12H,6-7H2,1H3	Glycine, N-[(4-chlorophenyl)methyl]-, methyl ester	COC(=O)CNCC1=CC=C(C=C1)Cl	1.79999995	19082816	PubChem:(19082816);database	68719476738
6	1	N/A	-268.2379500324752	C10H12ClNO2	[M + H]+	DCRQVNQTTSOOAI	InChI=1S/C10H12ClNO2/c1-14-10(13)6-9(12)7-4-2-3-5-8(7)11/h2-5,9H,6,12H2,1H3	methyl 3-amino-3-(2-chlorophenyl)propanoate	COC(=O)CC(C1=CC=CC=C1Cl)N	1.29999995	7131819;7131820;7131821;7131822;16226947	PubChem:(7131819 7131820 7131821 7131822 16226947);PubMed;database	68719476802
7	1	N/A	-272.19364333581956	C10H12ClNO2	[M + H]+	FNAAOMSRAVKQGQ	InChI=1S/C10H12ClNO2/c1-6-4-5-8(9(11)7(6)2)14-10(13)12-3/h4-5H,1-3H3,(H,12,13)	Chloro-3,4-xylyl methylcarbamate	CC1=C(C(=C(C=C1)OC(=O)NC)Cl)C	2.9000001	12636	KEGG:(C18950);database;PubChem:(12636);CHEBI:(82090)	68719477026
8	1	N/A	-306.91613073149944	C10H12ClNO2	[M + H]+	CWHCGFIZXZSAHX	InChI=1S/C10H12ClNO2/c11-9-4-2-1-3-8(9)7-12-6-5-10(13)14/h1-4,12H,5-7H2,(H,13,14)	N-(2-chlorobenzyl)-beta-alanine	C1=CC=C(C(=C1)CNCCC(=O)O)Cl	-0.899999976	16769638;28354686	PubChem:(16769638 28354686);database	68719476738
9	1	N/A	-322.6092778069119	C10H12ClNO2	[M + H]+	KPYSYYIEGFHWSV	InChI=1S/C10H12ClNO2/c11-9-3-1-7(2-4-9)8(6-12)5-10(13)14/h1-4,8H,5-6,12H2,(H,13,14)	baclofen	C1=CC(=CC=C1C(CC(=O)O)CN)Cl	1.24831247	2284;44600;44602;6918881;6923772;21681576;45038188;76973894;76974581;131667624;131708912;134964886	HMDB:(14327);SuperNatural:(SN00001001 SN00000009);ZINC bio:(ZINC00000061 ZINC00085733);additional;MeSH:(2284);PubMed;NORMAN:(NS00007882);COCONUT:(CNP0334961);database;PubChem:(2284 44600 44602 6918881 6923772 21681576 45038188 76973894 76974581 131667624 131708912 134964886);CHEBI:(2972);PubChem class - bio and metabolites;KEGG:(C21605);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874350
10	1	N/A	-332.47837092377006	C10H12ClNO2	[M + H]+	IWIJTZNQNXPKGN	InChI=1S/C10H12ClNO2/c11-8-3-1-2-7(4-8)5-9(12)6-10(13)14/h1-4,9H,5-6,12H2,(H,13,14)	3-amino-4-(3-chlorophenyl)butanoic acid	C1=CC(=CC(=C1)Cl)CC(CC(=O)O)N	-0.800000012	2761566;5706682;7009709;7009863;53395066	PubChem:(2761566 5706682 7009709 7009863 53395066);database	68719476738
11	1	N/A	-336.32860711770223	C10H12ClNO2	[M + H]+	FIMNCYXVUOWDSL	InChI=1S/C10H12ClNO2/c11-9-3-1-2-8(6-9)7-12-5-4-10(13)14/h1-3,6,12H,4-5,7H2,(H,13,14)	N-(3-chlorobenzyl)-beta-alanine	C1=CC(=CC(=C1)Cl)CNCCC(=O)O	1.72000849	16769365;28354687	PubChem:(16769365 28354687);database	68719476738
12	1	N/A	-337.04039785715713	C10H12ClNO2	[M + H]+	LCYHDQUYYVDIPY	InChI=1S/C10H12ClNO2/c11-8-3-1-7(2-4-8)5-9(12)6-10(13)14/h1-4,9H,5-6,12H2,(H,13,14)	3-amino-4-(4-chlorophenyl)butyric acid	C1=CC(=CC=C1CC(CC(=O)O)N)Cl	-0.800000012	2761570;5706683;7009714;7009866;22471950	PubChem:(2761570 5706683 7009714 7009866 22471950);database	68719476738
13	1	N/A	-346.7435858348443	C10H12ClNO2	[M + H]+	IYYANEAXGXRRNO	InChI=1S/C10H12ClNO2/c11-9-3-1-8(2-4-9)7-12-6-5-10(13)14/h1-4,12H,5-7H2,(H,13,14)	N-(4-chlorobenzyl)-beta-alanine	C1=CC(=CC=C1CNCCC(=O)O)Cl	-0.899999976	3701511;3701512	PubChem:(3701511 3701512);database	68719476738
14	1	N/A	-358.34595578459465	C10H12ClNO2	[M + H]+	FBHPVOLRIXZZMD	InChI=1S/C10H12ClNO2/c1-14-10(13)9(12)6-7-2-4-8(11)5-3-7/h2-5,9H,6,12H2,1H3	Lopac-C-3635	COC(=O)C(CC1=CC=C(C=C1)Cl)N	1.713292	26532;827422;827424;6948055;6948056;59226666	NORMAN:(NS00051283);COCONUT:(CNP0355431);database;PubChem:(26532 827422 827424 6948055 6948056 59226666);additional;MeSH:(26532);PubChem class - safety and toxic;Training Set;PubMed	68789485638
