structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2977816551989784	-74.86179233976148	C17H20N2O	[M + H]+	VVBLNCFGVYUYGU	InChI=1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3	Oprea1_244376	CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C	3.29914761	7031;57852663;101126875	ZINC bio:(ZINC00056456);additional;HSDB:(90-94-8);MeSH:(7031);PubMed;NORMAN:(NS00010897);COCONUT:(CNP0280654);Natural Products:(UNPD217982);database;PubChem:(7031 57852663 101126875);CHEBI:(82347);KEGG:(C19266);PubChem class - safety and toxic;PubChem class - drug	68823065446
2	1	N/A	-82.55120087613892	C17H20N2O	[M + H]+	ZSXGPMMRFFQFCH	InChI=1S/C17H20N2O/c1-10-6-5-7-11(2)16(10)19-17(20)14-8-12(3)15(18)13(4)9-14/h5-9H,18H2,1-4H3,(H,19,20)	4-Amino-N-(2,6-dimethylphenyl)-3,5-dimethylbenzamide	CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C(=C2)C)N)C	3.5	131012	MeSH:(131012);database;PubChem:(131012);PubMed	68719476806
3	1	N/A	-115.82715549446617	C17H20N2O	[M + H]+	PZIMIYVOZBTARW	InChI=1S/C17H20N2O/c1-3-18(15-11-7-5-8-12-15)17(20)19(4-2)16-13-9-6-10-14-16/h5-14H,3-4H2,1-2H3	Carbamite	CCN(C1=CC=CC=C1)C(=O)N(CC)C2=CC=CC=C2	3.5999999	6828;139024055	NORMAN:(NS00007782);COCONUT:(CNP0150932);Natural Products:(UNPD13226);database;PubChem:(6828 139024055);additional;MeSH:(6828);PubChem class - safety and toxic;Training Set;PubMed	68789518406
4	1	N/A	-118.0643242958593	C17H20N2O	[M + H]+	JAJBUOVWUCTBMY	InChI=1S/C17H20N2O/c1-18-16-11-7-6-10-15(16)17(20)19(2)13-12-14-8-4-3-5-9-14/h3-11,18H,12-13H2,1-2H3	N-methyl-2-(methylamino)-N-(2-phenylethyl)benzamide	CNC1=CC=CC=C1C(=O)N(C)CCC2=CC=CC=C2	3.9000001	10858497	COCONUT:(CNP0287100);Natural Products:(UNPD158720);database;PubChem:(10858497);SuperNatural:(SN00372751);ZINC bio:(ZINC15146389);PubMed	68722663490
5	1	N/A	-143.64434097246803	C17H20N2O	[M + H]+	FMINYZXVCTYSNY	InChI=1S/C17H20N2O/c1-17(2,14-10-6-4-7-11-14)18-16(20)19(3)15-12-8-5-9-13-15/h4-13H,1-3H3,(H,18,20)	Stacker	CC(C)(C1=CC=CC=C1)NC(=O)N(C)C2=CC=CC=C2	3.20000005	92326	NORMAN:(NS00010559);database;PubChem:(92326);CHEBI:(81963);ZINC bio:(ZINC02558061);KEGG:(C18792);PubChem class - safety and toxic	68786856226
6	1	N/A	-160.94241754524407	C17H20N2O	[M + H]+	NNYRZQHKCHEXSD	InChI=1S/C17H20N2O/c1-13-9-11-15(12-10-13)18-16(20)19-17(2,3)14-7-5-4-6-8-14/h4-12H,1-3H3,(H2,18,19,20)	Daimuron	CC1=CC=C(C=C1)NC(=O)NC(C)(C)C2=CC=CC=C2	3.4000001	39238	NORMAN:(NS00009479);database;PubChem:(39238);CHEBI:(81739);ZINC bio:(ZINC02006347);additional;MeSH:(39238);KEGG:(C18427);PubChem class - safety and toxic;Training Set;PubMed	68787396966
7	1	N/A	-171.09941130612484	C17H20N2O	[M + H]+	BYGXICRJQZKUPA	InChI=1S/C17H20N2O/c18-17(20)13-19-12-11-16(14-7-3-1-4-8-14)15-9-5-2-6-10-15/h1-10,16,19H,11-13H2,(H2,18,20)	Lopac-D-8816	C1=CC=C(C=C1)C(CCNCC(=O)N)C2=CC=CC=C2	2.5	6603827	database;PubChem:(6603827);PubMed;CHEBI:(92727);additional	68720001122
8	1	N/A	-185.48853184127802	C17H20N2O	[M + H]+	GMFDXWRIUBOPIY	InChI=1S/C17H20N2O/c1-13(11-14-5-3-2-4-6-14)19-17(20)12-15-7-9-16(18)10-8-15/h2-10,13H,11-12,18H2,1H3,(H,19,20)	Fepracet	CC(CC1=CC=CC=C1)NC(=O)CC2=CC=C(C=C2)N	2.79999995	667441;165035;781907	MeSH:(165035);database;PubChem class - safety and toxic;PubChem:(667441 165035 781907);PubMed	68786585670
9	1	N/A	-191.40403695717288	C17H20N2O	[M + H]+	VMQLWVGHPWFHEI	InChI=1S/C17H20N2O/c20-17(18-13-11-15-7-3-1-4-8-15)19-14-12-16-9-5-2-6-10-16/h1-10H,11-14H2,(H2,18,19,20)	Oprea1_637137	C1=CC=C(C=C1)CCNC(=O)NCCC2=CC=CC=C2	3.29999995	95244;10635545	COCONUT:(CNP0209322);KNApSAcK:(18182);Natural Products:(UNPD42014);database;PubChem:(95244 10635545);SuperNatural:(SN00001130);ZINC bio:(ZINC00150349);MeSH:(95244);PubChem class - safety and toxic;PubMed	68789772374
10	1	N/A	-198.22368750031183	C17H20N2O	[M + H]+	VLRZUFDFIGKGCN	InChI=1S/C17H20N2O/c1-14(20)19(2)13-11-16(15-8-4-3-5-9-15)17-10-6-7-12-18-17/h3-10,12,16H,11,13H2,1-2H3	Norpheniramine acetate	CC(=O)N(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2	2.96690345	524050	NORMAN:(NS00014452);database;Training Set;PubChem:(524050);additional	68720279554
11	1	N/A	-204.96250891860765	C17H20N2O	[M + H]+	DZLXEBWNAFQZQI	InChI=1S/C17H20N2O/c1-2-3-4-6-14-8-10-15(11-9-14)17(20)19-16-7-5-12-18-13-16/h5,7-13H,2-4,6H2,1H3,(H,19,20)	4-pentyl-N-pyridin-3-ylbenzamide	CCCCCC1=CC=C(C=C1)C(=O)NC2=CN=CC=C2	4.26367092	2796370	PubChem:(2796370);PubMed;database	68719476802
12	1	N/A	-235.4450839344547	C17H20N2O	[M + H]+	BSYHPGDHIZWPSR	InChI=1S/C17H20N2O/c1-2-4-15(5-3-1)14-20-17-8-6-16(7-9-17)19-12-10-18-11-13-19/h1-9,18H,10-14H2	1-[4-(benzyloxy)phenyl]piperazine	C1CN(CCN1)C2=CC=C(C=C2)OCC3=CC=CC=C3	2.9000001	2735502;7019144	PubChem:(2735502 7019144);PubMed;database	68719476802
13	1	N/A	-242.95354567308885	C17H20N2O	[M + H]+	TUVHQVHJITVXAV	InChI=1S/C17H20N2O/c20-17(18-14-9-2-1-3-10-14)19-16-12-6-8-13-7-4-5-11-15(13)16/h4-8,11-12,14H,1-3,9-10H2,(H2,18,19,20)	N-cyclohexyl-N''-1-naphthylurea	C1CCC(CC1)NC(=O)NC2=CC=CC3=CC=CC=C32	4.11123657	830951	database;PubChem class - safety and toxic;PubChem:(830951);PubMed	68786585666
14	1	N/A	-243.8249571171424	C17H20N2O	[M + H]+	AAOGJTCYBSSQBI	InChI=1S/C17H20N2O/c20-17(18-15-8-2-1-3-9-15)19-16-11-10-13-6-4-5-7-14(13)12-16/h4-7,10-12,15H,1-3,8-9H2,(H2,18,19,20)	Ambcb5154496	C1CCC(CC1)NC(=O)NC2=CC3=CC=CC=C3C=C2	4.0	257402	PubChem:(257402);PubMed;database	68719476802
15	1	N/A	-261.42417224709953	C17H20N2O	[M + H]+	YSGASDXSLKIKOD	InChI=1S/C17H20N2O/c1-17(19-16(20)13-18,15-10-6-3-7-11-15)12-14-8-4-2-5-9-14/h2-11H,12-13,18H2,1H3,(H,19,20)	Ramacemide	CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN	2.29999995	60511;667532;760423;10612113;10612354;10635926;6919060;6938970;10754520;10492210	COCONUT:(CNP0020541);database;PubChem:(60511 667532 760423 10612113 10612354 10635926 6919060 6938970 10754520 10492210);CHEBI:(91654);ZINC bio:(ZINC00004153 ZINC00228297);additional;MeSH:(60511);PubChem class - safety and toxic;PubMed	68789215334
16	1	N/A	-262.76623711580174	C17H20N2O	[M + H]+	PPQUPQGZDGZYJI	InChI=1S/C17H20N2O/c1-2-6-15(7-3-1)14-20-17-9-5-4-8-16(17)19-12-10-18-11-13-19/h1-9,18H,10-14H2	1-(2-(benzyloxy)phenyl)piperazine	C1CN(CCN1)C2=CC=CC=C2OCC3=CC=CC=C3	2.9000001	22615724	PubChem:(22615724);PubMed;database	68719476802
17	1	N/A	-314.9910308332358	C17H20N2O	[M + H]+	ZTHNVHJIFDQKKE	InChI=1S/C17H20N2O/c1-4-5-10-19-16-11-13(20-3)6-7-14(16)15-8-9-18-12(2)17(15)19/h6-9,11H,4-5,10H2,1-3H3	9-Butyl-7-methoxy-1-methyl-9H-beta-carboline	CCCCN1C2=C(C=CC(=C2)OC)C3=C1C(=NC=C3)C	3.79999995	486624	database;PubChem:(486624);PubMed;CHEBI:(66002)	68719476834
18	1	N/A	-341.82137832532646	C17H20N2O	[M + H]+	QKGCWXDVBXIISA	InChI=1S/C17H20N2O/c20-17-9-2-1-6-15(17)13-19-11-4-3-8-16(19)14-7-5-10-18-12-14/h1-2,5-7,9-10,12,16,20H,3-4,8,11,13H2	null	C1CCN(C(C1)C2=CN=CC=C2)CC3=CC=CC=C3O	2.70000005	29955676;29955678;45928083	COCONUT:(CNP0126944);MeSH:(29955678);Natural Products:(UNPD213064 UNPD215159);database;PubChem:(29955676 29955678 45928083);PubMed	68721606726
19	1	N/A	-407.9976435891942	C17H20N2O	[M + H]+	CEUDXLQWFMCTJL	InChI=1S/C17H20N2O/c1-18-11-7-10-15(18)17(20)16(19-12-5-6-13-19)14-8-3-2-4-9-14/h2-4,7-11,16H,5-6,12-13H2,1H3	Ethanone, 1-(1-methyl-1H-pyrrol-2-yl)-2-phenyl-2-(1-pyrrolidinyl)-	CN1C=CC=C1C(=O)C(C2=CC=CC=C2)N3CCCC3	2.9000001	11219387;11425653;24824442;24824443;44398339	PubChem:(11219387 11425653 24824442 24824443 44398339);PubMed;database	68719476802
