structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11804252502942962	-30.271403345868677	C23H24O12	[M + H]+	YFZSQPRYLBGYKE	InChI=1S/C23H24O12/c1-31-13-5-9(3-4-10(13)25)12-6-11(26)17-14(33-12)7-15(22(32-2)19(17)28)34-23-21(30)20(29)18(27)16(8-24)35-23/h3-7,16,18,20-21,23-25,27-30H,8H2,1-2H3	jaceoside	COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)OC)O)O	0.800000012	11179379;13940619;44258501	COCONUT:(CNP0244350);KNApSAcK:(4410);Natural Products:(UNPD85959 UNPD147406 UNPD69581);database;PubChem:(11179379 13940619 44258501);SuperNatural:(SN00249550 SN00313863 SN00352261);ZINC bio:(ZINC12419124 ZINC12419127);additional;Training Set;PubMed	68723204178
2	1	N/A	-30.669860675489648	C23H24O12	[M + H]+	WUNUUGOHRCMFOC	InChI=1S/C23H24O12/c1-31-13-5-9(3-4-12(13)34-23-20(30)19(29)17(27)15(8-24)35-23)21-22(32-2)18(28)16-11(26)6-10(25)7-14(16)33-21/h3-7,15,17,19-20,23-27,29-30H,8H2,1-2H3	Quercetin 3,3''-dimethyl ether 4''-glucoside	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)OC4C(C(C(C(O4)CO)O)O)O	1.0	44259682	COCONUT:(CNP0150115);KNApSAcK:(5605);Natural Products:(UNPD66021 UNPD158383);database;PubChem:(44259682);SuperNatural:(SN00249969 SN00403778)	68722655250
3	1	N/A	-34.05033800928643	C23H24O12	[M + H]+	SCPZMKULCXXVIN	InChI=1S/C23H24O12/c1-31-12-5-9(3-4-11(12)26)21-22(35-23-20(30)19(29)17(27)15(8-24)34-23)18(28)16-13(32-2)6-10(25)7-14(16)33-21/h3-7,15,17,19-20,23-27,29-30H,8H2,1-2H3	null	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)OC)OC4C(C(C(C(O4)CO)O)O)O)O	0.402310789	""	COCONUT:(CNP0326543);KNApSAcK:(20678);Natural Products:(UNPD89624);database;SuperNatural:(SN00401943);YMDB Mine	103082393616
4	1	N/A	-36.10096041876134	C23H24O12	[M + H]+	ABISKBDTONDAOJ	InChI=1S/C23H24O12/c1-31-13-5-9(3-4-10(13)25)12-6-11(26)17-14(33-12)7-15(32-2)22(19(17)28)35-23-21(30)20(29)18(27)16(8-24)34-23/h3-7,16,18,20-21,23-25,27-30H,8H2,1-2H3	6-Hydroxyluteolin 7,3''-dimethyl ether 6-glucoside	COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC4C(C(C(C(O4)CO)O)O)O)O)O	0.800000012	44258504	COCONUT:(CNP0171988);KNApSAcK:(4415);Natural Products:(UNPD230287 UNPD93497);database;PubChem:(44258504);SuperNatural:(SN00249641)	68722655250
5	1	N/A	-37.77973196845417	C23H24O12	[M + H]+	OQQYEAPGUGEFDY	InChI=1S/C23H24O12/c1-31-13-5-9(3-4-11(13)25)21-22(32-2)18(28)16-12(26)6-10(7-14(16)34-21)33-23-20(30)19(29)17(27)15(8-24)35-23/h3-7,15,17,19-20,23-27,29-30H,8H2,1-2H3	Quercetin 3,3''-dimethyl ether 7-glucoside	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC)O	1.0	13344657;44259680;66966530	COCONUT:(CNP0192672);KNApSAcK:(5604);Natural Products:(UNPD115232 UNPD83473);database;PubChem:(13344657 44259680 66966530);SuperNatural:(SN00225271 SN00322690)	68722655250
6	1	N/A	-38.845086045076975	C23H24O12	[M + H]+	YNCUMSMKOCVUFW	InChI=1S/C23H24O12/c1-31-12-4-3-9(5-10(12)25)13-6-11(26)17-14(33-13)7-15(22(32-2)19(17)28)34-23-21(30)20(29)18(27)16(8-24)35-23/h3-7,16,18,20-21,23-25,27-30H,8H2,1-2H3	6-Hydroxyluteolin 6,4''-dimethyl ether 7-glucoside	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)OC)O)O	0.800000012	44258502;101855705	COCONUT:(CNP0186679);KNApSAcK:(4413);Natural Products:(UNPD51944);database;PubChem:(44258502 101855705);SuperNatural:(SN00395535)	68722655250
7	1	N/A	-41.53625247552138	C23H24O12	[M + H]+	CDYUZFASKHTVED	InChI=1S/C23H24O12/c1-31-13-6-10(25)7-14-16(13)18(28)22(32-2)21(33-14)9-3-4-12(11(26)5-9)34-23-20(30)19(29)17(27)15(8-24)35-23/h3-7,15,17,19-20,23-27,29-30H,8H2,1-2H3	null	COC1=C2C(=CC(=C1)O)OC(=C(C2=O)OC)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O	0.402310789	""	COCONUT:(CNP0272950);Natural Products:(UNPD22414);database;SuperNatural:(SN00225578)	68722655232
8	1	N/A	-41.83678375981837	C23H24O12	[M + H]+	GLTCTFBPNQJRQT	InChI=1S/C23H24O12/c1-31-15-7-14-17(19(28)22(15)32-2)11(26)6-13(33-14)9-3-4-12(10(25)5-9)34-23-21(30)20(29)18(27)16(8-24)35-23/h3-7,16,18,20-21,23-25,27-30H,8H2,1-2H3	5-hydroxy-2-[3-hydroxy-4-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-6,7-dimethoxychromen-4-one	COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O)O)OC	0.800000012	11972311;21550794;44559837;44578482	COCONUT:(CNP0190930);KNApSAcK:(4409);Natural Products:(UNPD25255 UNPD68497 UNPD115945);database;PubChem:(11972311 21550794 44559837 44578482);SuperNatural:(SN00229322 SN00164971 SN00379211);PubMed	68722655314
9	1	N/A	-41.870167149496766	C23H24O12	[M + H]+	JGXFMIJHKASCIZ	InChI=1S/C23H24O12/c1-31-15-3-9(4-16(32-2)19(15)27)13-7-12(26)18-11(25)5-10(6-14(18)34-13)33-23-22(30)21(29)20(28)17(8-24)35-23/h3-7,17,20-25,27-30H,8H2,1-2H3	Glucotricin	COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O	0.800000012	5322022;13984469;13984470;44258267	COCONUT:(CNP0109668 CNP0221826);HMDB:(30553);KNApSAcK:(4444);Natural Products:(UNPD35404);database;PubChem:(5322022 13984469 13984470 44258267);SuperNatural:(SN00168959 SN00163248 SN00404183);CHEBI:(131776 75349);PubChem class - bio and metabolites;PubMed	68739432570
10	1	N/A	-42.47180307500366	C23H24O12	[M + H]+	FLSOTPIEFVBPBU	InChI=1S/C23H24O12/c1-31-15-3-9(4-16(32-2)19(15)27)12-7-11(26)18-13(33-12)5-10(25)6-14(18)34-23-22(30)21(29)20(28)17(8-24)35-23/h3-7,17,20-25,27-30H,8H2,1-2H3	Tricin 5-glucoside	COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O	0.300000012	13984468;44258268;49800176	COCONUT:(CNP0225376);KNApSAcK:(4461);Natural Products:(UNPD44152);database;PubChem:(13984468 44258268 49800176);SuperNatural:(SN00039062);CHEBI:(131775);ZINC bio:(ZINC49180957);additional;Training Set;PubMed	68723204210
