structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.8365019358827291	-18.02330231280813	C15H12N2O2	[M - H]-	CTRLABGOLIVAIY	InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)	Barzepin	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	1.70000005	34312;25207763;25235615;25235653;25235654;25235656;25235658;25235698;49849601	HMDB:(14914);SuperNatural:(SN00000223);ZINC bio:(ZINC00004724);additional;HSDB:(28721-07-5);MeSH:(34312);PubMed;NORMAN:(NS00010016);COCONUT:(CNP0275100);database;PubChem:(34312 25207763 25235615 25235653 25235654 25235656 25235658 25235698 49849601);CHEBI:(7824);PubChem class - bio and metabolites;KEGG:(C07492);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874862
2	1	N/A	-128.32156198373312	C15H12N2O2	[M - H]-	VPZIYMMSJFWLSP	InChI=1S/C15H12N2O2/c16-15(19)17-13-4-2-1-3-10(13)5-6-11-9-12(18)7-8-14(11)17/h1-9,18H,(H2,16,19)	2-Hydroxycarbamazepine	C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=CC(=C3)O	2.45474005	129274;138396039	HMDB:(60651);ZINC bio:(ZINC06117174);additional;MeSH:(129274);PubMed;NORMAN:(NS00009902);COCONUT:(CNP0323789);database;PubChem:(129274 138396039);CHEBI:(80596);PubChem class - bio and metabolites;KEGG:(C16601);PubChem class - safety and toxic;Training Set	68806271342
3	1	N/A	-177.25201938217518	C15H12N2O2	[M - H]-	ZRWWEEVEIOGMMT	InChI=1S/C15H12N2O2/c16-15(18)17-11-7-3-1-5-9(11)13-14(19-13)10-6-2-4-8-12(10)17/h1-8,13-14H,(H2,16,18)	Carbamazepine epoxide	C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N	1.29999995	2555;11021375;29975387;29975389;45038545;45038546;76973969;76974847	NORMAN:(NS00000327);HMDB:(60658);database;PubChem:(2555 11021375 29975387 29975389 45038545 45038546 76973969 76974847);CHEBI:(3388);ZINC bio:(ZINC16090791 ZINC22053867 ZINC22053870);additional;PubChem class - bio and metabolites;MeSH:(2555);KEGG:(C07496);PubChem class - safety and toxic;PubMed	68804157806
4	1	N/A	-182.46657457101549	C15H12N2O2	[M - H]-	QQCFBZCATDIWTH	InChI=1S/C15H12N2O2/c16-15(19)17-13-4-2-1-3-10(13)5-6-11-7-8-12(18)9-14(11)17/h1-9,18H,(H2,16,19)	3-Hydroxycarbamazepine	C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=C(C=C3)O	2.45474005	135290	NORMAN:(NS00003508);HMDB:(60653);database;PubChem:(135290);CHEBI:(80597);ZINC bio:(ZINC06117175);PubChem class - bio and metabolites;MeSH:(135290);KEGG:(C16602);PubChem class - safety and toxic;PubMed	68803633518
5	1	N/A	-220.90983266757678	C15H12N2O2	[M - H]-	CEJPYXDXMICXLJ	InChI=1S/C15H12N2O2/c16-14(18)9-17-12-7-3-1-5-10(12)15(19)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,18)	9-Oxoacridan-10-acetamide	C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)N	2.0999999	53744	MeSH:(53744);database;PubChem class - safety and toxic;PubChem:(53744);PubMed	68786585670
6	1	N/A	-228.1489626902482	C15H12N2O2	[M - H]-	XDPKQGKEOCYMQC	InChI=1S/C15H12N2O2/c18-14-11-15(19)17(13-9-5-2-6-10-13)16(14)12-7-3-1-4-8-12/h1-10H,11H2	Oprea1_113769	C1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3	2.4000001	17561	COCONUT:(CNP0303115);MeSH:(17561);database;PubChem class - safety and toxic;PubChem:(17561);PubMed	68788682822
7	1	N/A	-247.5035906478358	C15H12N2O2	[M - H]-	PRSSHMQSXCSJIQ	InChI=1S/C15H12N2O2/c1-10(18)17(16-19)13-6-7-15-12(9-13)8-11-4-2-3-5-14(11)15/h2-7,9H,8H2,1H3	N-Nitroso-2-acetylaminofluorene	CC(=O)N(C1=CC2=C(C=C1)C3=CC=CC=C3C2)N=O	2.5999999	107997	MeSH:(107997);database;PubChem:(107997);PubMed	68719476806
8	1	N/A	-280.74678122305284	C15H12N2O2	[M - H]-	HETSSARHFAGODR	InChI=1S/C15H12N2O2/c1-19-11-8-6-10(7-9-11)14-16-13-5-3-2-4-12(13)15(18)17-14/h2-9H,1H3,(H,16,17,18)	Oprea1_307444	COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2	2.29999995	135430309	COCONUT:(CNP0264995);database;PubChem:(135430309);CHEBI:(105942);ZINC bio:(ZINC18266194);PubChem class - bio and metabolites;Training Set;PubMed	68738375778
9	1	N/A	-281.381695544014	C15H12N2O2	[M - H]-	MVWHKEGFSBSUSY	InChI=1S/C15H12N2O2/c18-11-7-5-10(6-8-11)9-14-16-13-4-2-1-3-12(13)15(19)17-14/h1-8,18H,9H2,(H,16,17,19)	2-(4-hydroxybenzyl)quinazolin-4(3H)-one	C1=CC=C2C(=C1)C(=O)NC(=N2)CC3=CC=C(C=C3)O	1.89999998	136026468	COCONUT:(CNP0117718);Natural Products:(UNPD49320);database;PubChem:(136026468);CHEBI:(68112);PubMed;KEGG Mine	77311541346
10	1	N/A	-285.2788639619975	C15H12N2O2	[M - H]-	ZZMSHBOVYPIYOB	InChI=1S/C15H12N2O2/c18-14-13(11-7-3-1-4-8-11)15(19)17(16-14)12-9-5-2-6-10-12/h1-10,13H,(H,16,18)	Diphenox	C1=CC=C(C=C1)C2C(=O)NN(C2=O)C3=CC=CC=C3	2.4000001	92956;76972670;76972671	NORMAN:(NS00049487);database;PubChem:(92956 76972670 76972671);additional;MeSH:(92956);PubChem class - safety and toxic;PubMed	68787372102
