structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.9835799277309657	-14.849035952592839	C18H17NO2	[M + H]+	JCTYWRARKVGOBK	InChI=1S/C18H17NO2/c1-19-7-6-12-9-15-18(21-10-20-15)17-13-5-3-2-4-11(13)8-14(19)16(12)17/h2-5,9,14H,6-8,10H2,1H3	Remerine	CN1CCC2=CC3=C(C4=C2C1CC5=CC=CC=C54)OCO3	3.29999995	119204;235224;800239;3876810;6945117;6945118	HMDB:(30264);SuperNatural:(SN00001312 SN00001313);ZINC bio:(ZINC00306694 ZINC00306698);MeSH:(119204 800239);PubMed;COCONUT:(CNP0061326 CNP0216604);KNApSAcK:(25625);Natural Products:(UNPD36094 UNPD101073);database;PubChem:(119204 235224 800239 3876810 6945117 6945118);PubChem class - bio and metabolites;Training Set;KEGG Mine	77329391710
2	1	N/A	-243.30856839764886	C18H17NO2	[M + H]+	RABPYUBBVXZWFZ	InChI=1S/C18H17NO2/c1-19-8-7-12-10-15(21-2)18(20)17-13-6-4-3-5-11(13)9-14(19)16(12)17/h3-8,10,14,20H,9H2,1-2H3	null	CN1C=CC2=CC(=C(C3=C2C1CC4=CC=CC=C43)O)OC	3.45070195	""	COCONUT:(CNP0258473);Natural Products:(UNPD210882);database	68721606656
3	1	N/A	-247.21714676752975	C18H17NO2	[M + H]+	MHVZRDIFMMTICK	InChI=1S/C18H17NO2/c1-19-8-7-12-10-15(21-2)18(20)17-13-6-4-3-5-11(13)9-14(19)16(12)17/h3-6,9-10,20H,7-8H2,1-2H3	dehydrolirinidine	CN1CCC2=CC(=C(C3=C2C1=CC4=CC=CC=C43)O)OC	3.20000005	10423732	COCONUT:(CNP0217381);KNApSAcK:(50054);Natural Products:(UNPD108846);database;PubChem:(10423732);SuperNatural:(SN00297411);PubMed	68722655314
4	1	N/A	-254.45582100949176	C18H17NO2	[M + H]+	YGUCZJBLGDQFBK	InChI=1S/C18H17NO2/c1-20-15-10-12-7-8-19-14-9-11-5-3-4-6-13(11)17(16(12)14)18(15)21-2/h3-6,9-10,19H,7-8H2,1-2H3	null	COC1=C(C2=C3C(=C1)CCNC3=CC4=CC=CC=C42)OC	4.4000001	10945801	COCONUT:(CNP0284425);Natural Products:(UNPD128489);database;PubChem:(10945801);SuperNatural:(SN00259775)	68722655234
5	1	N/A	-266.4992422468553	C18H17NO2	[M + H]+	PJGGFHCGDNFLRX	InChI=1S/C18H17NO2/c1-19-8-7-12-10-15(20)18(21-2)17-13-6-4-3-5-11(13)9-14(19)16(12)17/h3-6,9-10,20H,7-8H2,1-2H3	null	CN1CCC2=CC(=C(C3=C2C1=CC4=CC=CC=C43)OC)O	4.19999981	46203429	COCONUT:(CNP0121833);Natural Products:(UNPD221073);database;PubChem:(46203429);PubMed	68721606722
6	1	N/A	-411.930365610867	C18H17NO2	[M + H]+	XQRFASOUJIKXRE	InChI=1S/C18H17NO2/c1-2-3-4-14-5-9-16(10-6-14)18(20)21-17-11-7-15(13-19)8-12-17/h5-12H,2-4H2,1H3	Oprea1_065370	CCCCC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C#N	4.9000001	170098	NORMAN:(NS00030441);database;PubChem class - safety and toxic;PubChem:(170098)	68786847746
7	1	N/A	-423.48641087290844	C18H17NO2	[M + H]+	RKUWYNVXLRPAMO	InChI=1S/C18H17NO2/c1-13-3-5-16(6-4-13)18(21)11-12-19-17-9-7-15(8-10-17)14(2)20/h3-12,19H,1-2H3	Ambcb6591128	CC1=CC=C(C=C1)C(=O)C=CNC2=CC=C(C=C2)C(=O)C	4.0	2198802;884241;5415544	database;PubChem:(2198802 884241 5415544);PubMed;CHEBI:(107453)	68719476834
8	1	N/A	-431.14932613290733	C18H17NO2	[M + H]+	PNBKXALRNLUCJB	InChI=1S/C18H17NO2/c1-11(2)7-8-13-12(10-20)9-16(21)18-17(13)14-5-3-4-6-15(14)19-18/h3-7,9-10,19,21H,8H2,1-2H3	Clausine D	CC(=CCC1=C2C3=CC=CC=C3NC2=C(C=C1C=O)O)C	4.4000001	3035740	COCONUT:(CNP0229697);MeSH:(3035740);Natural Products:(UNPD2736);database;PubChem:(3035740);PubMed	68721606726
9	1	N/A	-442.72630007342894	C18H17NO2	[M + H]+	FLEDMTNAZUAUSS	InChI=1S/C18H17NO2/c20-18(21-13-14-6-2-1-3-7-14)11-10-15-12-19-17-9-5-4-8-16(15)17/h1-9,12,19H,10-11,13H2	1H-Indole-3-propanoic acid, phenylmethyl ester	C1=CC=C(C=C1)COC(=O)CCC2=CNC3=CC=CC=C32	3.96755648	13855378	COCONUT:(CNP0169779);KNApSAcK:(25177);Natural Products:(UNPD148432);database;PubChem:(13855378);ZINC bio:(ZINC08650120)	68721614866
10	1	N/A	-442.92168416989654	C18H17NO2	[M + H]+	PIPKOTNRURWQII	InChI=1S/C18H17NO2/c20-18(12-14-6-2-1-3-7-14)21-11-10-15-13-19-17-9-5-4-8-16(15)17/h1-9,13,19H,10-12H2	2-(1H-indol-3-yl)ethyl 2-phenylacetate	C1=CC=C(C=C1)CC(=O)OCCC2=CNC3=CC=CC=C32	3.96755648	20757008	COCONUT:(CNP0207892);KNApSAcK:(30789);Natural Products:(UNPD120539);database;PubChem:(20757008);MeSH:(20757008);PubMed	68721606742
