structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1546166295009449	-48.96129390308914	C10H12O4	[M - H]-	BOLQJTPHPSDZHR	InChI=1S/C10H12O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	bmse010023	COC1=C(C=CC(=C1)CCC(=O)O)O	1.49535191	14340;6931571;11264072	HMDB:(62121);SuperNatural:(SN00274570 SN00036069);ZINC bio:(ZINC00156571);additional;MeSH:(14340);PubMed;NORMAN:(NS00023690);COCONUT:(CNP0043373 CNP0327265);KNApSAcK:(40946);Natural Products:(UNPD90578);database;PubChem:(14340 6931571 11264072);YMDB Mine;CHEBI:(86612 133751);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;KEGG Mine	128936894590
2	1	N/A	-52.56055303633955	C10H12O4	[M - H]-	WUAXWQRULBZETB	InChI=1S/C10H12O4/c1-13-8-4-3-7(6-10(11)12)5-9(8)14-2/h3-5H,6H2,1-2H3,(H,11,12)	bmse000682	COC1=C(C=C(C=C1)CC(=O)O)OC	1.45586777	7139;4120878;59264930;59264934;59264953;59432678;91064704	HMDB:(434);ZINC bio:(ZINC00156504);additional;MeSH:(7139);PubMed;NORMAN:(NS00015120);COCONUT:(CNP0212917);Natural Products:(UNPD4570);database;PubChem:(7139 4120878 59264930 59264934 59264953 59432678 91064704);YMDB Mine;CHEBI:(86655);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	111755976814
3	1	N/A	-60.24433938158204	C10H12O4	[M - H]-	BBZDYQUXRFATHZ	InChI=1S/C10H12O4/c1-13-8-3-4-9(14-2)7(5-8)6-10(11)12/h3-5H,6H2,1-2H3,(H,11,12)	2,5-Dimethoxyphenylaceticacid	COC1=CC(=C(C=C1)OC)CC(=O)O	1.29999995	74469;4632738	NORMAN:(NS00025768);COCONUT:(CNP0256929 CNP0402815);Natural Products:(UNPD44216);database;PubChem:(74469 4632738);SuperNatural:(SN00273948 SN00143899);ZINC bio:(ZINC00331741);PubChem class - safety and toxic;PubMed	68790034498
4	1	N/A	-63.5991727276071	C10H12O4	[M - H]-	CGWRDLSMEFSEDN	InChI=1S/C10H12O4/c1-14-8-4-2-7(9(11)6-8)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	4-Methoxymelilotic acid	COC1=CC(=C(C=C1)CCC(=O)O)O	1.29999995	458162	COCONUT:(CNP0069099 CNP0271285);HMDB:(131175);Natural Products:(UNPD93315);database;PubChem:(458162);SuperNatural:(SN00003356 SN00386962);ZINC bio:(ZINC03129396);PubChem class - bio and metabolites;PubMed	68739440714
5	1	N/A	-74.38492442835033	C10H12O4	[M - H]-	ZVIJTQFTLXXGJA	InChI=1S/C10H12O4/c1-14-9-4-2-7(6-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	Hydroisoferulic Acid	COC1=C(C=C(C=C1)CCC(=O)O)O	1.49535191	2752054;7055061;71749125	HMDB:(131138);SuperNatural:(SN00325757 SN00125371);ZINC bio:(ZINC03847173);additional;PubMed;COCONUT:(CNP0069468 CNP0304446);Natural Products:(UNPD61162);database;PubChem:(2752054 7055061 71749125);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	77397024842
6	1	N/A	-104.12676124767407	C10H12O4	[M - H]-	MIEKOFWWHVOKQX	InChI=1S/C10H12O4/c1-7(10(11)12)14-9-5-3-8(13-2)4-6-9/h3-7H,1-2H3,(H,11,12)	lactisol	CC(C(=O)O)OC1=CC=C(C=C1)OC	1.68842185	151199;697335;697337;4106147;25272755;25272756	COCONUT:(CNP0022307 CNP0050337);HMDB:(40256);database;PubChem class - food;PubChem:(151199 697335 697337 4106147 25272755 25272756);PubChem class - bio and metabolites;MeSH:(151199 697335);PubChem class - safety and toxic;Training Set;PubMed	68939694158
7	1	N/A	-105.57237183957272	C10H12O4	[M - H]-	GEDLJGYFEOYKEG	InChI=1S/C10H12O4/c1-14-8-4-2-7(3-5-8)6-9(11)10(12)13/h2-5,9,11H,6H2,1H3,(H,12,13)	2-hydroxy-3-(4-methoxyphenyl)propanoic acid	COC1=CC=C(C=C1)CC(C(=O)O)O	1.10000002	14868259;14868260;26088039	COCONUT:(CNP0320715);HMDB:(39427);Natural Products:(UNPD81760);database;PubChem:(14868259 14868260 26088039);SuperNatural:(SN00377623);YMDB Mine;ZINC bio:(ZINC14455509 ZINC14455510);PubChem class - bio and metabolites;Training Set;KEGG Mine	111689129994
8	1	N/A	-106.53241531837445	C10H12O4	[M - H]-	IZFIFPWUMYOFTJ	InChI=1S/C10H12O4/c11-6-8-7(4-5-10(13)14)2-1-3-9(8)12/h1-3,11-12H,4-6H2,(H,13,14)	null	C1=CC(=C(C(=C1)O)CO)CCC(=O)O	1.0	44566952	PubChem:(44566952);PubMed;database	68719476802
9	1	N/A	-128.31099251036213	C10H12O4	[M - H]-	IHIJFZWLGPEYPJ	InChI=1S/C10H12O4/c1-12-7-4-5-8(10(11)14-3)9(6-7)13-2/h4-6H,1-3H3	Methyl 2,4-dimethoxybenzoate	COC1=CC(=C(C=C1)C(=O)OC)OC	1.70395863	137451	COCONUT:(CNP0104050);Natural Products:(UNPD47738);database;PubChem:(137451);SuperNatural:(SN00270742);PubMed	68722655298
10	1	N/A	-132.41479415633222	C10H12O4	[M - H]-	NYKBGDTVNFDPRC	InChI=1S/C10H12O4/c1-14-8-4-2-3-7(5-8)6-9(11)10(12)13/h2-5,9,11H,6H2,1H3,(H,12,13)	2-hydroxy-3-(3-methoxyphenyl)propanoic acid	COC1=CC=CC(=C1)CC(C(=O)O)O	1.10000002	22079291;39239609;39239611	HMDB:(133530);database;PubChem:(22079291 39239609 39239611);PubChem class - bio and metabolites	68736253962
11	1	N/A	-144.5166807059983	C10H12O4	[M - H]-	IAJBQAYHSQIQRE	InChI=1S/C10H12O4/c1-12-8-5-10(14-3)9(13-2)4-7(8)6-11/h4-6H,1-3H3	Gazarin	COC1=CC(=C(C=C1C=O)OC)OC	1.29999995	20525	HMDB:(29648);SuperNatural:(SN00001334);ZINC bio:(ZINC00336939);additional;HSDB:(4460-86-0);MeSH:(20525);PubMed;NORMAN:(NS00015122);COCONUT:(CNP0113700);KNApSAcK:(36456);Natural Products:(UNPD27277);database;PubChem:(20525);CHEBI:(113543);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	77397287550
12	1	N/A	-145.54348838180718	C10H12O4	[M - H]-	NSVKLONIKJVUPZ	InChI=1S/C10H12O4/c1-2-13-8-3-5-9(6-4-8)14-7-10(11)12/h3-6H,2,7H2,1H3,(H,11,12)	Enamine_005102	CCOC1=CC=C(C=C1)OCC(=O)O	1.66094828	1550827;79233	NORMAN:(NS00032702);database;PubChem:(1550827 79233);PubMed	68719738946
13	1	N/A	-148.6837426952469	C10H12O4	[M - H]-	FRBJDEWCBGUODU	InChI=1S/C10H12O4/c1-6-4-7(13-2)5-8(14-3)9(6)10(11)12/h4-5H,1-3H3,(H,11,12)	ACMC-20aocp	CC1=CC(=CC(=C1C(=O)O)OC)OC	1.79999995	607287	COCONUT:(CNP0263497);Natural Products:(UNPD46942);database;PubChem class - safety and toxic;PubChem:(607287);ZINC bio:(ZINC00393056)	68788723714
14	1	N/A	-148.86488669322938	C10H12O4	[M - H]-	BMRVNZZVDSVOQG	InChI=1S/C10H12O4/c1-5-4-7(14-3)6(2)9(11)8(5)10(12)13/h4,11H,1-3H3,(H,12,13)	Rhizironic acid	CC1=CC(=C(C(=C1C(=O)O)O)C)OC	2.29999995	3083580	COCONUT:(CNP0220026);Natural Products:(UNPD108383);database;PubChem:(3083580);SuperNatural:(SN00344841);CHEBI:(144293);ZINC bio:(ZINC03984018);Training Set;PubMed	68722679906
15	1	N/A	-148.8892204458126	C10H12O4	[M - H]-	RIVVNGIVVYEIRS	InChI=1S/C10H12O4/c1-2-3-6-4-7(11)5-8(12)9(6)10(13)14/h4-5,11-12H,2-3H2,1H3,(H,13,14)	Benzoic acid, 2,4-dihydroxy-6-propyl-	CCCC1=C(C(=CC(=C1)O)O)C(=O)O	2.5999999	20834	COCONUT:(CNP0317217);Natural Products:(UNPD77116);database;PubChem:(20834);SuperNatural:(SN00399133);CHEBI:(144145);Training Set;PubMed	68722671714
16	1	N/A	-151.1744284191056	C10H12O4	[M - H]-	PUXPJSPPOVUGLT	InChI=1S/C10H12O4/c1-3-6-4-7(11)5(2)9(12)8(6)10(13)14/h4,11-12H,3H2,1-2H3,(H,13,14)	null	CCC1=CC(=C(C(=C1C(=O)O)O)C)O	1.89073992	""	COCONUT:(CNP0106905);Natural Products:(UNPD41436);database;SuperNatural:(SN00279083)	68722655232
17	1	N/A	-152.84805949096895	C10H12O4	[M - H]-	PRPBPUNVOHTNDA	InChI=1S/C10H12O4/c1-6-4-8(13-2)9(14-3)5-7(6)10(11)12/h4-5H,1-3H3,(H,11,12)	4,5-dimethoxy-2-methylbenzoate	CC1=CC(=C(C=C1C(=O)O)OC)OC	1.79999995	2752038;7003781	COCONUT:(CNP0023176 CNP0304704);Natural Products:(UNPD79592);database;PubChem:(2752038 7003781);SuperNatural:(SN00120426);ZINC bio:(ZINC02143648)	68722663426
18	1	N/A	-153.35883082407204	C10H12O4	[M - H]-	FJUACDARCVZYOJ	InChI=1S/C10H12O4/c1-14-9(10(12)13)6-7-2-4-8(11)5-3-7/h2-5,9,11H,6H2,1H3,(H,12,13)	(2S)-3-(4-hydroxyphenyl)-2-methoxypropanoate	COC(CC1=CC=C(C=C1)O)C(=O)O	1.29999995	11557462;11564639;11241011;59644964;58835406	COCONUT:(CNP0255437);Natural Products:(UNPD211754);database;PubChem:(11557462 11564639 11241011 59644964 58835406);YMDB Mine;PubMed;KEGG Mine	111671279682
19	1	N/A	-155.8118339730767	C10H12O4	[M - H]-	PFVPJOAAHSOENR	InChI=1S/C10H12O4/c1-6-4-7(13-2)5-8(11)9(6)10(12)14-3/h4-5,11H,1-3H3	Spectrum2_000404	CC1=CC(=CC(=C1C(=O)OC)O)OC	2.29999995	596344	COCONUT:(CNP0200905);KNApSAcK:(41060);Natural Products:(UNPD58822);database;PubChem:(596344);SuperNatural:(SN00156729);CHEBI:(92544);ZINC bio:(ZINC03197682);MeSH:(596344);PubMed	68722663542
20	1	N/A	-156.1558563471116	C10H12O4	[M - H]-	KEQHBVWVKYHDCS	InChI=1S/C10H12O4/c1-6(11)7-4-9(13-2)10(14-3)5-8(7)12/h4-5,12H,1-3H3	1-acetyl-2-hydroxy-4,5-dimethoxybenzene	CC(=O)C1=CC(=C(C=C1O)OC)OC	1.70000005	706870	COCONUT:(CNP0071004);database;PubChem class - safety and toxic;PubChem:(706870);PubMed;ZINC bio:(ZINC00093665)	68788691010
21	1	N/A	-156.88323137114085	C10H12O4	[M - H]-	XLXVNKPXOIYLLE	InChI=1S/C10H12O4/c1-12-7-5-4-6-8(13-2)9(7)10(11)14-3/h4-6H,1-3H3	Methyl 2,6-dimethoxybenzoate	COC1=C(C(=CC=C1)OC)C(=O)OC	1.70395863	137419	COCONUT:(CNP0198027);Natural Products:(UNPD105425);database;PubChem:(137419);PubMed	68721606722
22	1	N/A	-157.42373675582533	C10H12O4	[M - H]-	RZZNYUWDWOBFAR	InChI=1S/C10H12O4/c1-5-4-7(11)8(10(13)14-3)9(12)6(5)2/h4,11-12H,1-3H3	null	CC1=CC(=C(C(=C1C)O)C(=O)OC)O	2.29999995	85782817	COCONUT:(CNP0272886);MeSH:(85782817);Natural Products:(UNPD115015);database;PubChem:(85782817);PubMed	68721606726
