structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08594851344798404	-120.35490693724807	C25H28O6	[M + H]+	BLZDSTHKFQEOIU	InChI=1S/C25H28O6/c1-13(2)7-9-15-17(26)11-18-22(23(15)27)24(28)21-16(10-8-14(3)4)25(30-6)20(29-5)12-19(21)31-18/h7-8,11-12,26-27H,9-10H2,1-6H3	1,3-dihydroxy-6,7-dimethoxy-2,8-bis(3-methylbut-2-enyl)xanthen-9-one	CC(=CCC1=C(C2=C(C=C1O)OC3=CC(=C(C(=C3C2=O)CC=C(C)C)OC)OC)O)C	6.5999999	11316212	COCONUT:(CNP0282157);KNApSAcK:(34825);Natural Products:(UNPD106959);database;PubChem:(11316212);KEGG Mine	77311541266
2	1	N/A	-121.4714962011843	C25H28O6	[M + H]+	ZIFOBFDMFABKAN	InChI=1S/C25H28O6/c1-13(2)5-7-17-20(28)11-21(29)24-22(30)12-23(31-25(17)24)15-6-8-18(26)16(9-15)10-19(27)14(3)4/h5-6,8-9,11,19,23,26-29H,3,7,10,12H2,1-2,4H3	Lupiniol B	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC(=C(C=C3)O)CC(C(=C)C)O)C	5.19999981	42607930	COCONUT:(CNP0367761);KNApSAcK:(8512);Natural Products:(UNPD148459);database;PubChem:(42607930);SuperNatural:(SN00275005)	68722655250
3	1	N/A	-121.60151228306758	C25H28O6	[M + H]+	YRKKJHJIWCRNCW	InChI=1S/C25H28O6/c1-13(2)7-9-15-18(29-5)12-20-22(23(15)27)24(28)21-16(10-8-14(3)4)25(30-6)17(26)11-19(21)31-20/h7-8,11-12,26-27H,9-10H2,1-6H3	beta-Mangostin	CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C	6.5999999	5495925	COCONUT:(CNP0319013);HMDB:(36596);KNApSAcK:(29819);Natural Products:(UNPD40382);database;PubChem:(5495925);SuperNatural:(SN00297182);ZINC bio:(ZINC03925289);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329375322
4	1	N/A	-123.32727950501531	C25H28O6	[M + H]+	DNJPXVPGCXVCOK	InChI=1S/C25H28O6/c1-13(2)7-9-15-20(27)19-21(28)16-11-12-18(26)25(30-6)24(16)31-23(19)17(22(15)29-5)10-8-14(3)4/h7-8,11-12,26-27H,9-10H2,1-6H3	Doitunggarcinone C	CC(=CCC1=C(C2=C(C(=C1OC)CC=C(C)C)OC3=C(C2=O)C=CC(=C3OC)O)O)C	6.5999999	71452950	COCONUT:(CNP0126018);MeSH:(71452950);Natural Products:(UNPD214631);database;PubChem:(71452950);PubMed	68721606726
5	1	N/A	-123.58761195395897	C25H28O6	[M + H]+	NTHBAQJPQOMDRE	InChI=1S/C25H28O6/c1-13(2)5-7-16-18(27)11-19(28)23-20(29)12-21(30-24(16)23)14-6-8-17(26)15(9-14)10-22-25(3,4)31-22/h5-6,8-9,11,21-22,26-28H,7,10,12H2,1-4H3	Flemiflavanone D	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC(=C(C=C3)O)CC4C(O4)(C)C)C	4.9000001	42607928	COCONUT:(CNP0324151);KNApSAcK:(8272);Natural Products:(UNPD86323);database;PubChem:(42607928);SuperNatural:(SN00257476)	68722655250
6	1	N/A	-124.82572229797923	C25H28O6	[M + H]+	PQYMEPFNTXBFEQ	InChI=1S/C25H28O6/c1-13(2)6-8-16(14(3)4)23-18(27)11-19(28)24-20(29)12-22(31-25(23)24)17-9-7-15(26)10-21(17)30-5/h6-7,9-11,16,22,26-28H,3,8,12H2,1-2,4-5H3	null	CC(=CCC(C1=C(C=C(C2=C1OC(CC2=O)C3=C(C=C(C=C3)O)OC)O)O)C(=C)C)C	4.79540968	""	COCONUT:(CNP0314188);Natural Products:(UNPD72984);database	68721606656
7	1	N/A	-125.9243797145614	C25H28O6	[M + H]+	KCPICSICZDDHFO	InChI=1S/C25H28O6/c1-13(2)5-7-16-18(27)11-21-23(24(16)29)19(28)12-20(30-21)14-6-8-17(26)15(9-14)10-22-25(3,4)31-22/h5-6,8-9,11,20,22,26-27,29H,7,10,12H2,1-4H3	2-[3-[(3,3-dimethyloxiran-2-yl)methyl]-4-hydroxyphenyl]-5,7-dihydroxy-6-(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one	CC(=CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC(=C(C=C3)O)CC4C(O4)(C)C)O)C	4.9000001	21721839	COCONUT:(CNP0158151);Natural Products:(UNPD47381);database;PubChem:(21721839);SuperNatural:(SN00404605)	68722655234
8	1	N/A	-126.87404725414281	C25H28O6	[M + H]+	SXRPAWKWQUYIOI	InChI=1S/C25H28O6/c1-14(2)5-7-18-22(30-10-9-15(3)4)12-20(28)24-21(29)13-23(31-25(18)24)17-8-6-16(26)11-19(17)27/h5-6,8-9,11-12,23,26-28H,7,10,13H2,1-4H3	5,2'',4''-trihydroxy-7-(gamma,gamma-dimethylallyloxy)-8-(gamma,gamma-dimethylallyl)flavanone	CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=C(C=C(C=C3)O)O)O)OCC=C(C)C)C	5.80000019	16083180	COCONUT:(CNP0268707);KNApSAcK:(41875);Natural Products:(UNPD106610);database;PubChem:(16083180);SuperNatural:(SN00357309);CHEBI:(66513);PubMed	68722655346
9	1	N/A	-127.07447900723528	C25H28O6	[M + H]+	ZTEYEFPSJPSRRA	InChI=1S/C25H28O6/c1-13(2)5-8-17-23(29)18(9-6-14(3)4)25-22(24(17)30)20(28)12-21(31-25)16-10-7-15(26)11-19(16)27/h5-7,10-11,21,26-27,29-30H,8-9,12H2,1-4H3	Kushenol E	CC(=CCC1=C(C(=C2C(=C1O)C(=O)CC(O2)C3=C(C=C(C=C3)O)O)CC=C(C)C)O)C	5.9000001	127234;5318894;9979767	COCONUT:(CNP0294154);KNApSAcK:(8466);Natural Products:(UNPD2728);database;PubChem:(127234 5318894 9979767);SuperNatural:(SN00227052 SN00159117);MeSH:(127234 9979767);PubMed;KEGG Mine	77312589910
10	1	N/A	-127.84168945920253	C25H28O6	[M + H]+	IPNPAENNCXAVSJ	InChI=1S/C25H28O6/c1-13(2)5-7-15-9-17(20(28)10-18(15)26)23-12-22(30)24-21(29)11-19(27)16(25(24)31-23)8-6-14(3)4/h5-6,9-11,23,26-29H,7-8,12H2,1-4H3	Lespedezaflavanone D	CC(=CCC1=CC(=C(C=C1O)O)C2CC(=O)C3=C(C=C(C(=C3O2)CC=C(C)C)O)O)C	5.9000001	14542253;14542254	COCONUT:(CNP0293497);KNApSAcK:(8467);Natural Products:(UNPD118130);database;PubChem:(14542253 14542254);SuperNatural:(SN00329727);MeSH:(14542254);PubMed	68722655318
